Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen15_Ind1216,1111010101001011110110100011011110,-6,30,29,28,9,6,32768,5,4.048278258926657
2,Gen16_Ind1298,1000110100101010111010110111010000,20,28,27,27,9,6,16384,0,3.989382211680515
3,Gen10_Ind784,1011010100001011110111010111001000,18,26,29,29,6,6,8192,0,3.9625708930846435
4,Gen12_Ind1009,1011010100001011111110010011001000,16,26,29,14,5,6,8192,0,3.962129126369401
5,Gen16_Ind1365,1000011101001011111111111011000000,17,30,29,7,3,6,4096,0,3.8077794215115537
6,Gen13_Ind1084,1000011101001011111000111011011000,17,30,29,30,1,6,32768,0,3.8069730175093466
7,Gen14_Ind1125,1000010100101011111010110111000000,16,28,29,19,9,6,4096,0,3.8053451851854407
8,Gen12_Ind959,1000010101101011110111010111000000,16,21,29,29,6,6,4096,0,3.8052464341251104
9,Gen16_Ind1324,1000010101101011110111011111011000,16,25,29,29,8,6,32768,0,3.573726074183059
10,Gen16_Ind1305,1101000100001011110110100111001000,-16,26,29,28,10,6,8192,0,3.429424595137411
11,Gen16_Ind1297,1100000100110010110010100111111101,11,29,11,24,10,6,8192,5,3.420112306322062
12,Gen16_Ind1281,1010010101001010110111100111111100,-6,30,27,29,10,6,32768,4,3.3924351623761244
13,Gen16_Ind1343,1111101100000010110110010011011101,-32,26,11,28,5,6,32768,5,3.392400258655792
14,Gen16_Ind1299,1101010101000010010100011111111100,2,30,10,26,8,6,4096,4,3.3877498814605422
15,Gen16_Ind1323,1101010101000000111100010111000100,-26,30,7,14,6,6,4096,4,3.3877498814605422
16,Gen16_Ind1347,1000010100001001110111010111001100,16,26,25,29,6,6,8192,4,3.3823579431234174
17,Gen16_Ind1329,1101010101000010111100011111111100,-19,30,11,29,8,6,16384,4,3.372075493901505
18,Gen16_Ind1351,1000010101000010010011111011000101,16,30,10,25,10,6,4096,5,3.354859858737128
19,Gen15_Ind1209,1111101100100010110110010011010100,5,28,11,28,5,6,16384,4,3.3526154596438964
20,Gen16_Ind1315,1101000111001011010111001111100101,-26,12,28,29,4,6,65536,5,3.349644503151551
21,Gen16_Ind1361,1110010100000010010110101111100110,-12,26,10,28,5,6,65536,3,3.3051777473363986
22,Gen16_Ind1308,1111010100100000110010001111011110,-23,28,7,24,4,6,32768,5,3.301453371644229
23,Gen16_Ind1316,1111010100110010011111100111100100,-26,29,10,27,10,6,65536,4,3.285773754256153
24,Gen16_Ind1370,0110111100111110010111010111011000,5,29,13,29,6,6,32768,0,3.284778370532956
25,Gen16_Ind1312,1111010101001011110110100011001110,5,30,29,28,9,6,8192,4,3.283871220678771
26,Gen16_Ind1293,1000010101000010111000011101001101,16,30,11,30,8,4,8192,5,3.2402089112638137
27,Gen16_Ind1296,1000000100100110011010000111001101,14,28,18,16,2,6,8192,5,3.234820445512916
