Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,192,0.95,1,4,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,128,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,128,0.95,1,2,0.99,4.379337852180072
4,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
5,Gen26_Ind3292,1000100111101100000011100,5,20,32,0.95,1,2,0.99,4.379337852180072
6,Gen27_Ind3334,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
7,Gen29_Ind3602,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
8,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
9,Gen29_Ind3680,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
10,Gen30_Ind3715,1000100111101100000011100,5,20,32,0.95,1,2,0.99,4.379337852180072
11,Gen43_Ind5379,1000100100101100000011100,5,20,128,0.95,1,2,0.99,4.379337852180072
12,Gen43_Ind5389,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
13,Gen42_Ind5268,1000100111101100000011100,5,20,128,0.95,1,2,0.99,4.379337852180072
14,Gen43_Ind5470,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
15,Gen43_Ind5445,1000100011101100000101100,5,20,64,0.95,1,3,0.99,4.379321121134277
16,Gen42_Ind5298,1000100000100100010011100,5,20,0,0.8,1,10,0.99,4.379153817707267
17,Gen43_Ind5469,1000100110100100010011100,5,20,255,0.8,1,10,0.99,4.379153817707267
18,Gen43_Ind5358,1000100010001100000011100,5,20,32,0.2,1,2,0.99,4.37914043398533
19,Gen42_Ind5344,1000100011001100000011100,5,20,64,0.2,1,2,0.99,4.37914043398533
20,Gen43_Ind5414,1000100111101000011011100,5,20,16,0.9,1,10,0.99,4.379133742155039
21,Gen43_Ind5401,1000100110101100010011100,5,20,255,0.95,1,10,0.99,4.379130396247564
22,Gen43_Ind5404,1000100001101100010011100,5,20,16,0.95,1,10,0.99,4.379130396247564
23,Gen43_Ind5447,1000100101101100010011100,5,20,192,0.95,1,10,0.99,4.379130396247564
24,Gen43_Ind5477,1000100111101100010011100,5,20,128,0.95,1,10,0.99,4.379130396247564
25,Gen43_Ind5375,1000100111111101000011100,5,20,255,0.7,3,2,0.99,4.3791270503452004
26,Gen43_Ind5372,1000100111111100010011100,5,20,64,0.05,1,10,0.99,4.379083554079753
27,Gen43_Ind5393,1000100011110101000011100,5,20,64,0.01,3,2,0.99,4.379083554079753
28,Gen43_Ind5371,1000100010100100000011100,5,20,32,0.8,1,2,0.99,4.379080208248969
29,Gen43_Ind5385,1000100010100100000011100,5,20,32,0.8,1,2,0.99,4.379080208248969
30,Gen43_Ind5417,1000100010100100000011100,5,20,32,0.8,1,2,0.99,4.379080208248969
31,Gen43_Ind5449,1000100111100100000011100,5,20,192,0.8,1,2,0.99,4.379080208248969
32,Gen43_Ind5458,1000100011000100000011100,5,20,64,0.05,1,2,0.99,4.379076862423299
33,Gen43_Ind5452,1000100111011100000111100,5,20,16,0.6,1,4,0.99,4.379070170787297
34,Gen43_Ind5430,1000100011101001000011100,5,20,64,0.9,3,2,0.99,4.3790467502223365
35,Gen43_Ind5361,1000100011100000000011100,5,20,64,0.7,1,2,0.99,4.3790400586783615
36,Gen42_Ind5317,1000100011011100000011100,5,20,64,0.6,1,2,0.99,4.379023329907895
37,Gen43_Ind5428,1000100010101101000011100,5,20,32,0.95,3,2,0.99,4.379013292706966
38,Gen43_Ind5384,1000100011001100000011010,5,20,64,0.2,1,2,0.9,4.378946379209967
39,Gen43_Ind5409,1000100111111001000011110,5,20,32,0.5,3,2,0.7,4.378943033588798
40,Gen43_Ind5457,1000100111100101101011100,5,20,64,0.8,4,6,0.99,4.378902886533509
41,Gen42_Ind5301,1000100100111101100111100,5,20,128,0.9,4,4,0.99,4.378835976410564
42,Gen43_Ind5391,1000100011101100100011100,5,20,64,0.95,2,2,0.99,4.378835976410564
