Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
77,Gen2_Ind215,0100110110100001101010010,3,100,255,0.7,4,6,0.1,3.3662072999834374
78,Gen2_Ind159,0100101100101010110010011,3,50,128,0.9,4,10,0.2,3.366146012280748
79,Gen2_Ind156,0100011100101101101000000,3,10,128,0.95,4,5,0.01,3.365335642881259
80,Gen2_Ind148,0100100010001100010000001,3,20,32,0.2,1,9,0.05,3.3650195069969793
81,Gen2_Ind169,0010100011011000001000100,2,20,64,0.5,1,5,0.3,2.906937135930332
82,Gen2_Ind189,0010001001111110000000100,2,2,16,0.5,5,1,0.3,2.8994474707698785
83,Gen2_Ind120,0010011011001000101001001,2,10,64,0.1,2,5,0.8,2.8988447448560772
84,Gen2_Ind198,1010010100011001101101000,5,5,128,0.5,4,7,0.7,2.897621000073813
85,Gen2_Ind123,0010001100100001100010101,2,2,128,0.7,4,2,0.4,2.897382233889766
86,Gen1_Ind73,0010010100000101001101010,2,5,128,0.05,3,7,0.9,2.8966149330279416
87,Gen2_Ind145,1111011001000110010011011,5,100,16,0.05,5,10,0.95,2.8965944381972784
88,Gen2_Ind135,0010011101001110001000100,2,10,192,0.2,5,5,0.3,2.896535883136278
89,Gen2_Ind181,0010000100010000100010000,2,1,128,0.3,2,2,0.01,2.8961099663164234
90,Gen2_Ind196,0010101100101101101010111,2,50,128,0.95,4,6,0.6,2.895730991049708
91,Gen2_Ind107,0011000100100101110000001,2,500,128,0.8,4,9,0.05,2.89154399986681
92,Gen2_Ind132,1110111101011110000110000,4,200,192,0.6,5,4,0.01,2.6773061290459705
93,Gen2_Ind152,0000101100000100100010001,1,50,128,0.05,2,2,0.05,2.676322233470681
94,Gen2_Ind179,1011001010100010000110001,4,200,32,0.7,5,4,0.05,2.6758361785260587
95,Gen1_Ind6,0000100100010100101010100,1,20,128,0.4,2,6,0.3,2.6755913436872847
96,Gen2_Ind110,0000001000001100001000100,1,2,0,0.2,1,5,0.3,2.675382769759322
97,Gen2_Ind182,0000110100000000100010111,1,100,128,0.01,2,2,0.6,2.675030640886938
98,Gen2_Ind140,0000011100000000100010010,1,10,128,0.01,2,2,0.1,2.674025960089896
99,Gen2_Ind163,1110110100100111010010010,5,100,128,0.8,1,10,0.1,2.673816382750923
100,Gen2_Ind128,0000011111011101100110010,1,10,0,0.6,4,4,0.1,2.6719964382201358
