Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,128,0.95,1,3,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,32,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,128,0.95,1,1,0.99,4.379337852180072
4,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
5,Gen26_Ind3292,1000100111101100000011100,5,20,16,0.95,1,2,0.99,4.379337852180072
6,Gen27_Ind3334,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
7,Gen29_Ind3602,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
8,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
9,Gen29_Ind3680,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
10,Gen30_Ind3715,1000100111101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
11,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
12,Gen46_Ind5859,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
13,Gen46_Ind5739,1000100101101100000001100,5,20,192,0.95,1,1,0.99,4.379291005573999
14,Gen46_Ind5861,1000100011101100000001100,5,20,64,0.95,1,1,0.99,4.379291005573999
15,Gen46_Ind5766,1010100101101100001111100,5,20,192,0.95,1,8,0.99,4.379227429640259
16,Gen46_Ind5809,1000100111000100010011110,5,20,128,0.05,1,10,0.8,4.379200661378289
17,Gen45_Ind5636,1000100111101100011001100,5,20,128,0.95,1,8,0.99,4.379190623364418
18,Gen46_Ind5825,1000100101101100011011100,5,20,192,0.95,1,10,0.99,4.379190623364418
19,Gen46_Ind5764,1000100011101100000111100,5,20,64,0.95,1,4,0.99,4.3791738934435624
