Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,0,0.95,1,10,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,16,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,128,0.95,1,5,0.99,4.379337852180072
4,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
5,Gen26_Ind3292,1000100111101100000011100,5,20,255,0.95,1,2,0.99,4.379337852180072
6,Gen27_Ind3334,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
7,Gen29_Ind3602,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
8,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
9,Gen29_Ind3680,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
10,Gen30_Ind3715,1000100111101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
11,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
12,Gen35_Ind4356,1000100010101100000011100,5,20,32,0.95,1,2,0.99,4.379337852180072
13,Gen35_Ind4355,1000100111101100000011100,5,20,0,0.95,1,2,0.99,4.379337852180072
14,Gen35_Ind4367,1000100001101100000011100,5,20,16,0.95,1,2,0.99,4.379337852180072
15,Gen35_Ind4386,1000100101101111000011100,5,20,192,0.95,4,2,0.99,4.379337852180072
16,Gen35_Ind4390,1000100001101100000011100,5,20,16,0.95,1,2,0.99,4.379337852180072
17,Gen35_Ind4428,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
18,Gen34_Ind4226,1000100101101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
19,Gen35_Ind4353,1000100010110000001011100,5,20,32,0.99,1,6,0.99,4.379321121134277
20,Gen35_Ind4384,1000100110101100000001100,5,20,255,0.95,1,1,0.99,4.379291005573999
21,Gen35_Ind4405,1000100111101100011011110,5,20,16,0.95,1,3,0.6,4.379291005573999
22,Gen35_Ind4433,1000100011101100000111010,5,20,64,0.95,1,4,0.9,4.37925754432614
23,Gen35_Ind4452,1001111011101111001011010,5,20,64,0.95,5,6,0.9,4.379214045468368
24,Gen35_Ind4357,1000100011101100011011100,5,20,64,0.95,1,10,0.99,4.3791738934435624
25,Gen35_Ind4360,1000100001101100001011100,5,20,16,0.95,1,6,0.99,4.3791738934435624
26,Gen35_Ind4395,1000100001101100010101100,5,20,16,0.95,1,3,0.99,4.3791738934435624
