Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen14_Ind1735,1000100111101100011011011,5,20,32,0.95,1,10,0.95,4.379327813537254
2,Gen17_Ind2066,1000100111101100011011011,5,20,64,0.95,1,3,0.95,4.379327813537254
3,Gen14_Ind1690,1000100111101100000101100,5,20,192,0.95,1,3,0.99,4.379321121134277
4,Gen18_Ind2170,1000100111101100011011100,5,20,64,0.95,1,5,0.99,4.379321121134277
5,Gen15_Ind1892,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
6,Gen15_Ind1892,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
7,Gen17_Ind2078,1000100111101100000101110,5,20,0,0.95,1,3,0.3,4.379287659426203
8,Gen17_Ind2124,1000100111101100011011011,5,20,64,0.95,1,9,0.95,4.379287659426203
9,Gen17_Ind2161,1000100011100100000111010,5,20,64,0.8,1,4,0.9,4.379254198229477
10,Gen18_Ind2211,1000100111101100010111010,5,20,32,0.95,1,2,0.9,4.379254198229477
11,Gen13_Ind1578,1000100111001100011011011,5,20,0,0.2,1,5,0.95,4.379237467822866
12,Gen18_Ind2210,1000100110001000011001011,5,20,255,0.1,1,8,0.95,4.379237467822866
13,Gen18_Ind2255,1000100111100100001011010,5,20,255,0.8,1,6,0.9,4.379237467822866
14,Gen17_Ind2114,1000100111101100001111100,5,20,192,0.95,1,8,0.99,4.379227429640259
15,Gen17_Ind2114,1000100111101100001111100,5,20,192,0.95,1,8,0.99,4.379227429640259
16,Gen18_Ind2260,1001100101110000010001010,5,2,192,0.99,1,9,0.9,4.379204007393139
17,Gen18_Ind2190,1000100100100100010001100,5,20,128,0.8,1,9,0.99,4.3791772394175075
18,Gen18_Ind2279,1000100111101100010101100,5,20,16,0.95,1,1,0.99,4.3791738934435624
19,Gen18_Ind2239,1000100111011100001001011,5,20,255,0.6,1,5,0.95,4.379167201511011
20,Gen18_Ind2282,1000100111101000000011100,5,20,16,0.9,1,2,0.99,4.379160509598913
21,Gen18_Ind2269,1000100001100110100001100,5,20,16,0.8,5,1,0.99,4.3791270503452004
22,Gen18_Ind2227,1000100100100100010011011,5,20,128,0.8,1,10,0.95,4.3791237044479505
23,Gen18_Ind2198,1010100101001100011011011,1,20,192,0.2,1,6,0.95,4.379090245756657
24,Gen18_Ind2231,1000100011100101001101011,5,20,64,0.8,3,7,0.95,4.379056787576643
25,Gen18_Ind2295,1000100110011000010001100,5,20,255,0.5,1,9,0.99,4.3790500960019925
26,Gen18_Ind2205,1110100000101101011011011,3,20,0,0.95,3,7,0.95,4.3790266756517635
27,Gen18_Ind2180,1000100101011001011011100,5,20,192,0.5,3,2,0.99,4.3789965641410005
28,Gen18_Ind2195,1000100111001100010111110,5,20,0,0.2,1,7,0.5,4.378916268803477
29,Gen18_Ind2191,1000100011101100101001011,5,20,64,0.95,2,5,0.95,4.378856049232744
30,Gen18_Ind2179,1000100100111100111011011,5,20,128,0.01,2,3,0.95,4.378842667330844
31,Gen16_Ind1949,1000100011111100111001100,5,20,64,0.3,2,6,0.99,4.378835976410564
32,Gen18_Ind2215,1000100001111100111001100,5,20,16,0.95,2,8,0.99,4.378819249199325
33,Gen18_Ind2218,1000100010111100110001100,5,20,32,0.5,2,9,0.99,4.378802522115882
34,Gen18_Ind2206,1000100001101100100001100,5,20,16,0.95,2,1,0.99,4.378795831318287
35,Gen18_Ind2242,1000100011111100111001100,5,20,64,0.95,2,1,0.99,4.378769068332377
36,Gen18_Ind2233,1000100001000110010011011,5,20,16,0.05,5,10,0.95,4.378682090887491
37,Gen18_Ind2285,1000100011000110010011011,5,20,64,0.05,5,10,0.95,4.378682090887491
38,Gen18_Ind2240,1000100111101110000101100,5,20,192,0.95,5,3,0.99,4.37866871004881
39,Gen18_Ind2256,1000100011000110011011011,5,20,64,0.05,5,10,0.95,4.378605152181885
40,Gen18_Ind2248,1000100011101100110101001,5,20,64,0.95,2,9,0.8,4.377003434295145
41,Gen18_Ind2274,1001100111100110011111000,5,50,64,0.8,5,9,0.7,4.373289555309179
42,Gen18_Ind2291,1000101111101100000111011,5,50,128,0.95,1,4,0.95,4.372945872823796
43,Gen18_Ind2275,1000101011101100010011011,5,50,64,0.95,1,10,0.95,4.372765711356
44,Gen18_Ind2175,1000101001001000001001111,5,50,16,0.1,1,5,0.4,4.372742358178551
45,Gen18_Ind2171,1000101111101100000101011,5,50,32,0.95,1,3,0.95,4.372739022030707
46,Gen18_Ind2188,1000101011100100000011011,5,50,64,0.8,1,2,0.95,4.372695652571966
47,Gen18_Ind2249,1000101110100111110101011,5,50,255,0.8,4,7,0.95,4.3726889804239
48,Gen18_Ind2266,1000101011011100010011011,5,50,64,0.6,1,10,0.95,4.3726789722399815
49,Gen18_Ind2251,1000101001111100011001011,5,50,16,0.3,1,3,0.95,4.372645611957789
50,Gen18_Ind2225,1000101011000000011111100,5,50,64,0.01,1,3,0.99,4.372565549357323
51,Gen18_Ind2214,1001110001101101100011100,5,1,16,0.95,4,2,0.99,4.372085235317092
