Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
36,Gen10_Ind1256,1000101101000100011011100,5,50,192,0.05,1,4,0.99,4.372785728563778
37,Gen10_Ind1155,1000101011100100001111100,5,50,64,0.8,1,8,0.99,4.372668964101876
38,Gen10_Ind1148,1000101001000000000001100,5,50,16,0.01,1,1,0.99,4.37254553416531
39,Gen10_Ind1244,1000101011100001100001100,5,50,64,0.7,4,1,0.99,4.372155274542277
40,Gen10_Ind1178,1000101011111101100001100,5,50,64,0.01,4,1,0.99,4.372021868427858
41,Gen10_Ind1202,1000101011011101100001100,5,50,64,0.6,4,1,0.99,4.372021868427858
42,Gen10_Ind1216,1001100000000000000011100,5,500,0,0.01,1,2,0.99,4.364328128402838
43,Gen10_Ind1175,1011100000011110100001100,1,20,0,0.6,5,1,0.99,4.364181907063656
44,Gen10_Ind1200,1000110000011010101001100,5,100,0,0.5,4,5,0.99,4.364125415079384
45,Gen9_Ind1040,1001100000011110101001100,5,50,0,0.6,3,5,0.99,4.364085539265142
46,Gen10_Ind1204,1000011100101001100101000,5,10,128,0.9,4,3,0.7,4.363999144167432
47,Gen9_Ind1053,1000110101110101110111011,5,100,192,0.95,4,7,0.95,4.363753269149507
48,Gen10_Ind1171,1000110101010110010001001,5,100,192,0.4,5,9,0.8,4.363640308835745
49,Gen10_Ind1158,1000101101010100010111000,5,50,192,0.4,1,9,0.7,4.357737973948243
50,Gen10_Ind1149,1000010001011000100001100,5,5,16,0.5,2,1,0.99,4.35744642352104
51,Gen9_Ind1081,1001001111101101010111011,5,1,0,0.95,3,4,0.95,4.3573437275487
52,Gen10_Ind1214,1000010000110110001001100,5,5,0,0.95,5,5,0.99,4.357227786300862
53,Gen10_Ind1181,1000111111011101000101100,5,200,255,0.6,3,3,0.99,4.355386803937572
54,Gen10_Ind1251,1001111100110011010001010,5,20,128,0.99,3,9,0.9,4.355386803937572
55,Gen10_Ind1234,1000111101100101101111100,5,200,192,0.8,4,8,0.99,4.354890402465489
56,Gen9_Ind1030,1000101101011100000111000,5,50,192,0.6,1,4,0.7,4.354830841892674
57,Gen9_Ind1140,1000111001101010010001000,5,200,16,0.9,5,9,0.7,4.347484317280196
58,Gen10_Ind1201,1000101101010110000010111,5,50,192,0.4,5,2,0.6,4.346112898162345
59,Gen10_Ind1222,1001010000100010000011001,5,20,0,0.7,5,2,0.8,4.343497734058839
60,Gen10_Ind1235,1000101001011101101001101,5,50,16,0.6,4,5,0.4,4.3390782233716205
61,Gen9_Ind1126,1001010100101010000001000,5,20,128,0.9,5,1,0.7,4.32776802865738
62,Gen10_Ind1165,1000101001100000000010111,5,50,16,0.7,1,2,0.6,4.316389861028583
63,Gen10_Ind1218,1000001011110001001001100,5,2,64,0.99,3,5,0.99,4.2922589216441045
64,Gen10_Ind1152,1001110101100110101111100,5,2,192,0.8,2,8,0.99,4.291661113099579
65,Gen10_Ind1221,1000001011110001110011100,5,2,64,0.99,4,10,0.99,4.291246601732396
66,Gen10_Ind1195,1000001101110010111101011,5,2,192,0.99,3,7,0.95,4.291169492172614
67,Gen10_Ind1233,1000001011110001100111100,5,2,64,0.99,4,4,0.99,4.291166279334427
68,Gen10_Ind1189,1000000101000100110011100,5,1,192,0.05,2,10,0.99,4.235333891500319
69,Gen10_Ind1162,1001100001100111000111100,5,50,16,0.8,5,4,0.99,4.235186797173694
70,Gen10_Ind1166,1000000010011110001001100,5,1,32,0.6,5,5,0.99,4.231609606993348
71,Gen10_Ind1232,1001001111101100001001101,5,100,255,0.95,1,5,0.1,4.22256546118817
72,Gen10_Ind1187,1001110100100101000110101,5,10,128,0.8,3,4,0.4,4.21889153802724
73,Gen10_Ind1191,1000011101011100110000100,5,10,192,0.6,2,9,0.3,4.218217747455344
74,Gen10_Ind1231,1001010011011100100000100,5,5,64,0.6,2,1,0.3,4.210229426404605
75,Gen10_Ind1184,1001000000011110100000100,5,500,0,0.6,4,1,0.3,4.209097772300859
76,Gen10_Ind1146,1000110000100010001110000,5,100,0,0.7,5,8,0.01,4.207657803162671
77,Gen10_Ind1241,1000100101001110000001110,5,20,192,0.2,5,1,0.05,4.20740760860389
78,Gen10_Ind1211,1000011100100010010001101,5,10,128,0.7,5,9,0.5,4.2072748013600885
79,Gen10_Ind1198,1000101111011100000110000,5,50,128,0.6,1,4,0.01,4.203679839580939
80,Gen10_Ind1261,1000011010100001100000011,5,10,32,0.7,4,1,0.2,4.202983159230157
81,Gen9_Ind1105,1000001111110101011110001,5,2,0,0.95,3,7,0.05,4.202943091720272
82,Gen10_Ind1262,1000100111011101000111101,5,20,255,0.6,3,4,0.95,4.201356416257936
83,Gen10_Ind1174,1011011101110010001001111,3,1,192,0.99,5,5,0.4,3.991202725880615
84,Gen9_Ind1031,1010011100100010000001001,3,10,128,0.7,5,1,0.8,3.9905663530240725
85,Gen10_Ind1226,1100011100101000100001000,1,10,128,0.9,2,1,0.7,3.974863306877793
86,Gen10_Ind1157,1101110100110000000001100,3,10,128,0.99,1,1,0.99,3.968637522521462
87,Gen10_Ind1245,1101001001110000000001100,5,100,16,0.99,1,1,0.99,3.941378769686542
88,Gen10_Ind1259,1011110101100100001001100,5,20,192,0.8,1,5,0.99,3.420288808578085
89,Gen10_Ind1248,0100110110101100001111100,3,100,255,0.95,1,8,0.99,3.4147989223108115
90,Gen10_Ind1167,0100101001011101101001101,3,50,16,0.6,4,5,0.2,3.3701165254175
91,Gen10_Ind1188,1100000100100000000111110,4,1,128,0.7,1,4,0.05,2.909340885256187
92,Gen10_Ind1164,1010011100010110000111100,4,10,128,0.4,5,4,0.99,2.896673491285092
93,Gen10_Ind1207,1010100101100001110101100,1,20,192,0.7,4,6,0.99,2.8961846024795914
94,Gen10_Ind1238,1010110000100010101001011,1,100,0,0.7,4,5,0.95,2.8961597233311034
95,Gen10_Ind1170,1010001100100110111101011,1,2,128,0.8,5,10,0.95,2.6817369797174253
96,Gen10_Ind1225,0000001100000010000101100,1,2,128,0.01,5,3,0.99,2.68163534577747
97,Gen10_Ind1203,1010001000100010001011100,1,2,0,0.7,5,6,0.99,2.6816315817054135
98,Gen10_Ind1154,1100101111011101100001100,2,50,192,0.6,4,1,0.99,2.6805705348682545
99,Gen10_Ind1194,1010110011010101100111011,4,100,64,0.4,4,4,0.95,2.67983481716409
100,Gen10_Ind1254,1010100000100100011010000,5,20,0,0.8,1,10,0.01,2.6765859515429056
