Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,16,0.95,1,8,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,64,0.95,1,2,0.99,4.379337852180072
4,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
5,Gen26_Ind3292,1000100111101100000011100,5,20,255,0.95,1,2,0.99,4.379337852180072
6,Gen27_Ind3334,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
7,Gen29_Ind3602,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
8,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
9,Gen29_Ind3680,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
10,Gen30_Ind3715,1000100111101100000011100,5,20,128,0.95,1,2,0.99,4.379337852180072
11,Gen34_Ind4226,1000100101101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
12,Gen34_Ind4229,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
13,Gen34_Ind4281,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
14,Gen34_Ind4305,1001100101101100000011100,5,100,192,0.95,1,2,0.99,4.379337852180072
15,Gen34_Ind4317,1010100011101100000011100,1,20,64,0.95,1,2,0.99,4.379337852180072
16,Gen34_Ind4344,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
17,Gen34_Ind4294,1000100111101100000101100,5,20,64,0.95,1,3,0.99,4.379321121134277
18,Gen34_Ind4331,1000100011101100010001100,5,20,64,0.95,1,9,0.99,4.379304390216321
19,Gen23_Ind2864,1000100111101100011011100,5,20,16,0.95,1,1,0.99,4.379291005573999
20,Gen34_Ind4250,1000100001111100000011011,5,20,16,0.3,1,2,0.95,4.379234121756884
21,Gen32_Ind4073,1000100011101100000011010,5,20,64,0.95,1,2,0.9,4.379214045468368
22,Gen34_Ind4252,1000100011101100000011010,5,20,64,0.95,1,2,0.9,4.379214045468368
23,Gen34_Ind4283,1000100110101100000011010,5,20,255,0.95,1,2,0.9,4.379214045468368
24,Gen34_Ind4287,1000100011101100001011110,5,20,64,0.95,1,6,0.8,4.379214045468368
25,Gen34_Ind4336,1000100101101100010101100,5,20,192,0.95,1,4,0.99,4.379190623364418
26,Gen34_Ind4260,1000100011101100001011100,5,20,64,0.95,1,6,0.99,4.3791738934435624
27,Gen34_Ind4333,1000100111101000000011100,5,20,255,0.9,1,2,0.99,4.379160509598913
28,Gen34_Ind4213,1000100111111100010011100,5,20,64,0.05,1,10,0.99,4.379153817707267
29,Gen34_Ind4220,1000100011001000011011100,5,20,64,0.1,1,3,0.99,4.379143779908145
30,Gen34_Ind4296,1000100011001100000011100,5,20,64,0.2,1,2,0.99,4.37914043398533
31,Gen34_Ind4291,1000100111101100010011100,5,20,32,0.95,1,10,0.99,4.379130396247564
32,Gen34_Ind4300,1000100011111100010011100,5,20,64,0.2,1,10,0.99,4.379130396247564
33,Gen34_Ind4320,1000100111101100011011100,5,20,192,0.95,1,7,0.99,4.379130396247564
34,Gen34_Ind4269,1000100011111100000011100,5,20,64,0.2,1,2,0.99,4.3790400586783615
35,Gen34_Ind4242,1000100011111110111011101,5,20,64,0.95,5,5,0.5,4.3790266756517635
36,Gen34_Ind4264,1000100001111000011001100,5,20,16,0.01,1,10,0.99,4.3790266756517635
37,Gen34_Ind4246,1000100011101101001011100,5,20,64,0.95,3,6,0.99,4.379013292706966
38,Gen34_Ind4313,1000100101101110111001100,5,20,192,0.95,3,6,0.99,4.378906232093333
39,Gen34_Ind4306,1000100111111111000011100,5,20,32,0.7,4,2,0.99,4.378862740214366
40,Gen34_Ind4257,1000100001101100100011100,5,20,16,0.95,2,2,0.99,4.378835976410564
41,Gen34_Ind4338,1000100010110010000011010,5,20,32,0.99,5,2,0.9,4.378829285510733
42,Gen34_Ind4285,1000100111101100100111100,5,20,192,0.95,2,4,0.99,4.378809212933924
43,Gen34_Ind4341,1000100111101100100011010,5,20,255,0.95,2,2,0.9,4.378735615060038
44,Gen34_Ind4237,1000100101101110000011100,5,20,192,0.95,5,2,0.99,4.378712198073538
45,Gen34_Ind4290,1000100011110110010001100,5,20,64,0.99,5,9,0.99,4.378672055250814
46,Gen34_Ind4332,1000100001111010000111100,5,20,16,0.5,5,4,0.99,4.378665364851918
47,Gen34_Ind4280,1000100011001100100011001,5,20,64,0.2,2,2,0.8,4.377163887639369
48,Gen34_Ind4321,1001100010101100000101100,5,500,32,0.95,1,3,0.99,4.375897294944914
49,Gen34_Ind4249,1000011111101100000001100,5,10,0,0.95,1,1,0.99,4.3757536381147535
50,Gen34_Ind4235,1000101111101000001011100,5,50,255,0.9,1,6,0.99,4.372769047544569
51,Gen34_Ind4271,1000101101101100000011100,5,50,192,0.95,1,2,0.99,4.372759038994133
52,Gen34_Ind4278,1000101011101100000011100,5,50,64,0.95,1,2,0.99,4.372759038994133
53,Gen34_Ind4311,1000101100101100000011100,5,50,128,0.95,1,2,0.99,4.372759038994133
54,Gen34_Ind4326,1000101011101100000011100,5,50,64,0.95,1,2,0.99,4.372759038994133
55,Gen34_Ind4265,1000101101101111001001100,5,50,192,0.95,4,5,0.99,4.372025203481498
56,Gen34_Ind4325,1000101111101111001011100,5,50,255,0.95,4,6,0.99,4.371988518171299
57,Gen34_Ind4223,1000110011100100000011100,5,100,64,0.8,1,2,0.99,4.364208492032913
58,Gen34_Ind4214,1000100011101000100011000,5,20,64,0.9,2,2,0.7,4.360184558269747
59,Gen34_Ind4335,1000100010101011011011000,5,20,32,0.9,5,4,0.7,4.359587577110606
60,Gen34_Ind4236,1001011001101100100011010,5,2,16,0.95,2,2,0.9,4.35754912433427
61,Gen34_Ind4327,1000111111101000000111011,5,200,192,0.9,1,4,0.95,4.355631737018415
62,Gen34_Ind4253,1001111001101101000011010,5,10,16,0.95,3,2,0.9,4.355039311025552
63,Gen34_Ind4273,1001101101101111001001001,5,20,192,0.95,5,5,0.8,4.35264146759338
64,Gen34_Ind4309,1000100101001111011011101,5,20,192,0.2,1,10,0.8,4.340629288434216
65,Gen34_Ind4312,1000100011111000000011110,5,20,64,0.95,1,2,0.1,4.28939031646067
66,Gen34_Ind4345,1000100101111100000010110,5,20,192,0.4,1,2,0.5,4.271211412116804
67,Gen34_Ind4230,1000100001101100000110110,5,20,16,0.95,1,4,0.5,4.269025793279848
68,Gen34_Ind4227,1000100111101100000010110,5,20,0,0.95,1,2,0.5,4.262615482329772
69,Gen34_Ind4256,1001100111101111001011101,5,50,64,0.95,5,6,0.3,4.254641458899056
70,Gen34_Ind4310,1001100001100100000011100,5,10,16,0.8,1,2,0.99,4.235546726910346
71,Gen34_Ind4231,1000000111100100100111010,5,1,128,0.8,2,4,0.9,4.235146113312727
72,Gen34_Ind4329,1000000011110101000101011,5,1,64,0.95,3,3,0.95,4.234126142764798
73,Gen34_Ind4234,1000000011101110000111011,5,1,64,0.95,5,4,0.95,4.231403414997165
74,Gen33_Ind4183,1001111011100001101101000,5,50,64,0.7,4,7,0.7,4.228066525766009
75,Gen34_Ind4342,1000000011100111000011111,5,1,64,0.8,5,2,0.5,4.218034588151656
76,Gen34_Ind4243,1000110011111100000011101,5,100,64,0.95,1,2,0.8,4.214501797153967
77,Gen34_Ind4232,1000111110110101001010100,5,200,255,0.95,3,6,0.3,4.212624601810759
78,Gen34_Ind4322,1000000111101100100111110,5,1,16,0.95,2,4,0.5,4.211791861129054
79,Gen34_Ind4299,1000101010111101010000100,5,50,32,0.01,3,9,0.3,4.209935632579038
80,Gen34_Ind4239,1001100110100100000010100,5,200,255,0.8,1,2,0.3,4.208850497226371
81,Gen34_Ind4292,1000100111101100011011110,5,20,192,0.95,1,2,0.95,4.205422551333075
82,Gen34_Ind4279,1000100011111100001011101,5,20,64,0.05,1,6,0.1,4.2043705825609505
83,Gen34_Ind4318,1000100001100111000011111,5,20,16,0.8,3,2,0.7,4.2020556381584155
84,Gen34_Ind4276,1000100001111101000001110,5,20,16,0.3,3,1,0.05,4.1989771098848605
85,Gen34_Ind4277,1000100101111111000010000,5,20,192,0.1,4,2,0.01,4.19568807621524
86,Gen34_Ind4216,1110100101101100000011100,4,20,192,0.95,1,2,0.99,3.990752519713823
87,Gen34_Ind4334,1100100101111010010101001,5,20,192,0.01,5,10,0.8,3.9904107643399906
88,Gen34_Ind4268,1011100001101111001011001,2,10,16,0.95,2,6,0.8,3.940191969773217
89,Gen34_Ind4301,1100100001101100010011100,2,20,16,0.95,1,10,0.99,3.4271709160838033
90,Gen34_Ind4247,1100100001101100000011010,3,20,16,0.95,1,2,0.9,3.4270274698236145
91,Gen34_Ind4293,1010100011101000000011101,1,20,64,0.9,1,2,0.5,3.3938221674818507
92,Gen34_Ind4212,1100100101101100000011100,2,20,192,0.95,1,2,0.99,2.907177479568566
93,Gen34_Ind4219,1110100100111000010111011,1,20,128,0.95,1,8,0.95,2.906715995912333
94,Gen34_Ind4314,1100100001001100000011010,4,20,16,0.2,1,2,0.9,2.906683564872221
95,Gen34_Ind4284,0000001011101000000011011,1,2,64,0.9,1,2,0.95,2.6817457632590727
96,Gen34_Ind4270,0000100111001100000011100,1,20,32,0.2,1,2,0.99,2.680781172385342
97,Gen34_Ind4261,0000100101101110000011100,1,20,192,0.95,5,2,0.99,2.6806745956948643
98,Gen34_Ind4302,1101100011100110001001010,2,500,64,0.8,5,5,0.9,2.6783445666665577
99,Gen34_Ind4272,0001100001001100000011010,1,1,16,0.2,1,2,0.9,2.67745996716836
100,Gen34_Ind4224,0000100011101100000011101,1,20,64,0.95,1,2,0.95,2.6752154345518653
