Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,16,0.95,1,6,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,192,0.95,1,1,0.99,4.379337852180072
4,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
5,Gen26_Ind3292,1000100111101100000011100,5,20,32,0.95,1,2,0.99,4.379337852180072
6,Gen27_Ind3334,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
7,Gen29_Ind3602,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
8,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
9,Gen29_Ind3680,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
10,Gen30_Ind3715,1000100111101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
11,Gen32_Ind3945,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
12,Gen31_Ind3839,1000100101101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
13,Gen32_Ind3956,1000100101101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
14,Gen32_Ind3969,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
15,Gen32_Ind4006,1000100010101100000011100,5,20,32,0.95,1,2,0.99,4.379337852180072
16,Gen32_Ind4004,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
17,Gen32_Ind4032,1000100111101100000001100,5,20,64,0.95,1,1,0.99,4.379291005573999
18,Gen32_Ind4033,1000100111101100000001100,5,20,255,0.95,1,1,0.99,4.379291005573999
19,Gen31_Ind3834,1000100011101100000001100,5,20,64,0.95,1,1,0.99,4.379291005573999
20,Gen32_Ind4011,1000100011101000000011011,5,20,64,0.9,1,2,0.95,4.379267582646807
21,Gen32_Ind4056,1000100111100100000111010,5,20,0,0.8,1,4,0.9,4.379254198229477
22,Gen32_Ind4018,1000100011101100000011010,5,20,64,0.95,1,2,0.9,4.379214045468368
23,Gen32_Ind4073,1000100011101100000011010,5,20,64,0.95,1,2,0.9,4.379214045468368
24,Gen32_Ind3967,1000100010101100000111100,5,20,32,0.95,1,4,0.99,4.3791738934435624
25,Gen32_Ind4061,1000100011101100001011100,5,20,64,0.95,1,6,0.99,4.3791738934435624
26,Gen32_Ind3983,1000100011101000000011100,5,20,64,0.9,1,2,0.99,4.379160509598913
27,Gen32_Ind4015,1000100111001100000011100,5,20,192,0.2,1,2,0.99,4.37914043398533
28,Gen32_Ind4048,1000100011101000010001100,5,20,64,0.9,1,9,0.99,4.379133742155039
29,Gen32_Ind3952,1100100100100100000011011,2,20,128,0.8,1,2,0.95,4.379090245756657
30,Gen32_Ind3948,1000100111100100000011100,5,20,32,0.8,1,2,0.99,4.379080208248969
31,Gen32_Ind3977,1000100100100100000011100,5,20,128,0.8,1,2,0.99,4.379080208248969
32,Gen32_Ind3971,1000100101111100000011010,5,20,192,0.2,1,2,0.9,4.379053441786762
33,Gen32_Ind3999,1000100111001001010111100,5,20,0,0.1,3,6,0.99,4.378979835702847
34,Gen32_Ind4080,1000100011101111000011011,5,20,64,0.95,4,2,0.95,4.378959761745771
