Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,64,0.95,1,4,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,255,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,192,0.95,1,8,0.99,4.379337852180072
4,Gen20_Ind2495,1000100111101100011011010,5,20,128,0.95,1,4,0.9,4.379331159746413
5,Gen14_Ind1735,1000100111101100011011011,5,20,192,0.95,1,10,0.95,4.379327813537254
6,Gen17_Ind2066,1000100111101100011011011,5,20,32,0.95,1,9,0.95,4.379327813537254
7,Gen20_Ind2447,1000100001101100000111011,5,20,16,0.95,1,4,0.95,4.379327813537254
8,Gen17_Ind2066,1000100111101100011011011,5,20,32,0.95,1,3,0.95,4.379327813537254
9,Gen22_Ind2749,1000100011101100000111011,5,20,64,0.95,1,4,0.95,4.379327813537254
10,Gen24_Ind3022,1000100011101100000111011,5,20,64,0.95,1,4,0.95,4.379327813537254
11,Gen14_Ind1690,1000100111101100000101100,5,20,32,0.95,1,3,0.99,4.379321121134277
12,Gen23_Ind2918,1000100110101100000101100,5,20,255,0.95,1,3,0.99,4.379321121134277
13,Gen24_Ind3044,1000100110101100011001100,5,20,255,0.95,1,7,0.99,4.379291005573999
14,Gen24_Ind3024,1000100100101100000101011,5,20,128,0.95,1,3,0.95,4.379287659426203
15,Gen24_Ind3002,1000100111101100001011011,5,20,255,0.95,1,6,0.95,4.37928431328352
16,Gen23_Ind2860,1000100110110100000001011,5,20,255,0.05,1,1,0.95,4.379260890427915
17,Gen24_Ind2934,1000100011101100000011010,5,20,64,0.95,1,2,0.9,4.379214045468368
18,Gen23_Ind2857,1000100111110100001001011,5,20,64,0.3,1,5,0.95,4.379204007393139
19,Gen24_Ind2986,1000100111101100011111100,5,20,128,0.95,1,2,0.99,4.379190623364418
20,Gen24_Ind2923,1000100110100100000111011,5,20,255,0.8,1,4,0.95,4.379187277370021
21,Gen24_Ind3025,1000100011100100000111011,5,20,64,0.8,1,4,0.95,4.379187277370021
22,Gen24_Ind2978,1000100011101100001011100,5,20,64,0.95,1,6,0.99,4.3791738934435624
23,Gen24_Ind2927,1000100101101100010011100,5,20,192,0.95,1,10,0.99,4.379130396247564
24,Gen24_Ind2966,1100100011011100011011100,5,20,64,0.6,1,1,0.99,4.379106975038393
25,Gen23_Ind2811,1000100111111100001101011,5,20,0,0.7,1,7,0.95,4.379103629171821
26,Gen24_Ind2937,1000100101001100010011011,5,20,192,0.2,1,10,0.95,4.379090245756657
27,Gen24_Ind3041,1000100111111100011011110,5,20,32,0.1,1,2,0.3,4.379076862423299
28,Gen24_Ind2941,1000100111001000000111100,5,20,0,0.1,1,4,0.99,4.379073516602741
29,Gen23_Ind2811,1000100111111100001101011,5,20,192,0.9,1,7,0.95,4.379053441786762
30,Gen24_Ind2926,1000100111101101000101100,5,20,64,0.95,3,3,0.99,4.3790367129140435
31,Gen24_Ind3015,1000100110101101001011100,5,20,255,0.95,3,6,0.99,4.379013292706966
32,Gen24_Ind2979,1000100110101100110011010,5,20,255,0.95,2,10,0.9,4.378876122238954
33,Gen24_Ind3037,1000100110111100100001011,5,20,255,0.4,2,1,0.95,4.378842667330844
34,Gen24_Ind2973,1000100110101000111011100,5,20,255,0.9,2,6,0.99,4.378839321868147
35,Gen24_Ind2958,1000100101001001100111100,5,20,192,0.1,4,4,0.99,4.378835976410564
36,Gen24_Ind2967,1000100110101100111011100,5,20,255,0.95,2,8,0.99,4.378835976410564
37,Gen24_Ind3047,1000100100000000100111010,5,20,128,0.01,2,4,0.9,4.378815903772413
38,Gen24_Ind3016,1000100111101001111011100,5,20,16,0.9,4,8,0.99,4.378802522115882
39,Gen24_Ind2938,1000100111001110000001011,5,20,0,0.2,5,1,0.95,4.378728924466909
40,Gen24_Ind2971,1000100111101101100101100,5,20,16,0.95,4,3,0.99,4.378708852810198
41,Gen23_Ind2852,1000100111101110000101100,5,20,64,0.95,5,3,0.99,4.37866871004881
42,Gen24_Ind2940,1000100111100101100011001,5,20,128,0.8,4,2,0.8,4.377234089676715
43,Gen24_Ind2998,1000100110100100011011111,5,20,255,0.8,1,1,0.05,4.3772173747016705
44,Gen24_Ind3045,1000100111101100011011001,5,20,16,0.95,1,10,0.8,4.377190631007124
45,Gen23_Ind2853,1101100111001100011011100,1,500,64,0.2,1,9,0.99,4.375696846155608
46,Gen24_Ind3048,1001101101101000011011100,5,200,192,0.9,1,3,0.99,4.372849117597466
47,Gen24_Ind2939,1000101010110000010101110,5,50,32,0.99,1,5,0.01,4.372829099809337
48,Gen24_Ind3051,1101100111101100011011011,2,20,128,0.95,1,8,0.95,4.37277571993698
49,Gen24_Ind2932,1000101011001000000111010,5,50,64,0.1,1,4,0.9,4.372739022030707
50,Gen24_Ind3036,1001100110010110011011010,5,10,255,0.4,5,10,0.9,4.371968508261585
51,Gen24_Ind3009,1000100111101101011111000,5,20,128,0.95,3,3,0.7,4.366705599199102
52,Gen24_Ind2983,1000100001101101010111000,5,20,16,0.95,3,2,0.7,4.36443780083749
53,Gen24_Ind3033,1001100111101100011011100,5,50,255,0.95,1,10,0.99,4.364314835148936
54,Gen24_Ind2990,1000110000100100000011011,5,100,0,0.8,1,2,0.95,4.36428824888407
55,Gen24_Ind3032,1000110011101100011011100,5,100,64,0.95,1,3,0.99,4.364248370094101
56,Gen24_Ind2961,1000100111111100011011000,5,20,255,0.9,1,7,0.7,4.364161968549264
57,Gen24_Ind3028,1000100101110100001001000,5,20,192,0.9,1,5,0.7,4.36301581030376
58,Gen24_Ind2950,1000110111101001000011001,5,100,192,0.9,3,2,0.8,4.361322591764848
59,Gen24_Ind2951,1000100001101100011001000,5,20,16,0.95,1,5,0.7,4.361312635543888
60,Gen24_Ind3050,1000100111100100000011000,5,20,16,0.8,1,2,0.7,4.358632747205614
