Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,64,0.95,1,10,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,16,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,64,0.95,1,4,0.99,4.379337852180072
4,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
5,Gen26_Ind3292,1000100111101100000011100,5,20,32,0.95,1,2,0.99,4.379337852180072
6,Gen27_Ind3334,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
7,Gen29_Ind3602,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
8,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
9,Gen29_Ind3680,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
10,Gen30_Ind3715,1000100111101100000011100,5,20,255,0.95,1,2,0.99,4.379337852180072
11,Gen47_Ind5867,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
12,Gen30_Ind3715,1000100111101100000011100,5,20,255,0.95,1,2,0.99,4.379337852180072
13,Gen47_Ind5891,1000100010101100000011100,5,20,32,0.95,1,2,0.99,4.379337852180072
14,Gen26_Ind3292,1000100111101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
15,Gen47_Ind5898,1000100111101100000011100,5,20,192,0.95,1,2,0.99,4.379337852180072
16,Gen47_Ind5923,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
17,Gen47_Ind5989,1000100111101100000011100,5,20,0,0.95,1,2,0.99,4.379337852180072
18,Gen47_Ind5876,1000100011101100010001100,5,20,64,0.95,1,9,0.99,4.379304390216321
19,Gen47_Ind5914,1000100001101100010001100,5,20,16,0.95,1,9,0.99,4.379304390216321
20,Gen47_Ind5998,1000100101101000001011100,5,20,192,0.9,1,6,0.99,4.3791738934435624
21,Gen47_Ind5921,1000100011111000010011100,5,20,64,0.8,1,10,0.99,4.379153817707267
22,Gen47_Ind5953,1000100111001100000011100,5,20,128,0.2,1,2,0.99,4.37914043398533
23,Gen47_Ind5981,1000100010001100000011100,5,20,32,0.2,1,2,0.99,4.37914043398533
24,Gen47_Ind5956,1000100111101101010011100,5,20,0,0.95,3,10,0.99,4.37911032091008
25,Gen47_Ind5907,1110100010000100010011111,2,20,32,0.05,1,10,0.7,4.379106975038393
26,Gen47_Ind5947,1000100011101000010011100,5,20,64,0.9,1,10,0.99,4.379083554079753
27,Gen47_Ind5924,1000100111100100000011100,5,20,0,0.8,1,2,0.99,4.379080208248969
28,Gen47_Ind5951,1000100100110101000011100,5,20,128,0.8,3,2,0.99,4.3790467502223365
29,Gen47_Ind5952,1000100111101101000011100,5,20,0,0.95,3,2,0.99,4.379013292706966
30,Gen47_Ind5877,1000100111001101001011100,5,20,32,0.2,3,6,0.99,4.378999909843969
31,Gen47_Ind5983,1000100111101101000001100,5,20,128,0.95,3,1,0.99,4.378999909843969
