Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen8_Ind903,1001111101110010110001010,5,2,192,0.99,5,9,0.9,4.379204007393139
2,Gen6_Ind689,1001001111101100001001100,5,10,64,0.95,1,5,0.99,4.379190623364418
3,Gen7_Ind776,1000100111101100001001100,5,20,0,0.95,1,5,0.99,4.379190623364418
4,Gen12_Ind1472,1000100011100100000111011,5,20,64,0.8,1,4,0.95,4.379187277370021
5,Gen8_Ind911,1000100101100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
6,Gen8_Ind911,1000100101100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
7,Gen11_Ind1273,1000100111101100000111100,5,20,128,0.95,1,4,0.99,4.3791738934435624
8,Gen12_Ind1442,1000100100110100000111100,5,20,128,0.5,1,4,0.99,4.3791738934435624
9,Gen8_Ind939,1001110100100100001111100,5,200,128,0.8,1,8,0.99,4.379170547474731
10,Gen12_Ind1477,1001100101100100010111100,5,10,192,0.8,1,10,0.99,4.379170547474731
11,Gen12_Ind1502,1001110100100100001111100,5,50,128,0.8,1,8,0.99,4.379170547474731
12,Gen11_Ind1354,1000100001011110110001100,5,20,16,0.6,5,9,0.99,4.379167201511011
13,Gen12_Ind1479,1000100101011110101001011,5,20,192,0.6,2,5,0.95,4.379167201511011
14,Gen12_Ind1503,1000100101100100011001100,5,20,192,0.8,1,7,0.99,4.379163855552406
15,Gen6_Ind631,1000100101000100001011100,5,20,192,0.05,1,6,0.99,4.379160509598913
16,Gen12_Ind1452,1000100001000100001011100,5,20,16,0.05,1,6,0.99,4.379160509598913
17,Gen11_Ind1361,1010100101100100001001100,1,20,192,0.8,1,5,0.99,4.379157163650533
18,Gen12_Ind1515,1000100000110100001001100,5,20,0,0.1,1,5,0.99,4.379150471769113
19,Gen12_Ind1484,1000100001000100011011100,5,20,16,0.05,1,6,0.99,4.379143779908145
20,Gen9_Ind1077,1000100101000100011011100,5,20,192,0.05,1,5,0.99,4.379130396247564
21,Gen12_Ind1424,1000100111000100001111110,5,20,16,0.05,1,8,0.1,4.379130396247564
22,Gen12_Ind1422,1000100100000100011011100,5,20,128,0.05,1,8,0.99,4.3791170126687895
23,Gen9_Ind1077,1000100101000100011011100,5,20,192,0.05,1,8,0.99,4.3791170126687895
24,Gen12_Ind1447,1000100101110100010101011,5,20,192,0.9,1,5,0.95,4.3791136667868775
25,Gen12_Ind1453,1000100000111100001101100,5,20,0,0.9,1,7,0.99,4.379086899915649
26,Gen12_Ind1476,1000100001011110110101100,5,20,16,0.6,1,6,0.99,4.379070170787297
27,Gen12_Ind1498,1000100101010100011011100,5,20,192,0.4,1,8,0.99,4.379033367154837
28,Gen12_Ind1520,1000100100011100001001100,5,20,128,0.6,1,5,0.99,4.379033367154837
29,Gen12_Ind1480,1000100100111101110111100,5,20,128,0.95,4,6,0.99,4.378856049232744
30,Gen12_Ind1403,1000100001011110110011100,5,20,16,0.6,2,10,0.99,4.378839321868147
31,Gen12_Ind1398,1100100101101010101001100,1,20,192,0.9,2,5,0.99,4.378835976410564
32,Gen12_Ind1519,1000100001011110101001100,5,20,16,0.6,4,5,0.99,4.378832630958093
33,Gen12_Ind1454,1000100101110010000111100,5,20,192,0.99,5,4,0.99,4.378735615060038
34,Gen12_Ind1409,1000100101110110010101011,5,20,192,0.9,5,8,0.95,4.378715543341989
35,Gen12_Ind1429,1100011000011101000001100,2,10,0,0.6,3,1,0.99,4.375797068254696
36,Gen12_Ind1444,1001100000011100001001100,5,5,0,0.6,1,5,0.99,4.37574695663128
37,Gen12_Ind1459,1000011101000100111001010,5,10,192,0.05,2,9,0.9,4.375630033973356
38,Gen12_Ind1487,1000011111011100100111100,5,10,16,0.6,2,4,0.99,4.375573245222607
39,Gen12_Ind1464,1000011100011110100001100,5,10,128,0.6,1,1,0.99,4.375566564290017
40,Gen11_Ind1305,1000100101010110010001000,5,20,192,0.4,5,9,0.7,4.374324265535883
41,Gen11_Ind1346,1000011001100010100011001,5,10,16,0.7,1,2,0.8,4.373973744339281
42,Gen12_Ind1510,1100101000000010101011100,4,50,0,0.01,2,6,0.99,4.372492161215756
43,Gen12_Ind1421,1000101100000101001011100,5,50,128,0.05,3,6,0.99,4.372478818181957
44,Gen12_Ind1481,1000101101110110111011100,5,50,192,0.7,4,10,0.99,4.372285353342711
45,Gen12_Ind1408,1000101011110101100001011,5,50,64,0.6,4,1,0.95,4.372028538540226
46,Gen12_Ind1433,1001111001011110100101100,5,2,16,0.6,2,3,0.99,4.36434142173772
47,Gen8_Ind939,1001110100100100001111100,5,10,128,0.8,1,8,0.99,4.364298218695436
48,Gen12_Ind1448,1000110011110101000001011,5,100,64,0.99,3,1,0.95,4.364138707179401
49,Gen12_Ind1491,1000110100100101010011011,5,100,128,0.8,3,10,0.95,4.3639891757224305
50,Gen12_Ind1513,1000100111000100011011000,5,20,255,0.05,1,10,0.7,4.363308106511443
51,Gen12_Ind1434,1000110101110010010001111,5,100,192,0.99,5,9,0.3,4.362799934840626
52,Gen12_Ind1413,1000101001000110110011000,5,50,16,0.05,1,10,0.7,4.362776687987979
53,Gen12_Ind1511,1000100100010110001000111,5,20,128,0.4,5,5,0.6,4.358503479475619
54,Gen12_Ind1495,1000111010101000001011100,5,200,32,0.9,1,6,0.99,4.355697939877372
55,Gen12_Ind1468,1000111101110001010111100,5,200,192,0.99,3,8,0.99,4.35512535172418
56,Gen11_Ind1382,1000101101011100000111000,5,50,192,0.6,1,4,0.7,4.354830841892674
57,Gen12_Ind1462,1000110101101010100101000,5,100,192,0.9,5,3,0.7,4.354691873558293
