Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen20_Ind2495,1000100111101100011011010,5,20,192,0.95,1,7,0.9,4.379331159746413
2,Gen14_Ind1735,1000100111101100011011011,5,20,64,0.95,1,9,0.95,4.379327813537254
3,Gen17_Ind2066,1000100111101100011011011,5,20,16,0.95,1,4,0.95,4.379327813537254
4,Gen20_Ind2447,1000100001101100000111011,5,20,16,0.95,1,4,0.95,4.379327813537254
5,Gen17_Ind2066,1000100111101100011011011,5,20,32,0.95,1,2,0.95,4.379327813537254
6,Gen14_Ind1690,1000100111101100000101100,5,20,255,0.95,1,3,0.99,4.379321121134277
7,Gen18_Ind2170,1000100111101100011011100,5,20,32,0.95,1,6,0.99,4.379321121134277
8,Gen14_Ind1690,1000100111101100000101100,5,20,16,0.95,1,3,0.99,4.379321121134277
9,Gen14_Ind1690,1000100111101100000101100,5,20,192,0.95,1,3,0.99,4.379321121134277
10,Gen20_Ind2543,1001100111101110100101110,5,50,192,0.95,4,3,0.7,4.379321121134277
11,Gen19_Ind2406,1000100110101100010001100,5,20,255,0.95,1,9,0.99,4.379304390216321
12,Gen15_Ind1892,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
13,Gen15_Ind1892,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
14,Gen20_Ind2508,1000100001101100000001100,5,20,16,0.95,1,1,0.99,4.379291005573999
15,Gen17_Ind2078,1000100111101100000101110,5,20,32,0.95,1,3,0.8,4.379287659426203
16,Gen17_Ind2124,1000100111101100011011011,5,20,255,0.95,1,3,0.95,4.379287659426203
17,Gen14_Ind1735,1000100111101100011011011,5,20,192,0.95,1,3,0.95,4.379287659426203
18,Gen20_Ind2457,1000100001111100011001011,5,20,16,0.5,1,5,0.95,4.379207353413102
19,Gen20_Ind2499,1000100011101100011011100,5,20,64,0.95,1,3,0.99,4.379190623364418
20,Gen20_Ind2551,1000100101101100001001100,5,20,192,0.95,1,5,0.99,4.379190623364418
21,Gen17_Ind2078,1000100111101100000101110,5,20,64,0.95,1,3,0.1,4.379183931380736
22,Gen20_Ind2552,1000100111100100010111100,5,20,128,0.8,1,6,0.99,4.3791772394175075
23,Gen20_Ind2487,1000100111101100001011100,5,20,32,0.95,1,6,0.99,4.3791738934435624
24,Gen20_Ind2558,1000100111100100010111011,5,20,64,0.8,1,5,0.95,4.379163855552406
25,Gen20_Ind2442,1000100101110100000111011,5,20,192,0.2,1,4,0.95,4.379160509598913
26,Gen20_Ind2557,1000100101110000010101010,5,20,192,0.99,1,1,0.9,4.37914043398533
27,Gen20_Ind2471,1000100111101000000001100,5,20,128,0.9,1,1,0.99,4.379137088067628
28,Gen20_Ind2439,1000100111111100000101011,5,20,32,0.7,1,3,0.95,4.379103629171821
29,Gen20_Ind2455,1000100001111100000101011,5,20,16,0.9,1,3,0.95,4.379103629171821
30,Gen20_Ind2469,1000100101101010100101100,5,20,192,0.9,3,3,0.99,4.379076862423299
31,Gen20_Ind2477,1000100111011001010011111,5,20,16,0.5,3,10,0.2,4.379073516602741
32,Gen20_Ind2496,1000100111001001010001011,5,20,64,0.1,3,9,0.95,4.3790500960019925
33,Gen20_Ind2450,1000100111101000001111100,5,20,128,0.9,1,8,0.99,4.379043404447793
34,Gen20_Ind2517,1000100110011100000101010,5,20,255,0.6,1,3,0.9,4.379043404447793
35,Gen20_Ind2462,1000100001110101000001100,5,20,16,0.6,3,1,0.99,4.379030021400744
36,Gen20_Ind2519,1000100111010101111001111,5,20,255,0.4,4,9,0.1,4.378825940068485
37,Gen20_Ind2461,1000100011101100100001100,5,20,64,0.95,2,1,0.99,4.378795831318287
38,Gen20_Ind2560,1000100011000110010001011,5,20,64,0.05,5,9,0.95,4.378658674473469
39,Gen20_Ind2481,1000100011000110000111001,5,20,64,0.05,5,4,0.8,4.3783843865591665
40,Gen19_Ind2363,1000101010101100010111011,5,50,32,0.95,1,1,0.95,4.372902499261826
41,Gen20_Ind2473,1000101001101000011001010,5,50,16,0.9,1,10,0.9,4.372782392349754
42,Gen19_Ind2327,1000101111101100010111010,5,50,32,0.95,1,9,0.9,4.37277238373823
43,Gen18_Ind2251,1000101001111100011001011,5,50,16,0.7,1,10,0.95,4.372692316495388
44,Gen20_Ind2501,1000101111111100010001011,5,50,128,0.2,1,9,0.95,4.372618924098533
45,Gen20_Ind2509,1001100001101100010001101,5,100,16,0.95,1,9,0.9,4.372582228823975
46,Gen20_Ind2550,1000101001111100111011011,5,50,16,0.05,2,1,0.95,4.372302030671772
47,Gen20_Ind2433,1000101111100110101101100,5,50,192,0.8,2,7,0.99,4.372091905622812
48,Gen20_Ind2444,1000101101001101110101100,5,50,192,0.2,4,10,0.99,4.3720785650317255
49,Gen20_Ind2504,1000101011101101110101100,5,50,64,0.95,4,1,0.99,4.372055219193224
50,Gen20_Ind2435,1000101110100110000111100,5,50,255,0.8,5,4,0.99,4.371891805304469
