Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,32,0.95,1,7,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,255,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,128,0.95,1,3,0.99,4.379337852180072
4,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
5,Gen26_Ind3292,1000100111101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
6,Gen27_Ind3334,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
7,Gen20_Ind2495,1000100111101100011011010,5,20,128,0.95,1,9,0.9,4.379331159746413
8,Gen26_Ind3243,1000100100101100000001010,5,20,128,0.95,1,1,0.9,4.379331159746413
9,Gen14_Ind1735,1000100111101100011011011,5,20,128,0.95,1,9,0.95,4.379327813537254
10,Gen17_Ind2066,1000100111101100011011011,5,20,255,0.95,1,2,0.95,4.379327813537254
11,Gen20_Ind2447,1000100001101100000111011,5,20,16,0.95,1,4,0.95,4.379327813537254
12,Gen27_Ind3376,1000100001101100000111011,5,20,16,0.95,1,4,0.95,4.379327813537254
13,Gen27_Ind3431,1000100111101100000111011,5,20,0,0.95,1,4,0.95,4.379327813537254
14,Gen27_Ind3323,1000100111101100000011011,5,20,0,0.95,1,2,0.95,4.379287659426203
15,Gen27_Ind3314,1000100111101000011011011,5,20,32,0.9,1,9,0.95,4.3792809671459505
16,Gen27_Ind3402,1000100111101100000111010,5,20,128,0.95,1,4,0.9,4.37925754432614
17,Gen26_Ind3289,1000100011101100001111100,5,20,64,0.95,1,8,0.99,4.379227429640259
18,Gen27_Ind3322,1000100111101100010111011,5,20,64,0.95,1,1,0.95,4.379210699438179
19,Gen26_Ind3283,1000100111101100001101011,5,20,255,0.95,1,7,0.95,4.379210699438179
20,Gen27_Ind3412,1000100111101100011011100,5,20,128,0.95,1,3,0.99,4.379190623364418
21,Gen27_Ind3430,1000100011101100011011100,5,20,64,0.95,1,5,0.99,4.379190623364418
22,Gen27_Ind3345,1000100100001000001011100,5,20,128,0.1,1,6,0.99,4.379150471769113
23,Gen27_Ind3405,1000100111001000001011100,5,20,32,0.1,1,6,0.99,4.379150471769113
24,Gen27_Ind3344,1000100011101000000101100,5,20,64,0.9,1,3,0.99,4.379133742155039
25,Gen27_Ind3416,1000100011001000001101100,5,20,64,0.1,1,7,0.99,4.3791270503452004
26,Gen27_Ind3325,1000100001101100001101100,5,20,16,0.95,1,7,0.99,4.379120358555814
27,Gen27_Ind3369,1000100111001000000011011,5,20,64,0.1,1,2,0.95,4.379106975038393
28,Gen26_Ind3259,1000100011001000000101100,5,20,64,0.1,1,3,0.99,4.379090245756657
29,Gen27_Ind3367,1000100111100100000011100,5,20,16,0.8,1,2,0.99,4.379080208248969
30,Gen27_Ind3347,1000100111111100000011100,5,20,128,0.05,1,2,0.99,4.379076862423299
31,Gen26_Ind3215,1000100010101001011011100,5,20,32,0.9,3,6,0.99,4.379076862423299
32,Gen27_Ind3415,1000100111101101000101100,5,20,255,0.95,3,3,0.99,4.3790367129140435
33,Gen27_Ind3341,1000100111111100011011011,5,20,128,0.05,1,6,0.95,4.379030021400744
34,Gen27_Ind3379,1000100010101101000111011,5,20,32,0.95,3,4,0.95,4.3790266756517635
35,Gen27_Ind3387,1001100111101111000111100,5,500,16,0.95,3,4,0.99,4.379023329907895
36,Gen26_Ind3185,1000100110101101000001011,5,20,255,0.95,3,1,0.95,4.37900325555205
37,Gen27_Ind3317,1000100010001101001011100,5,20,32,0.2,3,6,0.99,4.378999909843969
38,Gen27_Ind3351,1000100100101101000001010,5,20,128,0.95,3,1,0.9,4.378999909843969
39,Gen27_Ind3414,1000100110101111000001010,5,20,255,0.95,2,1,0.9,4.378999909843969
40,Gen27_Ind3329,1000100100011100000101011,5,20,128,0.6,1,3,0.95,4.378993218443145
41,Gen27_Ind3396,1000100001001000000111010,5,20,16,0.1,1,4,0.9,4.378973144363372
42,Gen27_Ind3380,1000100111001100000111010,5,20,0,0.2,1,4,0.9,4.378969798701304
43,Gen27_Ind3319,1000100110001001000111100,5,20,255,0.1,3,4,0.99,4.378966453044347
44,Gen27_Ind3394,1000100111101101010111011,5,20,255,0.95,3,10,0.95,4.378959761745771
45,Gen27_Ind3360,1000100101111100100111011,5,20,192,0.2,2,4,0.95,4.37889284988471
46,Gen27_Ind3384,1000100101011001100011100,5,20,192,0.5,4,2,0.99,4.378862740214366
47,Gen27_Ind3370,1000100101101101111011100,5,20,192,0.95,4,2,0.99,4.378765722982141
48,Gen27_Ind3352,1000100111101110010011100,5,20,128,0.95,5,10,0.99,4.378631913164119
49,Gen27_Ind3383,1000100100101110011011100,5,20,128,0.95,5,7,0.99,4.378631913164119
