Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
76,Gen36_Ind4530,1000100011101111000010100,5,20,64,0.95,2,2,0.3,4.202490073800332
77,Gen36_Ind4482,1000100111101101000110100,5,20,128,0.95,3,4,0.3,4.201458050800865
78,Gen36_Ind4537,1000100111011101000011101,5,20,0,0.6,3,2,0.7,4.201454970893985
79,Gen36_Ind4497,1000100111101101000011101,5,20,255,0.95,3,2,0.1,4.200672820753368
80,Gen36_Ind4581,1100111001111011000001100,3,200,16,0.7,3,1,0.99,3.968483639077878
81,Gen36_Ind4576,1100000111101100010001100,5,1,16,0.95,1,9,0.99,3.393291708208904
82,Gen36_Ind4589,1010100111101000000011100,2,20,128,0.9,1,2,0.99,2.907813180953618
83,Gen36_Ind4490,1100101101101111001001110,3,50,192,0.95,2,5,0.3,2.9077512210292515
84,Gen36_Ind4498,0010100111001111011011100,2,20,255,0.2,4,1,0.99,2.9074208126892462
85,Gen36_Ind4503,1010100110111100001001100,1,20,255,0.9,1,5,0.99,2.9072600607887935
86,Gen36_Ind4540,1100100001101100000011100,4,20,16,0.95,1,2,0.99,2.907177479568566
87,Gen36_Ind4521,1100110011001000001011100,5,100,64,0.1,1,6,0.99,2.9068000251555994
88,Gen36_Ind4551,1100100111111100000010110,2,20,32,0.01,1,2,0.5,2.905202827233411
89,Gen36_Ind4465,1100100111111100111011100,3,20,128,0.2,2,5,0.99,2.896180212010563
90,Gen36_Ind4579,0001100011101100000101100,1,500,64,0.95,1,3,0.99,2.6812414302214775
91,Gen36_Ind4488,0000000111101100010011100,1,1,192,0.95,1,10,0.99,2.6809830644048454
92,Gen36_Ind4575,0000100001101110101011100,1,20,16,0.95,4,6,0.99,2.6809416803331216
93,Gen36_Ind4483,1010100011001100000011100,5,20,64,0.2,1,2,0.99,2.680781172385342
94,Gen36_Ind4512,0000100110101100000011100,1,20,255,0.95,1,2,0.99,2.6806745956948643
95,Gen36_Ind4574,1010100111101100000011100,2,20,16,0.95,1,2,0.99,2.6806745956948643
96,Gen36_Ind4479,0001011011101111000001100,1,500,64,0.95,1,1,0.99,2.680511612440668
97,Gen36_Ind4481,1010110101101100000011100,2,100,192,0.95,1,2,0.99,2.6804652285220683
98,Gen36_Ind4473,0000100011101100000111010,1,20,64,0.95,1,4,0.9,2.679024366074467
99,Gen36_Ind4484,0001111011101111011010011,1,20,64,0.95,5,6,0.2,2.677575044638561
100,Gen36_Ind4469,0000100011101111011011000,1,20,64,0.95,4,1,0.7,2.674196889741185
