Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen2_Ind206,1000011100100010010001100,5,10,128,0.7,5,9,0.99,4.3755197983331335
2,Gen1_Ind49,1000011100100010000001100,5,10,128,0.7,5,1,0.99,4.375419588934532
3,Gen3_Ind356,1001001011100001100001100,5,1,64,0.7,4,1,0.99,4.372155274542277
4,Gen1_Ind79,1000101101010100000111001,5,50,192,0.4,1,4,0.8,4.370414964622129
5,Gen3_Ind342,1000110000011100001001100,5,100,0,0.6,1,5,0.99,4.3643214817657645
6,Gen2_Ind229,1000110000011110001001100,5,100,0,0.6,5,5,0.99,4.363580508684269
7,Gen3_Ind314,1000110100001110110011100,5,100,128,0.2,3,10,0.99,4.3633811866828776
8,Gen3_Ind281,1110011101000100001001000,3,10,192,0.05,1,5,0.7,4.361418837577752
9,Gen3_Ind341,1000010100101010010001100,5,5,128,0.9,5,9,0.99,4.357330476808092
10,Gen1_Ind17,1000111110100100100101010,5,200,255,0.8,2,3,0.9,4.355284205023066
11,Gen3_Ind335,1000111100001100100101100,5,200,128,0.2,2,3,0.99,4.355198158047713
12,Gen3_Ind354,1000111100011001101111011,5,200,128,0.5,4,8,0.95,4.354973128186113
13,Gen1_Ind19,1000111100011001101101010,5,200,128,0.5,4,7,0.9,4.354857313057234
14,Gen3_Ind286,1000111110011111100101010,5,200,255,0.6,3,3,0.9,4.354453662761545
15,Gen1_Ind12,1000110101101101101001000,5,100,192,0.95,4,5,0.7,4.350213244296218
16,Gen1_Ind12,1000110101101101101001000,5,100,192,0.95,4,5,0.7,4.350213244296218
17,Gen1_Ind9,1000010100101101100101000,5,5,128,0.95,4,3,0.7,4.346360085267667
18,Gen3_Ind275,1001000010100000010001100,5,500,32,0.7,1,9,0.99,4.345493406038513
19,Gen1_Ind30,1001000000101000000111100,5,500,0,0.9,1,4,0.99,4.345476932595063
20,Gen3_Ind288,1001000011100111100001100,5,500,64,0.8,2,1,0.99,4.3453352661370666
21,Gen1_Ind20,1001000011100001100001100,5,500,64,0.7,4,1,0.99,4.3448411531219016
22,Gen1_Ind20,1001000011100001100001100,5,500,64,0.7,4,1,0.99,4.3448411531219016
23,Gen3_Ind268,1001000110100001110001001,5,500,255,0.7,4,9,0.8,4.343089604626632
24,Gen3_Ind242,1000111110100100100101000,5,200,255,0.8,2,3,0.7,4.335310340445617
25,Gen3_Ind360,1100100000001001011100110,2,20,0,0.1,3,6,0.5,4.315583833744329
26,Gen3_Ind311,1000110000100100001000111,5,100,0,0.8,1,5,0.6,4.309904686706897
27,Gen3_Ind346,1001110101100010010001100,5,1,192,0.7,5,9,0.99,4.2918378671027835
28,Gen1_Ind96,1001000011011101101110110,5,500,64,0.6,4,8,0.5,4.2775646159093474
29,Gen2_Ind124,1000110000011100001000110,5,100,0,0.6,1,5,0.5,4.27300739278376
30,Gen3_Ind250,1000110100000001101010101,5,100,128,0.01,4,6,0.4,4.264534332162923
31,Gen3_Ind352,1000111000010100101000101,5,200,0,0.4,2,5,0.4,4.237986471378121
32,Gen3_Ind302,1000000101001100010001101,5,1,192,0.2,1,9,0.6,4.235678194761919
33,Gen3_Ind299,1000000101010110010001100,5,1,192,0.4,5,9,0.99,4.231409662944244
34,Gen3_Ind277,1000000011100001100001000,5,1,64,0.7,4,1,0.7,4.226647837052551
35,Gen3_Ind246,1000100000011110001000011,5,20,0,0.6,5,5,0.2,4.214979106822163
36,Gen3_Ind322,1000111100001100000110100,5,200,128,0.2,1,4,0.3,4.2137364677339315
37,Gen3_Ind332,1000110100011010000110011,5,100,128,0.5,5,4,0.2,4.2120921051277795
38,Gen3_Ind264,1001000101011100100010011,5,500,192,0.6,2,2,0.2,4.209147230802448
39,Gen3_Ind310,1001011000011100000010011,5,5,0,0.6,1,2,0.2,4.208529083061523
40,Gen2_Ind234,1000011100100010100000000,5,10,128,0.7,4,1,0.01,4.2083992951024305
41,Gen2_Ind119,1000110101000001101110011,5,100,192,0.01,4,8,0.2,4.207994531695681
42,Gen3_Ind260,1000110101100000100000010,5,100,192,0.7,2,1,0.1,4.2075280689364565
43,Gen3_Ind241,1000111101001100000100010,5,200,192,0.2,1,3,0.1,4.207370545273826
44,Gen3_Ind328,1100110100001000100110001,2,100,128,0.1,2,4,0.05,4.206360820807891
45,Gen3_Ind364,1010011001111010011110000,2,10,16,0.1,5,10,0.01,4.20612621419073
46,Gen3_Ind359,1100011001101010001110000,3,10,16,0.9,5,8,0.01,4.205978055073664
47,Gen2_Ind224,1000111101001100100100010,5,200,192,0.2,2,3,0.1,4.205965708951719
48,Gen3_Ind238,1100011000100011010000011,1,10,0,0.7,4,9,0.2,4.205678682047959
49,Gen3_Ind259,1000111101011101101110011,5,200,192,0.6,4,8,0.2,4.203951175824684
50,Gen3_Ind282,1000110101000011101110011,5,100,192,0.01,3,8,0.2,4.203926507446003
51,Gen3_Ind357,1001000000101000000110001,5,500,0,0.9,1,4,0.05,4.202034072771768
52,Gen3_Ind293,1000011100100101000010011,5,10,128,0.8,3,2,0.2,4.2003064805016255
53,Gen3_Ind290,1000111100100101000110011,5,200,128,0.8,3,4,0.2,4.199512449607337
54,Gen3_Ind287,1000111100001001101100001,5,200,128,0.1,4,7,0.05,4.196769507217682
55,Gen3_Ind236,0110011100101110000001100,4,10,128,0.95,5,1,0.99,3.9914667829221444
56,Gen3_Ind363,0110011100011001101001000,4,10,128,0.5,4,5,0.7,3.985418925148999
57,Gen3_Ind256,0110010101010001110001100,4,5,192,0.3,4,9,0.99,3.9822040245737735
58,Gen3_Ind278,0110110000011000100000111,4,100,0,0.5,2,1,0.6,3.9358356670104806
59,Gen3_Ind355,0110101100001101010010110,4,50,128,0.2,3,10,0.5,3.933734021875206
60,Gen3_Ind294,0111110011001000101010110,4,1,64,0.1,2,6,0.5,3.9145079595778567
61,Gen3_Ind254,0110000101000000001001001,4,1,192,0.01,1,5,0.8,3.89248203483622
62,Gen3_Ind325,0110000101000010101001111,4,1,192,0.01,3,5,0.2,3.881544675473492
63,Gen3_Ind353,0110001111011000000110101,4,2,128,0.5,1,4,0.4,3.875143760636259
64,Gen3_Ind291,0110000100010100000000011,4,1,128,0.4,1,1,0.2,3.8671115780183833
65,Gen3_Ind272,0110000001010101110000010,4,1,16,0.4,4,9,0.1,3.866162053941531
66,Gen3_Ind348,0110100101101110000000011,4,20,192,0.95,5,1,0.2,3.865825658680171
67,Gen3_Ind340,0110001000001101000110000,4,2,0,0.2,3,4,0.01,3.8645979217251933
68,Gen3_Ind306,0110100100010100001110011,4,20,128,0.4,1,8,0.2,3.864069010153311
69,Gen3_Ind297,0110111000000010001100010,4,200,0,0.01,5,7,0.1,3.8637954920063504
70,Gen3_Ind283,1110101101000101110010010,1,50,192,0.05,4,10,0.1,3.8625638378313534
71,Gen3_Ind316,0110011001001110011110000,4,10,16,0.2,5,9,0.01,3.862191631833561
72,Gen3_Ind307,0110111101010101000010001,4,200,192,0.4,3,2,0.05,3.8613537801917803
73,Gen3_Ind315,0110011011011000001010010,4,10,64,0.5,1,6,0.1,3.8597623432991113
74,Gen3_Ind321,0110111101010111000110001,4,200,192,0.4,3,4,0.05,3.859577800733475
75,Gen3_Ind266,0100011100011110011111100,3,10,128,0.6,5,8,0.99,3.4296995896150713
76,Gen3_Ind367,0100011011010100100011001,3,10,64,0.4,2,2,0.8,3.4279867388299525
