Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen8_Ind903,1001111101110010110001010,5,1,192,0.99,3,9,0.9,4.379204007393139
2,Gen6_Ind689,1001001111101100001001100,5,2,128,0.95,1,5,0.99,4.379190623364418
3,Gen7_Ind776,1000100111101100001001100,5,20,192,0.95,1,5,0.99,4.379190623364418
4,Gen8_Ind911,1000100101100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
5,Gen8_Ind911,1000100101100100000111100,5,20,192,0.8,1,4,0.99,4.3791738934435624
6,Gen11_Ind1273,1000100111101100000111100,5,20,64,0.95,1,4,0.99,4.3791738934435624
7,Gen8_Ind939,1001110100100100001111100,5,200,128,0.8,1,8,0.99,4.379170547474731
8,Gen11_Ind1354,1000100001011110110001100,5,20,16,0.6,1,9,0.99,4.379167201511011
9,Gen6_Ind631,1000100101000100001011100,5,20,192,0.05,1,6,0.99,4.379160509598913
10,Gen11_Ind1361,1010100101100100001001100,3,20,192,0.8,1,5,0.99,4.379157163650533
11,Gen11_Ind1357,1000100000111100001001100,5,20,0,0.1,1,5,0.99,4.379153817707267
12,Gen10_Ind1199,1000100111000100011011100,5,20,64,0.05,1,5,0.99,4.379147125836073
13,Gen11_Ind1293,1000100101110100010101011,5,20,192,0.1,1,5,0.95,4.379137088067628
14,Gen9_Ind1077,1000100101000100011011100,5,20,192,0.05,1,2,0.99,4.379130396247564
15,Gen10_Ind1258,1000100100000100001111100,5,20,128,0.05,1,8,0.99,4.379130396247564
16,Gen9_Ind1077,1000100101000100011011100,5,20,192,0.05,1,4,0.99,4.379103629171821
17,Gen11_Ind1298,1000100101011101010101100,5,20,192,0.6,3,5,0.99,4.379009946983548
18,Gen11_Ind1297,1000100101011110101001100,5,20,192,0.6,3,5,0.99,4.378866085712845
19,Gen11_Ind1270,1001100000011100110001100,5,50,0,0.6,2,9,0.99,4.378832630958093
20,Gen11_Ind1301,1000100101111101110111011,5,20,192,0.2,4,10,0.95,4.378832630958093
21,Gen11_Ind1342,1000100011110101100001011,5,20,64,0.1,4,1,0.95,4.378785795160233
22,Gen11_Ind1388,1000011100011101000001100,5,10,128,0.6,3,1,0.99,4.375797068254696
23,Gen11_Ind1269,1000011100000000000011100,5,10,128,0.01,1,2,0.99,4.375763660378222
24,Gen11_Ind1385,1000011000011100100111010,5,10,0,0.6,2,4,0.9,4.3756600992028805
25,Gen11_Ind1326,1000011111011100001011100,5,10,64,0.6,1,6,0.99,4.375606650191586
26,Gen11_Ind1394,1000011101011100100111100,5,10,192,0.6,2,4,0.99,4.375573245222607
27,Gen11_Ind1284,1000011011011101110001100,5,10,64,0.6,4,9,0.99,4.375569904753761
28,Gen11_Ind1351,1000011101110110000001010,5,10,192,0.1,5,1,0.9,4.375422929173868
29,Gen11_Ind1346,1000011001100010100011001,5,10,16,0.7,3,2,0.8,4.374982061671211
30,Gen11_Ind1305,1000100101010110010001000,5,20,192,0.4,5,9,0.7,4.374324265535883
31,Gen11_Ind1279,1000101011100100001101100,5,50,64,0.8,1,7,0.99,4.372682308296198
32,Gen10_Ind1155,1000101011100100001111100,5,50,64,0.8,1,8,0.99,4.372668964101876
33,Gen11_Ind1384,1000101101000100011001101,5,50,192,0.05,1,6,0.5,4.3726622920352565
34,Gen11_Ind1336,1001100100000001000111100,5,20,128,0.01,3,4,0.99,4.3726089162353
35,Gen11_Ind1344,1000101101100001011111100,5,50,192,0.7,3,9,0.99,4.372492161215756
36,Gen11_Ind1311,1001111101110011011011100,5,500,192,0.99,4,8,0.99,4.372045213910188
37,Gen11_Ind1294,1001110100100101101111101,5,10,128,0.8,4,8,0.99,4.372028538540226
38,Gen11_Ind1359,1000101101000110111011100,5,50,192,0.05,3,10,0.99,4.372001858212866
39,Gen11_Ind1280,1000101101111010001101100,5,50,192,0.8,5,7,0.99,4.3719651732944405
40,Gen10_Ind1204,1000011100101001100101000,5,10,128,0.9,4,3,0.7,4.363999144167432
41,Gen11_Ind1286,1000110101011100110001100,5,100,192,0.6,2,9,0.99,4.363945979653666
42,Gen9_Ind1040,1001100000011110101001100,5,5,0,0.6,3,5,0.99,4.363819719124863
43,Gen11_Ind1356,1000110101111101110011011,5,100,192,0.3,4,10,0.95,4.3637798488968
44,Gen11_Ind1362,1001011101110010000101111,5,200,192,0.99,5,3,0.3,4.363720044920723
45,Gen11_Ind1369,1000110101001110101001100,5,100,192,0.2,3,5,0.99,4.363673531850356
46,Gen11_Ind1333,1000100000011110101101000,5,20,0,0.6,1,7,0.7,4.363298141223187
47,Gen11_Ind1350,1110110101100001110011001,2,100,192,0.7,4,10,0.8,4.362786650894493
48,Gen11_Ind1393,1000011101100000110001101,5,10,192,0.7,2,9,0.7,4.362421374073691
49,Gen11_Ind1285,1001011001110000100001100,5,10,16,0.99,2,1,0.99,4.357466300719983
50,Gen11_Ind1368,1001001111110101011111100,5,200,192,0.8,3,4,0.99,4.357356978369901
51,Gen11_Ind1268,1001111101110010110001010,5,100,192,0.99,5,9,0.9,4.355386803937572
52,Gen11_Ind1382,1000101101011100000111000,5,50,192,0.6,1,4,0.7,4.354830841892674
53,Gen11_Ind1289,1000111010101010001001100,5,200,32,0.9,5,5,0.99,4.354602541455353
54,Gen11_Ind1267,1000101101010100010111000,5,50,192,0.4,1,5,0.7,4.354503287861693
55,Gen11_Ind1282,1000111101010110010001001,5,200,192,0.4,5,9,0.8,4.3542783297993655
56,Gen11_Ind1315,1000110101101010101101000,5,100,192,0.9,1,7,0.7,4.349170106061607
57,Gen11_Ind1383,1000101101000010000010111,5,50,192,0.01,5,2,0.6,4.348008718140514
58,Gen11_Ind1366,1001001111101101010001101,5,2,128,0.95,3,9,0.2,4.344755518292729
59,Gen11_Ind1327,1001100001011110100001100,5,1,16,0.6,5,1,0.99,4.344488754501648
60,Gen11_Ind1281,1001100000011110111001100,5,50,0,0.6,2,5,0.99,4.344429478107753
61,Gen11_Ind1347,1000101100110001010000111,5,50,128,0.99,3,9,0.6,4.328202700039194
62,Gen11_Ind1391,1000001101110100010111100,5,2,192,0.4,1,9,0.99,4.29300480877264
63,Gen11_Ind1380,1000001101110101110111011,5,2,192,0.8,4,3,0.95,4.291876433547425
64,Gen11_Ind1307,1001011101100000100111000,5,50,192,0.7,2,4,0.7,4.278701448202084
65,Gen11_Ind1379,1000100011110101111110101,5,20,64,0.95,4,3,0.4,4.240055721104479
66,Gen11_Ind1306,1000110011000010001000100,5,100,64,0.01,5,5,0.3,4.238945599614226
67,Gen11_Ind1332,1000000000011110100001100,5,1,0,0.6,5,1,0.99,4.2357376709949675
68,Gen11_Ind1340,1000000101110100110011100,5,1,192,0.1,2,10,0.99,4.235352670234912
69,Gen11_Ind1290,1010000101011110010001000,1,1,192,0.6,5,9,0.7,4.228724746450005
70,Gen11_Ind1287,1000011000011010101000100,5,10,0,0.5,1,5,0.3,4.217091104140776
71,Gen11_Ind1376,1000101101010110000010011,5,50,192,0.4,5,2,0.2,4.213079807437149
72,Gen11_Ind1337,1000011000011100000010100,5,10,0,0.6,1,2,0.3,4.211114148044631
73,Gen11_Ind1275,1000110000011110101100100,5,100,0,0.6,3,7,0.3,4.209808850015131
74,Gen11_Ind1325,1000100101000100110001101,5,20,192,0.05,2,9,0.3,4.2079327426065545
75,Gen11_Ind1318,1000011101100000100000010,5,10,192,0.7,2,1,0.1,4.207086414768869
76,Gen11_Ind1392,1100100101000100011010000,2,20,192,0.05,1,7,0.01,4.20510474574953
77,Gen11_Ind1355,1000100000111110110001110,5,20,0,0.95,1,9,0.05,4.203895672379762
78,Gen11_Ind1274,1000101101011100001111110,5,50,192,0.6,1,8,0.9,4.202788993032284
79,Gen11_Ind1300,1000011100110101110110011,5,10,128,0.9,4,2,0.2,4.2023206024034545
80,Gen11_Ind1295,1000101001011101101001101,5,50,16,0.6,4,5,0.1,4.201756823231942
81,Gen11_Ind1302,1000011001011100101111101,5,10,16,0.6,2,8,0.2,4.200765185524507
82,Gen11_Ind1316,1000011010100001100111101,5,10,32,0.7,4,4,0.8,4.19845728413149
83,Gen11_Ind1341,1100100000000110101001100,4,20,0,0.05,3,5,0.99,3.9904635519979057
84,Gen11_Ind1373,1010110101010110001000001,1,100,192,0.4,5,5,0.05,3.861720620794765
