Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen13_Ind1061,1000110011011100001111110010100000,20,23,30,21,7,5,65536,0,3.7794575463541276
2,Gen6_Ind468,1000110011011100001111110010100000,20,23,30,21,10,5,65536,0,3.7794427359536162
3,Gen6_Ind468,1000110011011100001111110010100000,20,23,30,21,3,5,65536,0,3.7789172456816735
4,Gen9_Ind732,1000110011011010001111110000100000,20,23,26,21,2,3,65536,0,3.777908382609316
5,Gen13_Ind998,1000110011011010001111110000100000,20,23,26,21,6,3,65536,0,3.777908382609316
6,Gen12_Ind927,1000110011001100010111100110001000,20,22,30,29,10,5,8192,0,3.7155926662107572
7,Gen13_Ind1000,1000111011001100001111100110000000,21,22,30,21,10,5,4096,0,3.7155926662107572
8,Gen12_Ind941,1000110011001101001111101110101000,20,22,14,21,8,5,131072,0,3.7155926662107572
9,Gen10_Ind739,1000110011001100000111100110000000,20,22,30,13,10,5,4096,0,3.7155688969839424
10,Gen11_Ind878,1000110011001100000111100110000000,20,22,30,13,10,5,4096,0,3.7155688969839424
11,Gen13_Ind1021,1000110011001100100101010101000000,20,22,17,11,6,4,4096,0,3.713942543778023
12,Gen13_Ind1008,1000110011001100011111100000000000,20,22,30,15,9,3,4096,0,3.7135119758763615
13,Gen13_Ind1020,1000110111101000010111100010001000,20,29,22,29,9,5,8192,0,3.646950398802422
14,Gen13_Ind1002,1000110011001110010100001101000000,20,22,26,26,4,4,4096,0,3.632186244357599
15,Gen13_Ind1038,1000010011001100101111001110101000,16,22,26,21,4,5,131072,0,3.5572188577765784
16,Gen13_Ind1040,1000110010011000010011110010111000,20,19,22,25,2,5,65536,0,3.5042960672170578
17,Gen13_Ind1035,1000110010011110010100001101001000,20,19,24,26,4,4,8192,0,3.4813974860455357
18,Gen13_Ind1046,1000110111011100111111110110101000,20,23,11,16,9,5,131072,0,3.4153650622321523
19,Gen13_Ind1012,0000110111111100110001011111100100,-44,30,12,23,8,6,65536,4,3.363065066289983
20,Gen13_Ind1057,1000110111011100110101010110101000,20,19,13,27,6,5,131072,0,3.3118502439319135
21,Gen13_Ind1005,1000110011011011011111110010000100,20,23,28,24,9,5,4096,4,3.2657900041599137
22,Gen13_Ind1032,1000110011001011010111100101001100,20,22,28,29,10,4,8192,4,3.2045108684519583
23,Gen13_Ind1047,1000010011001000010111101101001100,16,22,22,29,3,4,8192,4,3.2045108684519583
24,Gen13_Ind1015,1000110011001011010001011000000100,20,22,28,23,7,3,4096,4,3.2019559323874787
25,Gen13_Ind1042,1101011111000101110011011010000011,-3,10,17,25,7,5,4096,3,3.19454274306121
26,Gen12_Ind953,1000100011011011110000011010000011,18,23,29,22,7,5,4096,3,3.178738549232107
27,Gen13_Ind1049,1000100011011001010000011010010011,18,23,24,22,7,5,16384,3,3.178738549232107
28,Gen13_Ind1055,1000110010011011010001011000000100,20,19,28,23,7,3,4096,4,3.1689158294131956
29,Gen13_Ind1039,0000001010001000010111110111000011,-49,18,22,29,4,6,4096,3,3.135480705042931
30,Gen13_Ind1001,1000110111011000011100110010101100,20,13,22,21,3,5,131072,4,3.111527112106959
31,Gen13_Ind1026,0000001010001001010101001111000011,-49,18,24,27,4,6,4096,3,3.1063347956353495
32,Gen13_Ind1009,1000111011001010010101110000000011,21,22,26,27,6,3,4096,3,3.0817459260050746
