Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen6_Ind468,1000110011011100001111110010100000,20,23,30,21,6,5,65536,0,3.7794427359536162
2,Gen6_Ind468,1000110011011100001111110010100000,20,23,30,21,3,5,65536,0,3.7789172456816735
3,Gen9_Ind732,1000110011011010001111110000100000,20,23,26,21,3,3,65536,0,3.777908382609316
4,Gen10_Ind739,1000110011001100000111100110000000,20,22,30,13,10,5,4096,0,3.7155688969839424
5,Gen11_Ind878,1000110011001100000111100110000000,20,22,30,13,10,5,4096,0,3.7155688969839424
6,Gen7_Ind520,1000110011001100010111100000000000,20,22,30,29,9,3,4096,0,3.7135119758763615
7,Gen5_Ind385,1000010011011100101111110010100000,16,23,21,21,1,5,65536,0,3.710487304523123
8,Gen11_Ind898,1000110011001000010111100100110000,20,22,22,29,10,3,65536,0,3.6690442056613577
9,Gen11_Ind905,1000010011001100010000101101001000,16,22,30,22,8,4,8192,0,3.5884537131838607
10,Gen11_Ind891,1110110011000010010010110010110000,15,22,10,24,3,5,65536,0,3.339287253143941
11,Gen11_Ind849,1000000010011001011011010110101000,14,19,24,27,6,5,131072,0,3.310204468350298
12,Gen11_Ind874,1100010011001000010100110010010100,-5,22,22,26,10,5,16384,4,3.296194943210773
13,Gen11_Ind867,1000110011001011010001011010000100,20,22,28,23,7,5,4096,4,3.2917356609105037
14,Gen11_Ind852,1101001011110101110111011011000011,11,25,17,29,7,6,4096,3,3.2891101889423853
15,Gen11_Ind882,1010010011001100010110101111000011,10,22,30,28,6,6,4096,3,3.2631049593943384
16,Gen11_Ind887,1100001010011001010111010011011111,-5,19,24,29,5,6,32768,3,3.262429933224666
17,Gen11_Ind863,1100110011001001010101001110101111,-4,22,24,27,4,5,131072,5,3.2130097443511056
18,Gen11_Ind861,1000110011001100110111010101000100,20,22,18,29,6,4,4096,4,3.2045108684519583
19,Gen11_Ind841,1000110011001100110011100001000100,20,22,19,25,9,4,4096,4,3.203762519844162
20,Gen10_Ind812,1100111011101101010101011010101011,-10,24,24,27,7,5,131072,3,3.197358022246969
21,Gen11_Ind864,1001010010111000110110000111010100,-7,21,23,28,2,6,16384,4,3.1965280603861483
22,Gen10_Ind767,1000000010001000010001110010100000,14,18,22,23,6,5,65536,0,3.1945654584103567
23,Gen11_Ind876,0010100010001100110001011111100100,-30,18,18,23,8,6,65536,4,3.1901631711096137
24,Gen11_Ind854,0101000010010101010111011011010011,-10,19,16,29,7,6,16384,3,3.1821115437261374
25,Gen11_Ind853,1100001010011001010111010011110011,-45,19,24,29,5,6,16384,3,3.1677703588947566
26,Gen11_Ind837,1000100011101000001111010110101011,18,24,22,21,6,5,131072,3,3.1622610447366335
27,Gen11_Ind888,0000100011101001001111010110101011,-46,24,24,21,6,5,131072,3,3.1622610447366335
28,Gen11_Ind848,1000100011101000010101111010100011,18,24,22,27,10,5,65536,3,3.152049167191845
29,Gen11_Ind904,1010100010001110110000110010101110,-49,18,11,22,8,5,131072,3,3.10301090597138
30,Gen11_Ind850,0100100011000101010110011000010011,-14,22,16,28,7,3,16384,3,3.081911436492836
31,Gen11_Ind881,1000010011001101010000101100101000,16,22,6,22,5,3,131072,0,3.062352471877461
32,Gen10_Ind750,1111100010011010010111110000110011,19,19,26,29,7,3,32768,3,3.0609507975130303
33,Gen11_Ind893,1111100010011110010111110000110011,14,19,12,29,5,3,65536,3,3.0609507975130303
34,Gen11_Ind868,1000010111001100010000101100001011,16,21,30,22,1,3,8192,3,3.057951233820645
35,Gen11_Ind875,1000010110011000010100110010100100,16,27,22,26,4,5,65536,4,3.0069049385451287
36,Gen11_Ind908,0000101011001100010101100011010010,-45,22,30,27,9,6,16384,2,2.99966327576046
37,Gen11_Ind866,1000010011001100110001011010000000,16,22,29,23,7,5,4096,0,2.990573494357026
38,Gen11_Ind892,1000110111011000001111100001000100,20,17,22,21,9,4,4096,4,2.989486655850282
39,Gen11_Ind862,0000101011111100010111110001010010,-45,25,30,29,7,4,16384,2,2.981945000674094
40,Gen11_Ind860,1000100001101000010111100011100011,18,16,22,29,9,6,65536,3,2.9592277236278925
41,Gen11_Ind870,0110100011001100010100100101101010,2,22,30,26,10,4,131072,2,2.9565482570640884
42,Gen11_Ind845,0110101011001000010010100000000000,3,22,22,24,9,3,4096,0,2.95541729189213
43,Gen11_Ind873,0000001010011100010111001110100010,-49,19,30,29,4,5,65536,2,2.9526187461422073
44,Gen10_Ind744,1000010011001100010000101101101011,16,22,30,22,6,4,131072,3,2.94854294457019
45,Gen11_Ind901,0110100111001100010000001100001011,2,20,30,22,4,3,8192,3,2.9480122806965396
