Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,27,7,5,32768,0,3.747940874880945
2,Gen19_Ind2440,1001000011111010111000011010001000,22,25,27,30,7,5,8192,0,3.747940874880945
3,Gen19_Ind2471,1001000011111011010110011010011000,22,25,28,28,7,5,32768,0,3.747940874880945
4,Gen20_Ind2617,1001000011111010111110011010010000,22,25,27,30,7,5,16384,0,3.747940874880945
5,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,29,7,5,32768,0,3.747940874880945
6,Gen22_Ind2929,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
7,Gen23_Ind3029,1000110011111011011111011010101000,20,25,28,7,7,5,131072,0,3.747940874880945
8,Gen23_Ind3087,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
9,Gen24_Ind3211,1000110011111010011000011010101000,20,25,26,30,7,5,131072,0,3.747940874880945
10,Gen26_Ind3422,1000110011111010011000011010111000,20,25,26,30,7,5,131072,0,3.747940874880945
11,Gen41_Ind5424,1000111011111010010100011010000000,21,25,26,26,7,5,4096,0,3.747940874880945
12,Gen41_Ind5479,1001000011111010111110011010010000,22,25,27,29,7,5,16384,0,3.7478973097832746
13,Gen41_Ind5514,1001000011111010101101011110001000,22,25,27,19,8,5,8192,0,3.7478269375341107
14,Gen41_Ind5497,1001000011111110101101010110001000,22,25,24,19,6,5,8192,0,3.7478041508960254
15,Gen41_Ind5456,1001000011111011111010011010011000,22,25,29,18,7,5,32768,0,3.747453673695814
16,Gen41_Ind5415,1001000011111011110000010010011000,22,25,29,22,5,5,32768,0,3.7474449628603685
17,Gen41_Ind5519,1001000011111010111110010011010000,22,25,27,25,5,6,16384,0,3.7458154092027844
18,Gen41_Ind5430,1000110011111010011000011000001000,20,25,26,30,7,3,8192,0,3.7446428472521123
19,Gen41_Ind5434,1001000011111010111110011000010000,22,25,27,26,7,3,16384,0,3.744517737022181
20,Gen41_Ind5511,1000100011111010111111010000101000,18,25,27,27,5,3,131072,0,3.742664141824508
21,Gen41_Ind5428,1001000011111011111010111010011000,22,25,29,14,3,5,32768,0,3.6807997625545754
22,Gen41_Ind5454,1001000011111000001101011100001000,22,25,22,19,8,3,8192,0,3.622451843819212
23,Gen41_Ind5510,1001000011011000011000001011001000,22,23,22,30,3,6,8192,0,3.540023589737873
24,Gen41_Ind5528,1000000011111011101000011010011000,14,25,29,14,7,5,32768,0,3.489489284992996
25,Gen41_Ind5496,1001000011111011110110001010011000,22,25,29,28,3,5,32768,0,3.481511979243409
26,Gen41_Ind5509,1101000011101011010011010011101101,22,24,28,25,5,6,131072,5,3.346076358526844
27,Gen41_Ind5416,1001001011111000011000011011110110,-37,25,22,30,7,6,8192,2,3.333934583896326
28,Gen41_Ind5489,0000010011111100010100011011000100,-48,25,30,26,7,6,4096,4,3.3324587550002973
29,Gen41_Ind5504,1001000011111011011010011010101111,22,25,28,28,7,5,131072,5,3.31740177669904
30,Gen39_Ind5263,1001000011111000010000010011110110,22,25,22,22,5,6,131072,3,3.285600829871486
31,Gen41_Ind5420,0100110011101010011000111110001100,-12,24,26,30,4,5,8192,4,3.2698202572264994
32,Gen41_Ind5467,1000000111001010010101111010000100,14,26,26,27,10,5,4096,4,3.2691143705151218
33,Gen41_Ind5484,1101110011111010110100011010101100,-36,25,27,26,7,5,131072,4,3.2686636601604024
34,Gen41_Ind5423,0011110011011011111000011010011100,-20,23,29,30,7,5,32768,4,3.2684220408568097
35,Gen41_Ind5441,0001100011011011111000011010000100,-38,23,29,30,7,5,4096,4,3.2684220408568097
36,Gen40_Ind5339,0001110011011011110100011010000100,-36,23,29,26,7,5,4096,4,3.2676505255805397
37,Gen41_Ind5464,1000000011011000011010011010110100,14,23,22,25,7,5,131072,4,3.2648422113236224
38,Gen41_Ind5438,1001000001111011011010011010001000,22,17,28,21,7,5,8192,0,3.264022567240031
39,Gen40_Ind5299,1000110001111001011111011010101000,20,17,24,28,7,5,131072,0,3.264022567240031
40,Gen41_Ind5453,1000000010011000110110011111100101,14,19,23,28,8,6,65536,5,3.2357823680861038
41,Gen41_Ind5535,1000110011010011011000011000000110,20,23,12,30,7,3,4096,3,3.2178297675292686
42,Gen41_Ind5524,1000110011111111110110001010110000,20,25,8,28,3,5,4096,0,3.199948729372466
43,Gen41_Ind5457,1001000011010011110110011011001000,22,23,13,28,7,6,8192,0,3.189501070839458
44,Gen41_Ind5442,0000110011110010010100001010111101,-44,25,10,26,3,5,4096,5,3.1706528292039047
45,Gen41_Ind5471,1101100011111010111000011100001100,-36,25,27,30,8,3,8192,4,3.1668373365584577
46,Gen41_Ind5480,1011001011111110111000011010011110,-42,25,22,30,7,5,32768,2,3.1621896427846123
47,Gen40_Ind5405,1001001011110010101100011111001100,-25,25,11,18,8,6,8192,4,3.149443166295745
48,Gen41_Ind5533,1001001011110010101100011111001100,10,25,11,18,8,6,8192,4,3.149443166295745
49,Gen41_Ind5449,1000010011111111011111011010101000,16,25,25,19,7,5,131072,0,3.1197625746140907
50,Gen41_Ind5468,0001110011111011110000010010100111,-36,25,29,22,5,5,65536,3,3.1044085090398252
51,Gen41_Ind5499,1001000010101011111000101010010000,22,20,29,30,7,5,16384,0,3.0987005072179423
52,Gen41_Ind5515,1000010111001100011001011011111000,16,12,30,29,7,6,131072,0,3.0729107376978755
53,Gen41_Ind5410,1000100011111010011100011110110100,18,25,26,29,8,5,65536,4,3.067382068281577
54,Gen41_Ind5419,1101000001111010010100011010111100,-18,17,26,26,7,5,65536,4,3.0663364130441937
55,Gen41_Ind5413,1010000001111001110100010101011100,-40,17,25,26,6,4,32768,4,3.0321950176420174
56,Gen41_Ind5473,1000010011111110111001011011110000,16,25,27,11,7,6,131072,0,3.01509182122698
57,Gen41_Ind5437,1101010011111011011000111010101101,-26,25,28,30,9,5,131072,5,3.014254036503128
58,Gen41_Ind5506,1001110011110011111010111110110000,0,25,13,7,5,5,32768,0,3.0139115981706794
59,Gen41_Ind5433,1011001011110100111000011011111010,-40,25,15,30,7,6,8192,2,3.002552669034812
60,Gen41_Ind5481,0001000011111011010011001010101011,-42,25,28,25,3,5,131072,3,3.0021634281376013
61,Gen41_Ind5523,1011001011111011011000011110111010,21,25,28,30,8,5,32768,2,2.994045980436793
62,Gen41_Ind5461,1001000011111011110110010010111010,22,25,29,28,5,5,32768,2,2.993856939134643
63,Gen41_Ind5429,1001000011110011010010011110001010,22,25,12,24,8,5,8192,2,2.993541780814483
64,Gen41_Ind5486,1000111011111110011000011011111010,21,25,9,30,7,6,8192,2,2.9910237546471055
