Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen6_Ind458,1000110011100110111100111010010000,20,24,19,24,1,5,16384,0,3.4669292104029665
2,Gen4_Ind258,1000110110000110110110100110101000,20,15,19,28,10,5,131072,0,3.4651815144978997
3,Gen5_Ind396,1000110011100110101100011010110000,20,24,19,18,7,5,131072,0,3.459758212237847
4,Gen5_Ind396,1000110011100110101100011010110000,20,24,19,18,7,5,65536,0,3.459758212237847
5,Gen6_Ind414,1000110010010110110111011011001000,20,19,19,29,7,6,8192,0,3.4412981038794954
6,Gen4_Ind299,1000010010100110101111010110111000,16,20,19,21,6,5,16384,0,3.4267937418095387
7,Gen4_Ind269,1000110110010110001100011010011000,20,17,18,18,7,5,32768,0,3.4255448350004287
8,Gen5_Ind399,1000110100100110010000011010100000,20,28,18,22,7,5,65536,0,3.4211986579498608
9,Gen6_Ind431,1000110100100110010000011010001000,20,28,18,22,7,5,8192,0,3.4211986579498608
10,Gen4_Ind245,1000010011100110101001100110010000,16,24,19,15,10,5,16384,0,3.411567436284389
11,Gen6_Ind448,1000111010000110110111100110101000,21,18,19,29,10,5,131072,0,3.3938224190629924
12,Gen6_Ind432,1000110010010110010110011011100000,20,19,18,28,7,6,65536,0,3.3877269815991573
13,Gen6_Ind460,1000010011100110001111011110111000,16,24,18,21,8,5,16384,0,3.3659161130885544
14,Gen6_Ind441,1000010010000110011101111101101000,16,18,18,8,6,4,131072,0,3.3131335486840725
15,Gen6_Ind477,0010011111000001101110011110000100,-31,23,9,20,8,5,4096,4,3.2307623499101106
16,Gen6_Ind498,1000000010100110111100111011111100,14,20,19,29,3,6,65536,4,3.2252480224865336
17,Gen6_Ind415,0101000010110110111100111011111110,-10,21,19,21,5,6,4096,5,3.2097333942144988
18,Gen6_Ind467,1000100110010010110110011010011110,18,17,11,28,7,5,32768,2,3.204615631286815
19,Gen6_Ind442,0110101010010000011001100110001100,3,19,6,17,10,5,8192,4,3.2003372323985078
20,Gen6_Ind486,1000000010100111010011001011010100,14,20,20,25,3,6,16384,4,3.1982501951939417
21,Gen6_Ind470,0010101110011110101100011010001101,-29,27,9,18,7,5,8192,5,3.188946210356806
22,Gen6_Ind421,0100000010100110101100111011111110,-18,20,19,18,10,6,8192,1,3.1651228168313157
23,Gen6_Ind476,1000011011000110001100101010010100,17,22,18,18,4,5,16384,4,3.1489086812219695
24,Gen6_Ind466,1001100010100110001101011000111100,-45,20,18,19,7,3,16384,4,3.1334232369897115
25,Gen6_Ind418,1000010001110110010010111011010100,16,17,18,24,2,6,16384,4,3.0829718055886994
26,Gen6_Ind446,1000000011000011110000110110000100,14,22,13,22,4,5,4096,4,3.0652142575869648
