Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen48_Ind6010,1000011111110100010011010,5,10,64,0.6,1,10,0.9,4.134776964078371
2,Gen54_Ind6800,1000011100110100010011010,5,10,128,0.6,1,10,0.9,4.134776964078371
3,Gen56_Ind7111,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
4,Gen59_Ind7459,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
5,Gen60_Ind7531,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
6,Gen56_Ind7111,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
7,Gen60_Ind7618,1000011000101000010011010,5,10,0,0.9,1,10,0.9,4.134776964078371
8,Gen62_Ind7789,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
9,Gen62_Ind7822,1000011110101000010011010,5,10,255,0.9,1,10,0.9,4.134776964078371
10,Gen62_Ind7840,1000011100111100010011010,5,10,128,0.2,1,10,0.9,4.134776964078371
11,Gen65_Ind8202,1000011000101000010011010,5,10,0,0.9,1,10,0.9,4.134776964078371
12,Gen65_Ind8223,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
13,Gen65_Ind8236,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
14,Gen65_Ind8269,1000011000001000010101010,5,10,0,0.1,1,5,0.9,4.134172204802867
15,Gen65_Ind8233,1000011100111000011011010,5,10,128,0.95,1,6,0.9,4.134160867256038
16,Gen65_Ind8244,1000011110101000011001010,5,10,255,0.9,1,1,0.9,4.13411551769056
17,Gen65_Ind8162,1000011111110100011011011,5,10,64,0.9,1,2,0.95,4.1341117386050135
18,Gen65_Ind8200,1000011010111000010011010,5,10,32,0.7,1,10,0.9,4.134092843280915
19,Gen65_Ind8234,1000011001101000000011010,5,10,16,0.9,1,2,0.9,4.134092843280915
20,Gen65_Ind8235,1000011010100000010011010,5,10,32,0.7,1,10,0.9,4.134077727145998
21,Gen65_Ind8267,1000011110001000010011010,5,10,255,0.1,1,10,0.9,4.134077727145998
22,Gen65_Ind8266,1000011100101000000111010,5,10,128,0.9,1,4,0.9,4.134070169119993
23,Gen65_Ind8287,1000011000101000011011010,5,10,0,0.9,1,2,0.9,4.134070169119993
24,Gen65_Ind8273,1000011110111000010011010,5,10,255,0.1,1,10,0.9,4.134066390117353
25,Gen65_Ind8161,1000011111110100011001010,5,10,192,0.01,1,1,0.9,4.134062611121624
26,Gen65_Ind8177,1000011000010100010001010,5,10,0,0.4,1,9,0.9,4.134024821544303
27,Gen65_Ind8283,1000011111110100011001010,5,10,255,0.3,1,1,0.9,4.133994590379871
28,Gen65_Ind8149,1000011011100100010001011,5,10,64,0.8,1,9,0.95,4.133983253807199
29,Gen65_Ind8185,1000011100111000011011010,5,10,128,0.5,1,3,0.9,4.133960580848384
30,Gen65_Ind8276,1000011111101000011011010,5,10,255,0.9,1,5,0.9,4.133949244462238
31,Gen64_Ind8033,1000011110101000011011010,5,10,255,0.9,1,6,0.9,4.133922793136355
32,Gen65_Ind8206,1000011010101000000101011,5,10,32,0.9,1,3,0.95,4.133915235676848
33,Gen65_Ind8148,1000011011100000011001011,5,10,64,0.7,1,10,0.95,4.133794320082631
34,Gen65_Ind8284,1000011100110011010111010,5,10,128,0.99,5,5,0.9,4.133038757847984
35,Gen65_Ind8277,1000011100101110110011010,5,10,128,0.95,1,10,0.9,4.132725280609844
36,Gen65_Ind8212,1000011110101001110011010,5,10,255,0.9,4,10,0.9,4.1326912919597705
37,Gen65_Ind8195,1000011000101100111111010,5,10,0,0.95,2,10,0.9,4.1324571631164195
38,Gen65_Ind8151,1000011100101000110011010,5,10,128,0.9,2,10,0.9,4.132362763829611
39,Gen65_Ind8286,1000011110101001110101010,5,10,255,0.9,4,8,0.9,4.1323438844897815
40,Gen65_Ind8216,1000011101111111111001010,5,10,192,0.2,3,10,0.9,4.132291023255984
41,Gen65_Ind8184,1000011000101000111111010,5,10,0,0.9,2,10,0.9,4.132136223136516
42,Gen65_Ind8165,1000011110000101110011010,5,10,255,0.05,4,10,0.9,4.131875732044022
43,Gen65_Ind8221,1000011010110101111001011,5,10,32,0.4,4,7,0.95,4.13184930724639
44,Gen65_Ind8231,1000011010111001011001010,5,10,32,0.7,3,4,0.9,4.131679441617409
45,Gen65_Ind8241,1000011100101001010101011,5,10,128,0.9,3,8,0.95,4.131173702229969
46,Gen65_Ind8227,1000011001001001000001010,5,10,16,0.1,3,1,0.9,4.130102245828341
47,Gen65_Ind8280,1000011111101010010011010,5,10,255,0.9,5,10,0.9,4.130049441929021
48,Gen65_Ind8220,1000011111100010010011010,5,10,64,0.7,5,10,0.9,4.129996639379892
49,Gen64_Ind8044,1010010000101000010011011,5,5,0,0.9,1,10,0.95,4.129412129938979
50,Gen65_Ind8217,1000100110111101011111010,5,20,255,0.1,3,1,0.9,4.128741090901787
51,Gen65_Ind8178,1001011111101010010011011,5,500,64,0.9,5,10,0.95,4.127870573201898
52,Gen65_Ind8203,1000101100101000010011011,5,50,128,0.9,1,10,0.95,4.127719871490636
53,Gen65_Ind8210,1000011000000101110001000,5,10,0,0.05,4,9,0.7,4.126650205671196
54,Gen65_Ind8158,1000010001101001011011010,5,5,16,0.9,3,9,0.9,4.126232282728197
55,Gen65_Ind8207,1000101110001101000111010,5,50,255,0.2,3,4,0.9,4.1234219744671226
56,Gen65_Ind8246,1000011111100011010011000,5,10,0,0.7,4,10,0.7,4.119894763787884
57,Gen65_Ind8170,1000011100100100010011000,5,10,128,0.8,1,10,0.7,4.119740891012806
58,Gen65_Ind8171,1000011000110100100111000,5,10,0,0.8,2,4,0.7,4.118754126727533
59,Gen65_Ind8292,1000011111110100010011000,5,10,255,0.4,1,10,0.7,4.1182927984206135
60,Gen65_Ind8224,1010111100101000010011010,1,200,128,0.9,1,10,0.9,4.118259046748324
61,Gen65_Ind8238,1000111100101000010011010,5,200,128,0.9,1,10,0.9,4.118259046748324
62,Gen65_Ind8239,1000111010101000010011010,5,200,32,0.9,1,10,0.9,4.118259046748324
63,Gen64_Ind8144,1000111110111100000111010,5,200,255,0.05,1,4,0.9,4.118127795503883
64,Gen65_Ind8288,1001011100111100010011010,5,200,128,0.4,1,10,0.9,4.117932809102531
65,Gen65_Ind8192,1010111010101000010011011,4,200,32,0.9,1,10,0.95,4.117835322825899
66,Gen65_Ind8260,1000111100011100000111110,5,200,128,0.6,1,4,0.9,4.117782832127209
67,Gen65_Ind8251,1000011111001000011011000,5,10,0,0.1,1,7,0.7,4.117640364119083
68,Gen65_Ind8291,1001011010101000011011010,5,10,32,0.9,1,1,0.9,4.1155906664033655
69,Gen65_Ind8182,1100111100110101010011010,4,200,128,0.01,3,10,0.9,4.115482055659397
70,Gen65_Ind8264,1000111000110000110001010,5,200,0,0.99,2,9,0.9,4.114385034084158
71,Gen65_Ind8155,1000010001010100011001110,5,5,16,0.4,1,2,0.05,4.113947137653869
72,Gen65_Ind8174,1000001100111100010011010,5,2,128,0.5,1,10,0.9,4.108834025635155
73,Gen65_Ind8188,1000111110011010010011000,5,200,255,0.5,5,10,0.7,4.10531681098456
74,Gen65_Ind8213,1000111110001010010111000,5,200,255,0.1,5,3,0.7,4.099567244761432
75,Gen65_Ind8263,1000111000101001001111000,5,200,0,0.9,3,8,0.7,4.096785706844652
76,Gen65_Ind8211,1001110000001010101011110,5,200,0,0.1,3,6,0.1,4.09332612870934
77,Gen64_Ind8077,1010011101001000010011110,4,10,192,0.1,1,10,0.01,4.069729458304687
78,Gen65_Ind8147,1000011111110100011010010,5,10,192,0.1,1,4,0.1,4.0675771693768885
79,Gen65_Ind8193,1000011001111000010010010,5,10,16,0.9,1,10,0.1,4.065017886997321
80,Gen65_Ind8169,1000011111101001010011101,5,10,192,0.9,3,10,0.05,4.064353001019122
81,Gen65_Ind8181,1000011111110100011000010,5,10,255,0.95,1,4,0.1,4.06433473799054
82,Gen65_Ind8255,1000111100010000011100000,5,200,128,0.3,1,3,0.01,4.061327231532278
83,Gen65_Ind8245,1000011000111100010010010,5,10,0,0.2,1,10,0.1,4.058240413209643
84,Gen65_Ind8232,1000011111110100010000010,5,10,64,0.01,1,9,0.1,4.058196713956264
85,Gen65_Ind8281,1001011010110000010010010,5,500,32,0.99,1,10,0.1,4.056860699494159
86,Gen65_Ind8256,1100110111100101010101010,4,100,192,0.8,3,1,0.9,3.6982963694097193
87,Gen65_Ind8154,1010011000001000010011011,2,10,0,0.1,1,10,0.95,3.2014581250937963
88,Gen65_Ind8199,1100011110101100010011010,5,10,255,0.95,1,10,0.9,3.2006832378140353
89,Gen65_Ind8248,1010001110110100010011010,5,2,255,0.9,1,10,0.9,2.7939297677251798
90,Gen64_Ind8137,1100011110111100010011010,1,10,255,0.05,1,10,0.9,2.7901152385188714
91,Gen65_Ind8159,1100011100010101010101010,2,10,128,0.4,3,5,0.9,2.783580886118333
92,Gen65_Ind8274,1100011100101001010111010,5,10,128,0.9,3,3,0.9,2.783512356408148
93,Gen65_Ind8166,1011110000101000010000011,2,5,0,0.9,1,9,0.2,2.5831374202068114
94,Gen65_Ind8252,1010011100111000010011110,1,10,128,0.05,1,10,0.2,2.581123561903088
95,Gen65_Ind8196,0000011011110100010011110,1,10,64,0.5,1,10,0.99,2.578961354599167
96,Gen65_Ind8270,1011011101001000010011110,5,1,192,0.1,1,10,0.9,2.5734215476850277
