Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.4,1,10,0.9,4.134761842940132
2,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
3,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
4,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
6,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
7,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
9,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
10,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
11,Gen25_Ind3082,1000011110111100010001010,5,10,255,0.7,1,9,0.9,4.134659778149773
12,Gen36_Ind4479,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
13,Gen36_Ind4505,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
14,Gen36_Ind4506,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
15,Gen36_Ind4507,1010011100110000010001010,2,10,128,0.99,1,9,0.9,4.134659778149773
16,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
17,Gen36_Ind4491,1000011110110000010101010,5,10,255,0.99,1,6,0.9,4.134569058121729
18,Gen36_Ind4484,1000011000110100010001010,5,10,0,0.1,1,9,0.9,4.13442920587789
19,Gen36_Ind4475,1000011100110000010001011,5,10,128,0.99,1,9,0.95,4.1344216465666666
20,Gen36_Ind4589,1000011100110000010001011,5,10,128,0.99,1,9,0.95,4.1344216465666666
