Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
2,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
3,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
4,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen21_Ind2554,1000011000001010100001010,5,10,0,0.1,2,1,0.9,4.134576617972012
8,Gen17_Ind2119,1000011100000000000001010,5,10,128,0.01,1,1,0.9,4.134569058121729
9,Gen19_Ind2350,1000011100000000000001010,5,10,128,0.01,1,1,0.9,4.134569058121729
10,Gen20_Ind2432,1010011100000000000001010,2,10,128,0.01,1,1,0.9,4.134569058121729
11,Gen20_Ind2483,1000011100000000000001010,5,10,128,0.01,1,1,0.9,4.134569058121729
12,Gen23_Ind2827,1000011101000000000001010,5,10,192,0.01,1,1,0.9,4.134569058121729
13,Gen20_Ind2485,1000011100000000000001010,5,10,128,0.01,1,1,0.9,4.134569058121729
14,Gen23_Ind2846,1000011100010000000001010,5,10,128,0.3,1,1,0.9,4.1344934611393755
15,Gen23_Ind2885,1000011100010000000001010,5,10,128,0.3,1,1,0.9,4.1344934611393755
16,Gen23_Ind2876,1000011110000000000101010,5,10,255,0.01,1,3,0.9,4.134172204802867
17,Gen22_Ind2712,1000011000000000010001010,5,10,0,0.01,1,9,0.9,4.1341646464314055
18,Gen23_Ind2862,1000011100010000000101010,5,10,128,0.3,1,3,0.9,4.134153308926033
19,Gen23_Ind2849,1010011100111100000001010,1,10,128,0.99,1,1,0.9,4.134145750623665
20,Gen23_Ind2923,1000011000000000000011010,5,10,0,0.01,1,2,0.9,4.13411551769056
21,Gen23_Ind2824,1000011100110000011001010,5,10,128,0.99,1,10,0.9,4.134081506169363
22,Gen23_Ind2891,1000011100111100000001011,5,10,128,0.95,1,1,0.95,4.134077727145998
23,Gen23_Ind2805,1000011000001100001111010,5,10,0,0.2,1,8,0.9,4.134066390117353
24,Gen23_Ind2852,1000011000111100001111010,5,10,0,0.9,1,8,0.9,4.134066390117353
25,Gen23_Ind2901,1000011010000000001011010,5,10,32,0.01,1,6,0.9,4.134028600470947
26,Gen23_Ind2857,1000011000111000010001010,5,10,0,0.99,1,9,0.9,4.133990811515405
27,Gen23_Ind2904,1000011111010000001011010,5,10,32,0.3,1,6,0.9,4.133990811515405
28,Gen23_Ind2817,1000011111010000010001010,5,10,64,0.3,1,9,0.9,4.133911456957456
29,Gen23_Ind2812,1000011100000000100001110,5,10,128,0.01,2,1,0.1,4.132887678543686
30,Gen23_Ind2896,1000011110011000101111100,5,10,255,0.5,2,8,0.99,4.132846133671333
31,Gen23_Ind2908,1000011101110000110011010,5,10,192,0.99,2,10,0.9,4.132645974629318
32,Gen23_Ind2836,1000011001011000000101001,5,10,16,0.5,1,3,0.8,4.132374091516311
33,Gen23_Ind2822,1000011000011000110011010,5,10,0,0.5,2,10,0.9,4.131626597381336
34,Gen23_Ind2825,1000011101100001010011011,5,10,192,0.7,3,10,0.95,4.1313095603496155
35,Gen23_Ind2840,1000011010010011001011010,5,10,32,0.3,1,6,0.9,4.131249177859951
36,Gen23_Ind2810,1000011010000010010001010,5,10,32,0.01,5,9,0.9,4.130800138469872
37,Gen23_Ind2865,1000011100010010011001011,5,10,128,0.3,5,5,0.95,4.130513408086043
38,Gen22_Ind2771,1000011101110011010001011,5,10,192,0.99,4,9,0.95,4.130336107899385
39,Gen23_Ind2888,1000011000000101011111010,5,10,0,0.05,3,6,0.9,4.130162594795213
40,Gen23_Ind2905,1001010110000111000001010,5,2,255,0.05,1,1,0.9,4.130090930593392
41,Gen23_Ind2922,1000011100000001010001010,5,10,128,0.01,3,9,0.9,4.130041898625053
42,Gen23_Ind2851,1000011110010001010001010,5,10,255,0.3,3,9,0.9,4.1300192688784785
43,Gen23_Ind2832,1000010100010010011001010,5,5,128,0.3,5,1,0.9,4.125754222459819
44,Gen23_Ind2889,1010011100000000010001000,4,10,128,0.01,1,9,0.7,4.12259127823716
45,Gen23_Ind2868,1000011000001000001111000,5,10,0,0.1,1,8,0.7,4.122478539843377
46,Gen23_Ind2858,1001011100110000000001010,5,2,128,0.99,1,1,0.9,4.122012619889405
47,Gen23_Ind2864,1000011110010000011001000,5,10,255,0.3,1,1,0.7,4.120101196538838
48,Gen23_Ind2818,1000011100001000110011000,5,10,128,0.1,2,10,0.7,4.119958568065708
49,Gen22_Ind2778,1001010101111001000001010,5,20,192,0.8,3,1,0.9,4.118577834604652
50,Gen22_Ind2727,1000111001010000010001010,5,200,16,0.3,1,9,0.9,4.1180977963941
51,Gen23_Ind2839,1000111001011100010001010,5,200,16,0.6,1,9,0.9,4.118060298121488
52,Gen22_Ind2800,1000111001000100010001010,5,200,16,0.05,1,9,0.9,4.118004051992989
53,Gen23_Ind2863,1000111000000101010001011,5,200,0,0.05,3,9,0.95,4.115377195552749
54,Gen23_Ind2807,1000111001010100110001010,5,200,16,0.4,2,9,0.9,4.114403749683857
55,Gen23_Ind2880,1000011100110000000001000,5,10,128,0.99,1,1,0.7,4.113090328019885
56,Gen23_Ind2917,1000011100110000000001000,5,10,128,0.99,1,1,0.7,4.113090328019885
57,Gen23_Ind2874,1001010100010000000001010,5,500,128,0.3,1,1,0.9,4.10891242033153
58,Gen23_Ind2875,1000001001000000010011010,5,2,16,0.01,1,10,0.9,4.108632453008458
59,Gen23_Ind2803,1000001100011100000011010,5,2,128,0.6,1,2,0.9,4.108628720368555
60,Gen21_Ind2559,1000111110010000001001000,5,200,255,0.3,1,5,0.7,4.101322037341343
61,Gen23_Ind2897,1000111110011000001001000,5,200,255,0.5,1,5,0.7,4.1011026061186975
62,Gen23_Ind2859,1001111010001001100001000,5,500,32,0.1,4,1,0.7,4.09916965097424
63,Gen23_Ind2819,1000001110111100101101000,5,2,255,0.8,2,7,0.7,4.098701555287898
64,Gen23_Ind2890,1000001111011000101101000,5,2,192,0.5,2,7,0.7,4.098266990722365
65,Gen23_Ind2867,1001111100010010000001000,5,50,128,0.3,5,1,0.7,4.092592693141631
66,Gen23_Ind2853,1001001000010010001111011,5,100,0,0.3,5,8,0.95,4.090194195128481
67,Gen23_Ind2804,1000011100010000000001110,5,10,128,0.3,1,1,0.99,4.076633584827425
68,Gen23_Ind2877,1000011100010100000000010,5,10,128,0.4,1,1,0.1,4.068638387836804
69,Gen23_Ind2913,1000011100000100000100011,5,10,128,0.05,1,3,0.2,4.067712535404204
70,Gen22_Ind2796,1000011100000000100000011,5,10,128,0.01,2,1,0.2,4.0670979728787895
71,Gen23_Ind2837,1000100100000100001010010,5,20,128,0.05,1,6,0.1,4.066911445996572
72,Gen23_Ind2844,1000000110111101000000010,5,1,255,0.01,3,1,0.1,4.064626966144698
73,Gen23_Ind2860,1001110110111010100110011,5,500,255,0.05,1,4,0.2,4.0635167226589495
74,Gen23_Ind2920,1000010100011100100100010,5,5,128,0.6,2,3,0.1,4.062067745215333
75,Gen23_Ind2847,1000111101010000011001110,5,200,192,0.3,1,9,0.3,4.0592821906594665
76,Gen23_Ind2872,1000011100110000011110010,5,10,128,0.99,1,6,0.1,4.0583205309518515
77,Gen23_Ind2850,1010011110110000000001010,5,10,255,0.99,1,1,0.9,3.7029384455911036
78,Gen23_Ind2806,1010011010100000011001010,3,10,32,0.7,1,3,0.9,3.702711067045139
79,Gen22_Ind2757,1010011101000000001001010,5,10,192,0.01,1,5,0.9,3.702547371782014
80,Gen23_Ind2856,1010111001000100010001010,3,200,16,0.05,1,9,0.9,3.6998605954798247
81,Gen23_Ind2884,1010011000011100001111011,4,10,0,0.6,1,8,0.95,3.2014921199670683
82,Gen23_Ind2838,1010011001001010000001001,3,10,16,0.1,5,1,0.8,3.1983653488467483
83,Gen23_Ind2916,0100110110111101000001010,3,100,255,0.5,3,1,0.9,3.1972664313871872
84,Gen23_Ind2823,1010001111010110001011100,2,2,64,0.4,5,6,0.99,3.195106977033355
85,Gen23_Ind2820,1010111100000001100001111,3,200,128,0.01,4,1,0.9,3.191805678279747
86,Gen23_Ind2835,1010011100011000001001000,4,10,128,0.5,1,5,0.7,3.187430269379562
87,Gen23_Ind2894,1010011100000000000000010,5,10,128,0.01,1,1,0.1,2.802239439464745
88,Gen23_Ind2900,1110011110111100000001111,2,10,255,0.4,1,1,0.7,2.796811785644934
89,Gen23_Ind2871,1010011100000000010000110,5,10,128,0.01,1,9,0.5,2.7932308931369514
90,Gen23_Ind2811,1100011100000000001001011,3,10,128,0.01,1,5,0.95,2.7915102195002865
91,Gen23_Ind2866,1010011101000000000001010,5,10,192,0.01,1,1,0.9,2.7905508050493446
92,Gen23_Ind2921,1100011110100000000001010,3,10,255,0.7,1,1,0.9,2.788611599773828
93,Gen23_Ind2831,1011010100010010001001111,2,500,128,0.3,5,5,0.05,2.587922215183753
94,Gen23_Ind2828,1100111100110011010001011,1,200,128,0.99,5,9,0.95,2.5750142771817326
95,Gen23_Ind2895,0000011100000000011111010,1,10,128,0.01,1,10,0.9,2.5734259407311897
96,Gen23_Ind2814,0000011000000000010001010,1,10,0,0.01,1,9,0.9,2.57305258534465
97,Gen23_Ind2912,0000100100111100001011010,1,20,128,0.5,1,6,0.9,2.5729442593553435
98,Gen23_Ind2881,1011011100000000000001011,4,10,128,0.01,1,1,0.95,2.5716304354006856
99,Gen23_Ind2909,1100111100011000010001010,4,200,128,0.5,1,9,0.9,2.5701061516105734
100,Gen23_Ind2843,1100011110010001000001010,5,10,255,0.3,3,1,0.9,2.5698257516997236
