Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
2,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
3,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
4,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
9,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
10,Gen25_Ind3082,1000011110111100010001010,5,10,255,0.1,1,9,0.9,4.134659778149773
11,Gen27_Ind3347,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
12,Gen26_Ind3231,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
13,Gen27_Ind3402,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
14,Gen27_Ind3404,1000011110110000011111010,5,10,255,0.99,1,5,0.9,4.134659778149773
15,Gen27_Ind3401,1000011101110000010011010,5,10,192,0.99,1,10,0.9,4.134448104276885
16,Gen27_Ind3357,1000011100110000010001011,5,10,128,0.99,1,9,0.95,4.1344216465666666
17,Gen27_Ind3300,1000011100111100000101010,5,10,128,0.99,1,3,0.9,4.134172204802867
18,Gen25_Ind3158,1000011100000000000101010,5,10,128,0.01,1,3,0.9,4.134172204802867
19,Gen27_Ind3395,1001010100111000011001010,5,2,128,0.05,1,8,0.9,4.134172204802867
20,Gen26_Ind3185,1000011110011000001001011,5,10,255,0.5,1,5,0.95,4.134104180454647
21,Gen27_Ind3297,1000011000100000010001010,5,10,0,0.7,1,9,0.9,4.134085285199639
22,Gen27_Ind3306,1000011100110000000001010,5,10,128,0.99,1,1,0.9,4.134081506169363
23,Gen27_Ind3289,1000011100000000011001010,5,10,128,0.01,1,8,0.9,4.134077727145998
24,Gen27_Ind3371,1000011100000000001111010,5,10,128,0.01,1,8,0.9,4.134077727145998
25,Gen27_Ind3330,1000011000111100000001011,5,10,0,0.05,1,1,0.95,4.134066390117353
26,Gen27_Ind3390,1000011100010000011001010,5,10,128,0.3,1,4,0.9,4.13404749520779
27,Gen27_Ind3292,1000011100010000011111100,5,10,128,0.3,1,8,0.99,4.134028600470947
28,Gen27_Ind3353,1000011000010100010001010,5,10,0,0.4,1,9,0.9,4.134024821544303
29,Gen27_Ind3366,1000011000111000011001011,5,10,0,0.4,1,3,0.95,4.134024821544303
30,Gen27_Ind3287,1000011101111000001001011,5,10,192,0.6,1,5,0.95,4.134017263711744
31,Gen25_Ind3082,1000011110111100010001010,5,10,255,0.9,1,9,0.9,4.133911456957456
32,Gen27_Ind3356,1000011100000000011111100,5,10,128,0.01,1,3,0.99,4.133911456957456
33,Gen27_Ind3379,1000011101010000010001010,5,10,192,0.3,1,9,0.9,4.133911456957456
34,Gen27_Ind3383,1000011110010000010001010,5,10,255,0.3,1,9,0.9,4.133911456957456
35,Gen27_Ind3310,1000011100100000110111010,5,10,128,0.7,2,2,0.9,4.133208735268716
36,Gen27_Ind3365,1000011101011110100001010,5,10,192,0.6,3,1,0.9,4.133019872330898
37,Gen27_Ind3339,1011011100000000001111010,5,2,128,0.01,1,8,0.9,4.13279703626265
38,Gen26_Ind3177,1000011101110001110011010,5,10,192,0.99,4,10,0.9,4.132585553068031
39,Gen27_Ind3372,1000011100100000101001010,5,10,128,0.7,2,5,0.9,4.1324571631164195
40,Gen27_Ind3410,1000011101110100111001010,5,10,192,0.9,2,2,0.9,4.132298574778011
41,Gen27_Ind3367,1000011100110001100001010,5,10,128,0.99,4,1,0.9,4.131996535423287
42,Gen26_Ind3172,1000011000111010101011011,5,10,0,0.2,2,6,0.95,4.131505815631863
43,Gen27_Ind3313,1000011100000010010001010,5,10,128,0.01,5,9,0.9,4.130800138469872
44,Gen27_Ind3331,1000011100000110000101010,5,10,128,0.05,5,3,0.9,4.130404008300089
45,Gen27_Ind3398,1000011100001110000001110,5,10,128,0.2,5,1,0.2,4.130241805490739
46,Gen27_Ind3309,1000011100000001011111010,5,10,128,0.01,3,2,0.9,4.130222945525746
47,Gen27_Ind3294,1000011000100010010001010,5,10,0,0.7,5,9,0.9,4.129849553683537
48,Gen27_Ind3315,1000010000101001000001010,5,5,0,0.9,3,1,0.9,4.126529714696575
49,Gen27_Ind3338,1000011100011000100001001,5,10,128,0.5,2,1,0.8,4.126006413677646
50,Gen26_Ind3228,1000010110110010000001010,5,5,255,0.99,5,1,0.9,4.125901016582993
51,Gen27_Ind3369,1001011000110000010001010,5,500,0,0.99,1,9,0.9,4.121858588878215
52,Gen27_Ind3359,1000010110110001110101000,5,5,255,0.99,4,9,0.7,4.1205479127545335
53,Gen27_Ind3388,1000101110010010000011011,5,50,255,0.3,5,2,0.95,4.119707115600613
54,Gen26_Ind3195,1000011001000100101111000,5,10,16,0.05,2,8,0.7,4.118986705380783
55,Gen27_Ind3341,1000111100110100010001010,5,200,128,0.05,1,9,0.9,4.1180977963941
56,Gen27_Ind3375,1000111110011000001001010,5,200,255,0.5,1,5,0.9,4.118082797003107
57,Gen27_Ind3296,1000011101110000010001000,5,10,192,0.99,1,9,0.7,4.1177603365231406
58,Gen27_Ind3358,1001010000000001010001010,5,100,0,0.01,3,9,0.9,4.11575921166629
59,Gen27_Ind3319,1000111011111001010001010,5,200,64,0.8,3,9,0.9,4.115556959007279
60,Gen27_Ind3377,1000111001010101010001010,5,200,16,0.4,3,9,0.9,4.115508271521016
61,Gen27_Ind3391,1001010100110000010001011,5,500,128,0.99,1,9,0.95,4.115268596075363
62,Gen27_Ind3326,1000011110100000000001000,5,10,255,0.7,1,1,0.7,4.115160002329424
63,Gen27_Ind3345,1000011100110000011011000,5,10,128,0.99,1,1,0.7,4.115081369056556
64,Gen27_Ind3399,1000111101111100110101011,5,200,192,0.2,2,1,0.95,4.114437438192393
65,Gen27_Ind3312,1000001101010000110011011,5,2,192,0.3,2,10,0.95,4.106591711258838
66,Gen27_Ind3323,1001011001011000110001100,5,500,16,0.5,2,9,0.99,4.106446287895572
67,Gen27_Ind3322,1000111000110000011001000,5,200,0,0.99,1,1,0.7,4.099455762087176
68,Gen27_Ind3293,1001110111011100010001000,5,10,16,0.6,1,9,0.7,4.098712699180891
69,Gen27_Ind3346,1001011100110000010001011,5,2,128,0.99,1,9,0.95,4.0976580125725075
70,Gen26_Ind3238,1001011000110000010001000,5,1,0,0.99,1,9,0.7,4.094259972442363
71,Gen27_Ind3384,1000011000101100110100110,5,10,0,0.95,2,9,0.5,4.081688923064704
72,Gen27_Ind3342,1000011100011100010101110,5,10,128,0.6,1,7,0.2,4.075538809806177
73,Gen27_Ind3385,1000011101011001010000100,5,10,192,0.5,3,9,0.3,4.068352902229883
74,Gen27_Ind3360,1000011000110000000000000,5,10,0,0.99,1,1,0.01,4.060306276266328
75,Gen27_Ind3411,1000011101111000010011110,5,10,192,0.4,1,10,0.01,4.059730392310875
76,Gen27_Ind3334,1000011100110010100100001,5,10,128,0.99,1,3,0.05,4.059151028409152
77,Gen27_Ind3362,1000011100110000010000010,5,10,128,0.99,1,9,0.1,4.0583205309518515
78,Gen27_Ind3305,1000011110110000110000010,5,10,255,0.99,2,9,0.1,4.05776341396231
79,Gen26_Ind3181,1000011101011001010000000,5,10,192,0.5,3,9,0.01,4.053686191906063
80,Gen27_Ind3389,1010010100100000010001010,3,5,128,0.7,1,9,0.9,3.706270467486404
81,Gen27_Ind3397,1100011110011000001001011,1,10,255,0.5,1,5,0.95,3.7033053418549713
82,Gen27_Ind3373,1010011000100000010001010,1,10,0,0.7,1,9,0.9,3.702507965824729
83,Gen27_Ind3382,1110001000000111010001010,2,2,0,0.05,2,9,0.9,3.7016321576221785
84,Gen27_Ind3349,1010011100110000010001010,4,10,128,0.99,1,9,0.9,3.20132895115924
85,Gen27_Ind3352,1010011000110100000001011,3,10,0,0.05,1,1,0.95,3.200252906943831
86,Gen27_Ind3335,1010111000001001100001110,3,200,0,0.1,4,1,0.99,3.194935430089296
87,Gen27_Ind3318,1100011000000110010001010,5,10,0,0.05,5,9,0.9,3.1923058461790403
88,Gen27_Ind3302,1100011100110000010001010,1,10,128,0.99,1,9,0.9,2.7910226787429058
89,Gen27_Ind3400,1010011110100010001011011,2,10,255,0.7,5,6,0.95,2.7863093943551682
90,Gen27_Ind3394,1010011101111000110001011,2,10,192,0.2,2,9,0.95,2.786206399441095
91,Gen27_Ind3361,0000011010100010010000110,1,10,32,0.7,5,9,0.5,2.581348969656773
92,Gen27_Ind3407,0000011001000110101111000,1,10,16,0.05,5,8,0.7,2.579941184692047
93,Gen27_Ind3327,1100011100111000101111000,2,10,128,0.1,2,8,0.7,2.576451915577738
94,Gen27_Ind3396,0000001100110000010001010,1,2,128,0.99,1,9,0.9,2.5755246017685005
95,Gen27_Ind3406,1010001100111000110001011,2,2,128,0.99,2,9,0.95,2.5739620049208405
96,Gen27_Ind3376,0000011001011100010111011,1,10,16,0.6,1,9,0.95,2.5734947670792607
97,Gen27_Ind3299,1110011110111100010001010,2,10,255,0.99,1,9,0.9,2.5734933026505447
98,Gen27_Ind3405,0000011011111000010001010,1,10,64,0.4,1,9,0.9,2.5734522993231344
99,Gen27_Ind3311,0000111001011000001001100,1,200,16,0.5,1,5,0.99,2.573297084276213
100,Gen27_Ind3363,0000010011101100001111010,1,5,64,0.95,1,8,0.9,2.571754737635234
