Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen9_Ind1021,1000011100010000000001010,5,10,128,0.3,1,1,0.9,4.1344934611393755
2,Gen11_Ind1276,1000011100010000000001010,5,10,128,0.3,1,1,0.9,4.1344934611393755
3,Gen11_Ind1276,1000011100010000000001010,5,10,128,0.3,1,1,0.9,4.1344934611393755
4,Gen7_Ind777,1000011100010000001001010,5,10,128,0.3,1,5,0.9,4.134225114176957
5,Gen7_Ind819,1000011110010011001001010,5,10,255,0.3,4,5,0.9,4.134225114176957
6,Gen9_Ind1061,1000011110010000001001010,5,10,255,0.3,1,5,0.9,4.134225114176957
7,Gen10_Ind1141,1000011111010000001001010,5,10,128,0.3,1,5,0.9,4.134225114176957
8,Gen7_Ind777,1000011100010000001001010,5,10,128,0.3,1,5,0.9,4.134225114176957
9,Gen12_Ind1453,1000011100010000001001010,5,10,128,0.3,1,5,0.9,4.134225114176957
10,Gen12_Ind1440,1000011110100010100101010,5,10,255,0.7,3,3,0.9,4.13411551769056
11,Gen10_Ind1228,1000011100100000001011100,5,10,128,0.7,1,6,0.99,4.134092843280915
12,Gen11_Ind1273,1000011100101000000011010,5,10,128,0.9,1,2,0.9,4.134092843280915
13,Gen10_Ind1238,1000011000010100001111010,5,10,0,0.4,1,8,0.9,4.134089064236822
14,Gen11_Ind1343,1000011101100100001001100,5,10,192,0.8,1,5,0.99,4.134085285199639
15,Gen12_Ind1456,1000011101100100001001100,5,10,192,0.8,1,5,0.99,4.134085285199639
16,Gen11_Ind1311,1000011100000000000001011,5,10,128,0.01,1,1,0.95,4.134077727145998
17,Gen12_Ind1424,1000011100010100000001100,5,10,128,0.4,1,1,0.99,4.134070169119993
18,Gen12_Ind1454,1000011110000000000101011,5,10,255,0.01,1,3,0.95,4.134070169119993
19,Gen12_Ind1405,1000011010011000000001100,5,10,32,0.5,1,1,0.99,4.134066390117353
20,Gen12_Ind1470,1000011100111000000001011,5,10,128,0.99,1,1,0.95,4.134066390117353
21,Gen11_Ind1338,1000011100111000000011100,5,10,128,0.99,1,2,0.99,4.134062611121624
22,Gen12_Ind1502,1000011111000000001101011,5,10,128,0.01,1,7,0.95,4.134062611121624
23,Gen12_Ind1401,1000011101011100001011100,5,10,192,0.6,1,6,0.99,4.134058832132802
24,Gen12_Ind1388,1000011001111100001001100,5,10,16,0.2,1,5,0.99,4.134043716246604
25,Gen12_Ind1421,1000011100000000000011011,5,10,128,0.01,1,2,0.95,4.134013484805827
26,Gen12_Ind1427,1000011100000000000011011,5,10,128,0.01,1,2,0.95,4.134013484805827
27,Gen12_Ind1465,1000011010011000010011011,5,10,32,0.5,1,10,0.95,4.133990811515405
28,Gen12_Ind1505,1000011100010000001011010,5,10,128,0.3,1,6,0.9,4.133990811515405
29,Gen12_Ind1420,1000011101110011001001010,5,10,192,0.99,4,5,0.9,4.133881227451012
30,Gen12_Ind1447,1000011110010000010001100,5,10,255,0.3,1,9,0.99,4.133782984608326
31,Gen12_Ind1489,1100011110010000010011100,2,10,255,0.3,1,10,0.99,4.133711194714694
32,Gen12_Ind1460,1000011111100010101111010,5,10,192,0.7,1,8,0.9,4.133208735268716
33,Gen12_Ind1411,1001110110001000001001011,5,10,255,0.1,1,5,0.95,4.1328536872223625
34,Gen12_Ind1494,1000011010010000110001100,5,10,32,0.3,2,9,0.99,4.1326912919597705
35,Gen12_Ind1422,1000100000000000000001011,5,20,0,0.01,1,1,0.95,4.132672409617966
36,Gen11_Ind1283,1000100100000000000001011,5,20,128,0.01,1,1,0.95,4.132672409617966
