Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
51,Gen7_Ind782,1000010101000000101101000,5,5,192,0.01,2,7,0.7,4.116384822560636
52,Gen7_Ind831,1001100000101010001111100,5,1,0,0.9,5,8,0.99,4.109763755342245
53,Gen7_Ind761,1000001110001110001101001,5,2,255,0.2,5,7,0.8,4.104899471831145
54,Gen7_Ind815,1001001100000000000101001,5,1,128,0.01,1,3,0.8,4.094541691488957
55,Gen7_Ind806,1000000100011110001001100,5,1,128,0.6,5,5,0.99,4.089791020264948
56,Gen7_Ind856,1100001000000000000000111,3,2,0,0.01,1,1,0.6,4.089402715963201
57,Gen7_Ind816,1001011001100001010111000,5,50,16,0.7,3,2,0.7,4.085416694896498
58,Gen7_Ind818,1000001010010010110100110,5,2,32,0.3,3,2,0.5,4.077012117010603
59,Gen7_Ind792,1001111101010001110110100,5,100,192,0.3,4,2,0.3,4.07199401422971
60,Gen7_Ind810,1000001000001100001110100,5,2,0,0.2,1,8,0.3,4.070560968475057
61,Gen7_Ind768,1000000001111110000000010,5,1,16,0.95,5,1,0.1,4.069960195790275
62,Gen7_Ind791,1000010100011010111100011,5,5,128,0.5,5,1,0.2,4.069432834262997
63,Gen6_Ind688,1000010100011010111100011,5,5,128,0.5,2,5,0.2,4.0693229844794185
64,Gen7_Ind757,1000100100010001001100100,5,20,128,0.3,3,7,0.3,4.069180188626618
65,Gen7_Ind785,1000000101101100000000010,5,1,192,0.95,1,1,0.1,4.068532241073284
66,Gen7_Ind801,1000010000010010111100011,5,5,0,0.3,2,7,0.2,4.068126006350691
67,Gen7_Ind836,1000011101110111001000010,5,10,192,0.95,5,5,0.1,4.065266361760116
68,Gen7_Ind824,1001010110000000010000010,5,20,255,0.01,1,9,0.1,4.065189623665048
69,Gen7_Ind795,1001010101001100111100011,5,500,192,0.2,2,8,0.2,4.064572170164884
70,Gen7_Ind843,1000010101100010001110001,5,5,192,0.7,5,8,0.05,4.061881679433878
71,Gen7_Ind839,1000100001011111001000011,5,20,16,0.6,2,5,0.2,4.061174055512202
72,Gen7_Ind774,1000010110011100101100011,5,5,255,0.6,2,7,0.2,4.060473969392657
73,Gen7_Ind847,1001100101100011101010011,5,500,192,0.7,5,6,0.2,4.060043827873701
74,Gen7_Ind767,1000010000101111010011101,5,5,0,0.95,1,10,0.05,4.058644675922809
75,Gen7_Ind820,1000011110101111001110010,5,10,255,0.95,5,8,0.1,4.05684978201977
76,Gen7_Ind803,1001010000011001001100001,5,5,0,0.5,3,7,0.05,4.054798340243011
77,Gen7_Ind802,0110011100011011001111001,4,10,128,0.5,2,8,0.8,3.709894539619831
78,Gen7_Ind840,1110001100100110001111100,4,2,128,0.8,5,8,0.99,3.7065590390555783
79,Gen7_Ind812,0110110110011110000101010,4,100,255,0.6,5,3,0.9,3.705808846424884
80,Gen7_Ind804,0110110101001010101001001,4,100,192,0.1,2,5,0.8,3.7048282833744164
81,Gen7_Ind813,0110110101101010001001001,4,100,192,0.9,5,5,0.8,3.7039756458725095
82,Gen7_Ind808,1010110001100000001101100,5,100,16,0.7,1,7,0.99,3.7018654639512802
83,Gen7_Ind765,0110000000011000101001001,4,1,0,0.5,2,5,0.8,3.695694276468473
84,Gen7_Ind762,0110111001001000101101010,4,200,16,0.1,2,7,0.9,3.6915192506105603
85,Gen7_Ind749,0111010000010010011000111,4,50,0,0.3,5,2,0.6,3.6913535304397227
86,Gen7_Ind851,0110000000110000101010111,4,1,0,0.99,2,6,0.6,3.689041027728405
87,Gen7_Ind807,0111100000010000101010101,4,500,0,0.3,2,6,0.4,3.680991007709538
88,Gen7_Ind750,0110000100001000101001101,4,1,128,0.1,2,5,0.8,3.67954747007949
89,Gen7_Ind746,0110001001100111001100001,4,2,16,0.8,4,7,0.05,3.675387917407908
90,Gen7_Ind809,0100100001100100001001010,3,20,16,0.8,1,5,0.9,3.199738926485519
91,Gen7_Ind848,1010010100000110001001000,5,5,128,0.05,5,5,0.7,3.197004249952637
92,Gen7_Ind766,0100010110011110000000011,3,5,255,0.6,5,1,0.2,3.195235649331243
93,Gen7_Ind827,1110100110101110101101010,2,20,255,0.95,3,7,0.9,2.7906610094398183
94,Gen7_Ind855,1101100100110000011001101,4,2,128,0.99,1,8,0.2,2.7897675715455112
95,Gen7_Ind788,1010010101100000101101100,1,5,192,0.7,2,7,0.99,2.783856752329732
96,Gen7_Ind745,1010110100011000111100011,1,100,128,0.5,2,9,0.2,2.7809945179450444
97,Gen7_Ind859,0000011110011100101000011,1,10,255,0.6,2,5,0.2,2.5829161255244366
98,Gen7_Ind796,0000101110011001010111101,1,50,255,0.5,3,4,0.7,2.5805845108838303
99,Gen7_Ind758,0000011101100110001001010,1,10,192,0.8,5,5,0.9,2.574032324986952
100,Gen7_Ind742,1111110110101110001111010,5,10,255,0.95,5,8,0.9,2.573342475418791
