Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen48_Ind6010,1000011111110100010011010,5,10,192,0.2,1,10,0.9,4.134776964078371
2,Gen54_Ind6800,1000011100110100010011010,5,10,128,0.6,1,10,0.9,4.134776964078371
3,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.99,1,10,0.9,4.134761842940132
4,Gen45_Ind5616,1000011100111100010101010,5,10,128,0.6,1,9,0.9,4.134761842940132
5,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
6,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
7,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
8,Gen51_Ind6403,1001011100101100010011010,5,2,128,0.95,1,10,0.9,4.134761842940132
9,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
10,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
11,Gen55_Ind6885,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
12,Gen55_Ind6898,1000011100101100010011010,5,10,128,0.95,1,10,0.9,4.134761842940132
13,Gen55_Ind6961,1000011100101100010011010,5,10,128,0.95,1,10,0.9,4.134761842940132
14,Gen55_Ind6966,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
15,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
16,Gen55_Ind7005,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
17,Gen55_Ind6873,1001011100101100010001010,5,200,128,0.95,1,9,0.9,4.134652217995379
18,Gen55_Ind6932,1000011101110100010111010,5,10,192,0.1,1,5,0.9,4.1344934611393755
19,Gen55_Ind6928,1000011101011100010001010,5,10,192,0.6,1,9,0.9,4.134096622331916
20,Gen55_Ind6958,1000011000100100010011010,5,10,0,0.8,1,10,0.9,4.133960580848384
21,Gen55_Ind6973,1000011101100100010011010,5,10,192,0.8,1,10,0.9,4.133960580848384
22,Gen55_Ind6883,1000011100010000111011011,5,10,128,0.3,2,7,0.95,4.133140742622713
23,Gen55_Ind6901,1000011100100000100001010,5,10,128,0.7,2,1,0.9,4.133076529399938
24,Gen55_Ind6950,1000011110100100100011010,5,10,255,0.8,2,2,0.9,4.132974547794054
25,Gen55_Ind6906,1100011100110000110011010,1,10,128,0.99,2,10,0.9,4.132645974629318
26,Gen55_Ind6936,1000011010101100110011010,5,10,32,0.95,2,10,0.9,4.132502476306046
27,Gen55_Ind6925,1000011101111100110011011,5,10,192,0.8,2,10,0.95,4.132200407144397
28,Gen55_Ind6931,1000011000110001111001010,5,10,0,0.99,4,6,0.9,4.132053164438995
29,Gen55_Ind6987,1000011100101101010011010,5,10,128,0.95,3,10,0.9,4.131770034881405
30,Gen55_Ind6982,1000011111110000010011001,5,10,16,0.99,1,10,0.8,4.131143512750152
31,Gen55_Ind6893,1000011110110011011011110,5,10,255,0.99,5,10,0.01,4.130920878962286
32,Gen55_Ind7002,1000011101110001011001010,5,10,192,0.99,3,7,0.9,4.130879373621897
33,Gen54_Ind6828,1000011111010010010101010,5,10,128,0.3,5,1,0.9,4.130766181478071
34,Gen55_Ind7001,1000011101110010000001010,5,10,192,0.99,5,1,0.9,4.130471910933319
35,Gen55_Ind6896,1000011100111001011011011,5,10,128,0.3,3,1,0.95,4.130234261484073
36,Gen55_Ind6922,1000011101111010110011000,5,10,192,0.1,4,10,0.7,4.130136191905198
37,Gen55_Ind6909,1000011000111101010101010,5,10,0,0.99,3,3,0.9,4.129842011109721
38,Gen55_Ind6882,1000011000010110010111001,5,10,0,0.4,5,9,0.8,4.129600663293585
39,Gen55_Ind6978,1000010000101000010011010,5,5,0,0.9,1,10,0.9,4.129272626338991
40,Gen55_Ind6872,1000010000101100010011010,5,5,0,0.95,1,10,0.9,4.129257545433297
41,Gen55_Ind6912,1001010110101100010011010,5,100,255,0.95,1,10,0.9,4.129257545433297
42,Gen55_Ind6890,1000010100111100010101010,5,5,128,0.3,1,10,0.9,4.128680783468826
43,Gen55_Ind6967,1001010111000101010111010,5,500,192,0.05,3,4,0.9,4.128605401655095
44,Gen55_Ind6944,1000101111010000010101010,5,50,128,0.3,1,7,0.9,4.127689732468822
45,Gen55_Ind6993,1000010100100010110111100,5,5,128,0.7,3,9,0.99,4.126130638595262
46,Gen55_Ind6972,1000010100110010000001010,5,5,128,0.99,5,1,0.9,4.125901016582993
47,Gen55_Ind6996,1001111100101110111111000,5,10,128,0.95,1,9,0.7,4.1242417223253725
48,Gen55_Ind6962,1001001101100010000001010,5,2,192,0.7,5,1,0.9,4.119774666978819
49,Gen55_Ind6938,1001011100100110000101010,5,20,128,0.8,5,3,0.9,4.11963956643763
50,Gen55_Ind6971,1000011010101000010011000,5,10,32,0.9,1,10,0.7,4.118442812546671
51,Gen55_Ind6992,1000111000110000010001010,5,200,0,0.99,1,9,0.9,4.118202795190553
52,Gen55_Ind6955,1001011000111100010011010,5,10,0,0.05,1,10,0.9,4.1181127958943575
53,Gen55_Ind7003,1001001111100010010010111,5,10,255,0.7,5,10,0.6,4.117018119451465
54,Gen55_Ind6942,1000011010111100010101000,5,10,32,0.8,1,10,0.7,4.115613138307505
55,Gen55_Ind6874,1001011100101100010001010,5,20,128,0.95,1,9,0.9,4.115455840131768
56,Gen55_Ind6902,1001000000101100010001010,5,500,0,0.95,1,9,0.9,4.115455840131768
57,Gen55_Ind6953,1000110000100110010001001,5,100,0,0.8,5,9,0.8,4.114740659596614
58,Gen55_Ind6943,1001111000101100110011010,5,1,0,0.95,2,10,0.9,4.111093738495061
59,Gen55_Ind6935,1000111000101110010011100,5,200,0,0.95,5,10,0.99,4.109786163659181
60,Gen55_Ind6960,1001011000101100010011010,5,5,0,0.95,1,10,0.9,4.109774959470168
61,Gen55_Ind6970,1000001100001100000001010,5,2,128,0.2,1,1,0.9,4.108904954041086
62,Gen54_Ind6753,1001001101110000011101001,5,1,192,0.99,1,10,0.8,4.108804161775769
