Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
2,Gen18_Ind2133,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
3,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
4,Gen22_Ind2704,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
5,Gen22_Ind2749,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
6,Gen16_Ind2018,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
7,Gen24_Ind2936,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
8,Gen24_Ind2943,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
9,Gen20_Ind2413,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
10,Gen25_Ind3082,1000011110111100010001010,5,10,255,0.5,1,9,0.9,4.134659778149773
11,Gen32_Ind3964,1000011110110000010001010,5,10,255,0.99,1,9,0.9,4.134659778149773
12,Gen32_Ind3984,1000011000110000010001010,5,10,0,0.99,1,9,0.9,4.134659778149773
13,Gen32_Ind3994,1000011100110000010001010,5,10,128,0.99,1,9,0.9,4.134659778149773
14,Gen32_Ind4028,1000011100110100010001010,5,10,128,0.2,1,9,0.9,4.134652217995379
15,Gen31_Ind3818,1000011010001100010101010,5,10,32,0.2,1,7,0.9,4.134179763201966
16,Gen32_Ind3944,1000011100001100000011010,5,10,128,0.2,1,2,0.9,4.134168425613681
17,Gen32_Ind4020,1000011110111000000011010,5,10,255,0.6,1,2,0.9,4.134149529771395
18,Gen31_Ind3817,1000011000100100000001010,5,10,0,0.8,1,1,0.9,4.13411551769056
19,Gen32_Ind3995,1000011001011000010001010,5,10,16,0.5,1,9,0.9,4.134092843280915
20,Gen32_Ind4022,1000011000101100000001010,5,10,0,0.95,1,1,0.9,4.134085285199639
21,Gen32_Ind4057,1000011100110000000101010,5,10,128,0.99,1,3,0.9,4.134058832132802
22,Gen32_Ind4061,1000011010010011111111010,5,10,32,0.3,5,5,0.9,4.13404749520779
23,Gen31_Ind3860,1000011010100000011001010,5,10,32,0.7,1,4,0.9,4.1340059270147185
24,Gen32_Ind3938,1000011100111100010001010,5,10,128,0.4,1,9,0.9,4.133979474963459
25,Gen32_Ind4012,1000011101011000010001100,5,10,192,0.5,1,9,0.99,4.133968138473689
26,Gen32_Ind3939,1000011110110100010001010,5,10,255,0.95,1,9,0.9,4.133911456957456
27,Gen32_Ind4054,1000011000100100011111011,5,10,0,0.8,1,9,0.95,4.1338963421489705
28,Gen32_Ind4055,1000011110110000011001010,5,10,255,0.99,1,3,0.9,4.133881227451012
29,Gen32_Ind4058,1000011110110000000001011,5,10,255,0.99,1,1,0.95,4.133771649196187
30,Gen32_Ind4015,1000011100111100100001010,5,10,128,0.5,2,1,0.9,4.133178516038761
31,Gen32_Ind4070,1001110101010000000001010,5,20,192,0.3,1,1,0.9,4.1331256334496125
32,Gen32_Ind4019,1000011001110001010001010,5,10,16,0.99,3,9,0.9,4.132966993801228
33,Gen32_Ind3946,1000011100110000110101010,5,10,128,0.99,2,2,0.9,4.132645974629318
34,Gen32_Ind3983,1000011011110001110001010,5,10,64,0.99,4,9,0.9,4.132566671692458
35,Gen32_Ind4043,1000011010110001111001010,5,10,32,0.99,4,5,0.9,4.132532685651209
36,Gen32_Ind4050,1000011001110001111111011,5,10,16,0.99,4,1,0.95,4.1321588760880905
37,Gen32_Ind3948,1000011101100001011101010,5,10,192,0.7,3,5,0.9,4.13116238112333
38,Gen32_Ind4016,1000011110110000010001001,5,10,255,0.99,1,9,0.8,4.131022759243088
39,Gen32_Ind4035,1000011001111010010101010,5,10,16,0.6,5,5,0.9,4.1307435437936935
40,Gen32_Ind3954,1010011100000010011101010,3,10,128,0.01,5,1,0.9,4.130728452141953
41,Gen32_Ind4039,1000011100110010010001010,5,10,128,0.99,5,9,0.9,4.130155051077906
42,Gen32_Ind4038,1000011110110001000101011,5,10,255,0.99,3,3,0.95,4.13011733290472
43,Gen32_Ind4075,1001010011110101010001010,5,10,64,0.7,3,9,0.9,4.130053213591338
44,Gen32_Ind3961,1000011001011001011111010,5,10,16,0.5,3,5,0.9,4.129830697300654
45,Gen32_Ind4072,1000010110010100000001100,5,5,255,0.4,1,1,0.99,4.12911428232308
46,Gen32_Ind4021,1000010010110100000001010,5,5,32,0.01,1,1,0.9,4.128982338252816
47,Gen32_Ind3960,1000010110011000011001010,5,5,255,0.5,1,2,0.9,4.128933332602952
48,Gen32_Ind3987,1000010001110000010001010,5,5,16,0.99,1,9,0.9,4.128612939712599
49,Gen31_Ind3906,1000010101110000010001010,5,5,192,0.99,1,9,0.9,4.128612939712599
50,Gen32_Ind4029,1000101010110000000001011,5,50,32,0.99,1,1,0.95,4.128390578586934
51,Gen32_Ind4005,1000010100110001011101010,5,5,128,0.99,3,10,0.9,4.125901016582993
52,Gen31_Ind3912,1000011110111100100001001,5,10,255,0.1,2,1,0.8,4.125276272953573
53,Gen32_Ind3943,1000010100111000101101001,5,5,128,0.01,2,7,0.8,4.124945160287018
54,Gen32_Ind4064,1000011000111001101001110,5,10,0,0.6,4,5,0.8,4.124546390596115
55,Gen31_Ind3840,1000011110011010011001000,5,10,255,0.5,5,1,0.7,4.123636280744945
56,Gen32_Ind3991,1001010000010000010101010,5,500,0,0.3,1,7,0.9,4.122016376887152
57,Gen32_Ind4032,1000011101111000010111000,5,10,192,0.1,1,7,0.7,4.121997591966903
58,Gen32_Ind4068,1000110010100100010001010,5,100,32,0.8,1,9,0.9,4.121892399577466
59,Gen32_Ind4013,1000011100010100001101000,5,10,128,0.4,1,7,0.7,4.120149992757274
60,Gen32_Ind3972,1000111100001100010101010,5,200,128,0.2,1,2,0.9,4.118289048207484
61,Gen32_Ind4027,1000011110110000010001110,5,10,255,0.99,1,9,0.3,4.1177603365231406
62,Gen32_Ind3970,1001101010110000000001010,5,200,32,0.99,1,1,0.9,4.11426900116628
63,Gen32_Ind3953,1000111110111000111001100,5,200,255,0.01,2,4,0.99,4.114201630217241
64,Gen32_Ind4006,1001111100011010011111010,5,100,128,0.5,5,5,0.9,4.113816161107134
65,Gen32_Ind4042,1001011100111100110101010,5,20,128,0.5,2,3,0.9,4.1103501867723375
66,Gen32_Ind4011,1000001100100000010001010,5,2,128,0.7,1,9,0.9,4.108755633930137
67,Gen32_Ind3969,1000001100110000110101010,5,2,128,0.99,2,9,0.9,4.10679308368968
68,Gen32_Ind4051,1000001101010000110001010,5,2,192,0.3,2,9,0.9,4.10664391702981
69,Gen32_Ind4036,1000001100110011010011010,5,2,128,0.99,1,10,0.9,4.10599516813036
70,Gen32_Ind4009,1000011100011000001101110,5,10,128,0.5,1,7,0.6,4.105838604276614
71,Gen32_Ind3950,1001111100110001010001100,5,10,128,0.99,3,9,0.99,4.105007524720841
72,Gen32_Ind3945,1001011100111110101101110,5,1,128,0.3,1,7,0.6,4.101608449005319
73,Gen32_Ind4047,1011011100110000010001010,3,20,128,0.99,1,9,0.9,4.0976877146248425
74,Gen32_Ind3965,1000000000110000010011010,5,1,0,0.99,1,10,0.9,4.0976542998462415
75,Gen32_Ind4002,1000011000000100010000110,5,10,0,0.05,1,9,0.5,4.09092677119912
76,Gen32_Ind3999,1000111000010100001000111,5,200,0,0.4,1,5,0.6,4.0901202121348055
77,Gen32_Ind3958,1000010110111100010100110,5,5,255,0.99,1,10,0.5,4.078170200333288
78,Gen32_Ind3979,1000101100010000010011110,5,50,128,0.3,1,10,0.3,4.076093471303278
79,Gen32_Ind3975,1001111000111100101011110,5,1,0,0.4,2,6,0.3,4.069861305092799
80,Gen32_Ind4003,1000011100111010000000010,5,10,128,0.3,5,1,0.1,4.068049160258377
81,Gen32_Ind3968,1001011111000000000011110,5,2,128,0.01,1,2,0.5,4.0663007816117585
82,Gen32_Ind3998,1000111010111100010000011,5,200,32,0.7,1,9,0.2,4.062866927373197
83,Gen32_Ind4046,1000010101000100110001110,5,5,192,0.05,2,9,0.95,4.0611266462285585
84,Gen32_Ind4065,1000010010111100010011111,5,5,32,0.4,1,10,0.3,4.060521363438837
85,Gen32_Ind4031,1000011000101100001110010,5,10,0,0.95,1,8,0.1,4.058378800387667
86,Gen32_Ind4059,1100010100110000110011011,1,5,128,0.99,2,10,0.95,3.7047099223259297
87,Gen32_Ind3976,1100011100101100010001001,2,10,128,0.95,1,9,0.8,3.703159787529693
88,Gen32_Ind3957,1100111000111010101000110,1,200,0,0.5,2,5,0.5,3.6830984481698503
89,Gen32_Ind3980,1100011010100100000001010,3,10,32,0.8,1,1,0.9,3.197110473455647
90,Gen32_Ind3962,1110111100100100010001010,1,200,128,0.8,1,9,0.9,3.195206302105412
91,Gen32_Ind4024,1010101100100000011101011,4,50,128,0.7,1,7,0.95,2.7905215334711784
92,Gen32_Ind4023,1101001100110000010001010,2,200,128,0.99,1,9,0.9,2.7903390304232127
93,Gen32_Ind3992,1010011000100000011111000,3,10,0,0.7,1,5,0.7,2.5786687269430555
94,Gen32_Ind3942,0000011110111110110001110,1,10,255,0.01,1,9,0.05,2.5785275835763146
95,Gen32_Ind3947,0000011000110000011001110,1,10,0,0.99,1,5,0.99,2.577657540789445
96,Gen32_Ind4014,0001011000110101000001010,1,200,0,0.6,3,1,0.9,2.576142247640314
97,Gen32_Ind4010,1100011000111110100101100,5,10,0,0.9,1,3,0.99,2.573358582338177
98,Gen32_Ind4069,0000011101001100010101010,1,10,192,0.2,1,8,0.9,2.5729998850753892
99,Gen32_Ind3988,0000011100110000011001010,1,10,128,0.99,1,2,0.9,2.5725447031686848
100,Gen32_Ind4074,1011011000110000010101010,5,10,0,0.99,1,1,0.9,2.5725447031686848
