Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
60,Gen9_Ind1030,1010101101000011001001001,5,50,192,0.01,5,5,0.8,4.123444531973712
61,Gen9_Ind1044,1000011110010001010011110,5,10,255,0.3,3,10,0.5,4.122974634903241
62,Gen8_Ind975,1000011100100011101101000,5,10,128,0.7,2,7,0.7,4.121325204585634
63,Gen9_Ind1083,1001100110000010000011011,5,1,255,0.01,5,2,0.95,4.119830961486256
64,Gen9_Ind1105,1000110011101110101111100,5,100,64,0.95,5,8,0.99,4.119181791602416
65,Gen9_Ind1088,1000011101010000000011111,5,10,192,0.3,1,2,0.5,4.118472816683362
66,Gen9_Ind1008,1000111100011000000111011,5,200,128,0.5,1,4,0.95,4.117794080021415
67,Gen9_Ind1038,1000100101010000101011000,5,20,192,0.3,2,6,0.7,4.11774533959031
68,Gen8_Ind883,1000111100010011001001010,5,200,128,0.3,2,5,0.9,4.113498109926253
69,Gen9_Ind1054,1000010101100000000011000,5,5,192,0.7,1,2,0.7,4.112417103673036
70,Gen9_Ind1089,1000001110001011001111010,5,2,255,0.1,5,8,0.9,4.105998895986693
71,Gen9_Ind1045,1000001110111010001011011,5,2,255,0.01,5,6,0.95,4.105108130800826
72,Gen9_Ind993,1000011100000000000011111,5,10,128,0.01,1,2,0.6,4.089864991350005
73,Gen9_Ind1034,1000000101101101001011000,5,1,192,0.95,3,6,0.7,4.0870079544242754
74,Gen9_Ind1082,1000011100011011001000101,5,10,128,0.5,4,5,0.4,4.077861313789634
75,Gen9_Ind1109,1000011100101000001001110,5,10,128,0.9,1,5,0.05,4.06927172327662
76,Gen9_Ind1110,1001010011110010001000100,5,1,64,0.99,5,5,0.3,4.067555218978168
77,Gen9_Ind1115,1000100001010010001100010,5,20,16,0.3,5,7,0.1,4.067068712628566
78,Gen9_Ind1055,1000100110000000101100011,5,20,255,0.01,2,7,0.2,4.063235605932645
79,Gen9_Ind1046,1100011001100011101100000,5,10,16,0.7,2,7,0.01,4.059781413406943
80,Gen9_Ind1094,1011010001100100001001110,2,1,16,0.8,1,5,0.95,4.055394644810703
81,Gen9_Ind1002,1011011100100011101101010,5,100,128,0.7,1,7,0.9,3.7065772661370495
82,Gen9_Ind1053,1010011100010001011000001,5,10,128,0.3,3,10,0.05,3.676929831336664
83,Gen9_Ind1060,1101111100110011001001010,2,50,128,0.99,2,5,0.9,3.1966449504263257
84,Gen9_Ind1064,1010000000010110101111001,2,1,0,0.4,3,8,0.8,3.1961117993722965
85,Gen9_Ind1027,0100110110010001010011000,3,100,255,0.3,3,10,0.7,3.1935975448286964
86,Gen9_Ind1057,1010010001011101001011010,1,5,16,0.6,3,6,0.9,2.783460961339854
87,Gen9_Ind1101,1010100000101010101111001,4,20,0,0.9,3,8,0.8,2.78213048990773
88,Gen9_Ind1091,0010011100010001101001001,2,10,128,0.3,4,5,0.8,2.7809363756718684
89,Gen9_Ind1026,0000000000110000101010111,1,1,0,0.99,2,6,0.6,2.5823571565204233
90,Gen9_Ind996,0001011010000000001101001,1,100,32,0.01,1,7,0.8,2.5778735270193933
91,Gen9_Ind1068,0001011001100000001111000,1,5,16,0.7,1,8,0.7,2.5773666777607063
92,Gen9_Ind1117,0001101111101100000001011,1,50,32,0.95,1,1,0.95,2.5748280884022443
93,Gen9_Ind1065,0001101100001000000101100,1,1,128,0.1,1,3,0.99,2.573926846328572
94,Gen9_Ind1096,1010100101000010001111011,2,20,192,0.01,5,8,0.95,2.573427405083243
95,Gen9_Ind1077,1010110000000110000111100,4,100,0,0.05,5,4,0.99,2.5733790823453764
96,Gen9_Ind1020,0001010101100000001101100,1,100,192,0.7,1,7,0.99,2.5733541895219845
97,Gen9_Ind999,1100010100000001001011010,1,5,128,0.01,3,6,0.9,2.57262226297718
98,Gen9_Ind1007,1010010111010100001101010,4,5,32,0.4,1,7,0.9,2.5723003471827237
99,Gen9_Ind1090,1110100101000001000001010,2,20,192,0.01,3,1,0.9,2.5715543976045425
100,Gen9_Ind1104,0000100101100101000011010,1,20,192,0.8,3,2,0.9,2.5709521032088474
