Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen48_Ind6010,1000011111110100010011010,5,10,192,0.4,1,10,0.9,4.134776964078371
2,Gen54_Ind6800,1000011100110100010011010,5,10,128,0.99,1,10,0.9,4.134776964078371
3,Gen56_Ind7111,1000011100101000010011010,5,10,128,0.9,1,10,0.9,4.134776964078371
4,Gen36_Ind4483,1000011100111100010011010,5,10,128,0.01,1,10,0.9,4.134761842940132
5,Gen45_Ind5616,1000011100111100010101010,5,10,128,0.05,1,7,0.9,4.134761842940132
6,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
7,Gen47_Ind5976,1000011000101100010011010,5,10,0,0.95,1,10,0.9,4.134761842940132
8,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
9,Gen51_Ind6403,1001011100101100010011010,5,1,128,0.95,1,10,0.9,4.134761842940132
10,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
11,Gen57_Ind7169,1000011100101100010011010,5,10,128,0.95,1,10,0.9,4.134761842940132
12,Gen57_Ind7169,1000011100101100010011010,5,10,128,0.95,1,10,0.9,4.134761842940132
13,Gen58_Ind7319,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
14,Gen58_Ind7340,1000011000101100010011111,5,10,0,0.95,1,10,0.6,4.134761842940132
15,Gen58_Ind7377,1000011111101100010011010,5,10,128,0.95,1,10,0.9,4.134761842940132
16,Gen58_Ind7380,1010011101101100010011010,4,10,192,0.95,1,10,0.9,4.134761842940132
17,Gen50_Ind6316,1000011010101100010011010,5,10,32,0.95,1,10,0.9,4.134761842940132
18,Gen58_Ind7335,1000011000101100010001010,5,10,0,0.95,1,9,0.9,4.134652217995379
19,Gen58_Ind7364,1000011011101100010101010,5,10,64,0.95,1,5,0.9,4.134516139943813
20,Gen58_Ind7278,1000011110110100011001010,5,10,255,0.6,1,1,0.9,4.134145750623665
21,Gen58_Ind7367,1000011100110100010011110,5,10,128,0.6,1,10,0.05,4.134089064236822
22,Gen57_Ind7244,1000011010111100010011010,5,10,32,0.9,1,10,0.9,4.134058832132802
23,Gen58_Ind7299,1000011110100000010111010,5,10,255,0.7,1,7,0.9,4.134028600470947
24,Gen57_Ind7210,1000011111000110110101010,5,10,128,0.05,1,2,0.9,4.134024821544303
25,Gen58_Ind7303,1000011010011000010011011,5,10,32,0.5,1,10,0.95,4.133990811515405
26,Gen58_Ind7316,1000011000001000010001010,5,10,0,0.1,1,9,0.9,4.133990811515405
27,Gen58_Ind7334,1000011101111000010001011,5,10,192,0.99,1,9,0.95,4.133922793136355
28,Gen58_Ind7348,1000011100111000011001011,5,10,128,0.95,1,4,0.95,4.133911456957456
29,Gen58_Ind7359,1000011110010000010011100,5,10,255,0.3,1,10,0.99,4.133711194714694
30,Gen58_Ind7309,1000011000101100111001010,5,10,0,0.95,2,7,0.9,4.13310674713858
31,Gen58_Ind7325,1000011000101100111011110,5,10,0,0.95,2,9,0.5,4.132645974629318
32,Gen58_Ind7336,1000011100101100110011010,5,10,128,0.95,2,10,0.9,4.132502476306046
33,Gen58_Ind7378,1000011000110100010011110,5,10,0,0.8,1,10,0.7,4.132192855981156
34,Gen58_Ind7308,1000011110110010000101010,5,10,255,0.99,5,3,0.9,4.131411459803537
35,Gen58_Ind7269,1000011010001110010001010,5,10,32,0.2,5,9,0.9,4.131034079584494
36,Gen58_Ind7371,1001010100100001010011010,5,1,128,0.7,3,10,0.9,4.130815230645431
37,Gen58_Ind7279,1000011011101010000001010,5,10,64,0.9,5,1,0.9,4.1304794558081595
38,Gen57_Ind7240,1000011000110110011011010,5,10,0,0.4,5,6,0.9,4.130351196684391
39,Gen58_Ind7317,1010011100111101010101010,4,10,128,0.7,3,2,0.9,4.130173910422845
40,Gen57_Ind7248,1000011000101101010011001,5,10,0,0.95,3,10,0.8,4.13011733290472
41,Gen58_Ind7379,1000011101101110010011011,5,10,192,0.95,5,10,0.95,4.130053213591338
42,Gen58_Ind7307,1000011101111101010001010,5,10,192,0.05,3,9,0.9,4.130041898625053
43,Gen58_Ind7321,1001011011101100010001010,5,5,64,0.95,1,9,0.9,4.129287707354843
44,Gen58_Ind7298,1000010000101100010011010,5,5,0,0.95,1,10,0.9,4.129257545433297
45,Gen57_Ind7228,1000010101100000010111010,5,5,192,0.7,1,7,0.9,4.129174602420991
46,Gen58_Ind7372,1000010001100000010111010,5,5,16,0.7,1,10,0.9,4.12917083236324
47,Gen58_Ind7324,1000011000101101000011001,5,10,0,0.95,3,2,0.8,4.1290954326539
48,Gen57_Ind7190,1000010100110011100001010,5,5,128,0.99,3,1,0.9,4.128978568546142
49,Gen58_Ind7387,1001010001100011011011010,5,100,16,0.7,1,7,0.9,4.126789532132419
50,Gen58_Ind7294,1000010101101110001101011,5,5,192,0.95,5,7,0.95,4.125325191831254
51,Gen58_Ind7288,1000011110001101010001000,5,10,255,0.2,3,9,0.7,4.1229971875156695
52,Gen58_Ind7363,1000010111010010010011111,5,5,16,0.3,5,10,0.7,4.1228731512004435
53,Gen58_Ind7344,1000110011100000010001010,5,100,64,0.7,1,9,0.9,4.1220201338917475
54,Gen58_Ind7349,1001011011111100010011010,5,50,64,0.01,1,10,0.9,4.12193372451872
55,Gen58_Ind7352,1000011010010000011011000,5,10,32,0.3,1,2,0.7,4.121749647064828
56,Gen58_Ind7333,1000011110111101010011000,5,10,255,0.6,3,10,0.7,4.121573098423912
57,Gen58_Ind7277,1000011100101001011001000,5,10,128,0.9,3,9,0.7,4.120273865272134
58,Gen58_Ind7339,1000011000101001010001110,5,10,0,0.9,3,9,0.7,4.12022506611955
59,Gen58_Ind7327,1101110100100001010011010,4,5,128,0.7,3,10,0.9,4.118652850684667
60,Gen58_Ind7360,1000111100101100010101010,5,200,128,0.95,1,1,0.9,4.118217795455704
61,Gen58_Ind7345,1000011100101110100001000,5,10,128,0.95,3,1,0.7,4.1162461977584295
62,Gen58_Ind7314,1001001010101101011011010,5,500,32,0.95,3,6,0.9,4.1152910644625
63,Gen57_Ind7241,1000111010111011000001110,5,200,32,0.1,3,1,0.7,4.115051414314481
64,Gen58_Ind7354,1000011101101100000001000,5,10,192,0.95,1,1,0.7,4.113760030854372
65,Gen58_Ind7293,1000110100101110010101010,5,100,128,0.95,5,1,0.9,4.113688934733035
66,Gen58_Ind7302,1000110100101110011011010,5,100,128,0.95,5,3,0.9,4.113614099365379
67,Gen58_Ind7338,1000001100101100010011011,5,2,128,0.95,1,10,0.95,4.1092932371271536
68,Gen58_Ind7382,1000001100101100010111010,5,2,128,0.95,1,3,0.9,4.108845224694346
69,Gen58_Ind7375,1000001110010000011011010,5,2,255,0.3,1,6,0.9,4.108714572802233
70,Gen58_Ind7274,1000001100001000010011010,5,2,128,0.1,1,10,0.9,4.108610057270772
71,Gen58_Ind7388,1000001100101101010111010,5,2,128,0.95,3,6,0.9,4.105011250784015
72,Gen58_Ind7304,1000001100010010010001011,5,2,128,0.3,5,9,0.95,4.10478397330821
73,Gen58_Ind7326,1000111000101100010011000,5,200,0,0.95,1,10,0.7,4.1009538525432285
74,Gen58_Ind7305,1000000111110100010011011,5,1,192,0.9,1,10,0.95,4.097361015729898
75,Gen58_Ind7292,1001011101101101010011011,5,5,192,0.95,3,10,0.95,4.093681828467979
76,Gen58_Ind7280,1001011100110000100011010,5,1,128,0.99,2,2,0.9,4.092503809720307
77,Gen58_Ind7383,1001011011101100010011000,5,50,64,0.95,1,10,0.7,4.087314534226382
78,Gen58_Ind7329,1000011110111001011011110,5,10,255,0.6,3,10,0.7,4.073538140879273
79,Gen58_Ind7330,1000011111000010010101110,5,10,32,0.01,5,2,0.7,4.066545756670581
80,Gen58_Ind7341,1000000010100010000010000,5,1,32,0.7,5,2,0.01,4.065745126719235
81,Gen58_Ind7395,1001111100100110010101110,5,500,128,0.8,5,7,0.4,4.0656354759338384
82,Gen58_Ind7384,1000011011100010000000000,5,10,64,0.7,5,1,0.01,4.06512750447187
83,Gen58_Ind7287,1000011010101100010010011,5,10,32,0.95,1,10,0.2,4.064787709542397
84,Gen58_Ind7296,1000001100111001011010010,5,2,128,0.3,3,2,0.1,4.059293121229611
85,Gen58_Ind7373,1000011101111001011011110,5,10,192,0.8,3,3,0.99,4.058156657134063
86,Gen58_Ind7318,1000111100101101011110010,5,200,128,0.95,3,8,0.1,4.052229692012283
87,Gen58_Ind7392,1100011100100110000001100,2,10,128,0.8,5,1,0.99,3.709711950494465
88,Gen58_Ind7291,1010001000110110011011010,3,2,0,0.2,5,3,0.9,3.706610682918673
89,Gen58_Ind7368,1100011111111001011011011,1,10,64,0.7,3,4,0.95,3.70272016165083
90,Gen58_Ind7391,1101011101101110110011000,2,2,192,0.95,5,10,0.7,3.6967818140204027
91,Gen58_Ind7270,1110001101101100010001100,1,2,192,0.95,1,9,0.99,3.198844948684034
92,Gen58_Ind7381,1101011100100110010001001,5,50,128,0.8,5,9,0.8,3.1954117440078456
93,Gen58_Ind7273,1101001010001111010010110,4,20,32,0.2,5,10,0.5,3.189574856883318
94,Gen58_Ind7396,1100011100110100010010110,1,10,128,0.4,1,10,0.5,2.792970414551994
95,Gen58_Ind7312,1010011100101100010111010,2,10,128,0.95,1,3,0.9,2.7896075361739556
96,Gen58_Ind7356,1010011100111110011011010,5,10,128,0.05,5,9,0.9,2.785634916039731
97,Gen58_Ind7284,1100011111111010010101110,2,10,32,0.7,5,1,0.05,2.779820173556858
98,Gen58_Ind7283,1010011101010010010000010,5,10,192,0.3,5,9,0.1,2.7783480897722272
99,Gen58_Ind7313,1010011010101100010011011,4,10,32,0.95,1,10,0.95,2.573065760749282
100,Gen58_Ind7353,0000011010011100010011010,1,10,32,0.6,1,10,0.9,2.5729925657642836
