Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen34_Ind707,1000100101001011110100011000001000,18,30,29,26,7,3,8192,0,4.228436753564008
2,Gen36_Ind756,1000100101001011110000110000011000,18,30,29,22,2,3,32768,0,4.228432695484785
3,Gen36_Ind764,1000100101001011100100011100001000,18,30,29,10,8,3,8192,0,4.227419563584228
4,Gen36_Ind765,1000100111001001110000110001101000,18,24,25,22,1,4,131072,0,3.401772653816343
5,Gen36_Ind752,0000100101010010110101111100001101,-46,26,11,27,4,3,8192,5,3.175954981386099
6,Gen36_Ind766,1000100110111010110001111100101110,18,14,27,23,3,3,131072,4,3.083306145058395
7,Gen36_Ind768,1010111101000011110011111100011010,7,30,13,25,1,3,32768,2,3.0282901926895898
8,Gen36_Ind751,0000101100011010110001111110001010,-45,27,27,23,6,5,8192,2,2.9846387466372115
9,Gen36_Ind758,1000100101001010110001110000001000,18,30,27,23,2,3,8192,0,2.9838371991690216
10,Gen36_Ind749,0010101101011010010011111110001010,-29,29,26,25,8,5,8192,2,2.9763948574296455
11,Gen36_Ind747,1000100100011011110111111101001101,18,27,29,29,3,4,8192,5,2.973829762928814
12,Gen36_Ind759,1010100100011011110000111101101010,9,27,29,22,4,4,131072,2,2.9685474591399923
13,Gen36_Ind762,0100100101011010110111111100001010,-14,16,27,29,10,3,8192,2,2.945674202822408
14,Gen36_Ind755,0000000100101111011011011000001000,-50,28,12,22,7,3,8192,0,1.2304268557971887
15,Gen36_Ind763,1000100101001011110000110001100001,18,30,29,22,3,4,65536,1,1.0042810708371575
