Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen23_Ind477,1000100100001011100100100000001000,18,26,29,10,9,3,8192,0,4.018758462020523
2,Gen7_Ind129,1000100011101011100000100100001000,18,24,29,6,10,3,8192,0,3.876157025741224
3,Gen22_Ind465,1000001010001010110001100010111000,15,18,27,23,9,5,32768,0,3.249304527269785
4,Gen23_Ind480,0010110111100101110010101001100101,-28,16,17,24,9,4,65536,5,3.2410750136365367
5,Gen23_Ind476,1000001011101010110001000110111000,15,24,27,23,2,5,65536,0,3.2017926757599016
6,Gen23_Ind482,1000100001101011100000100100001000,18,16,29,6,10,3,8192,0,3.1782484857453497
7,Gen23_Ind472,0010010111000100010000110001101101,-32,18,14,22,3,4,131072,5,3.046680454500772
8,Gen23_Ind469,1000100011101011011000110100111101,18,24,28,30,9,3,4096,5,2.971077028842503
9,Gen23_Ind485,1000001010001011010001100011101010,15,18,28,23,9,6,131072,2,2.9238332264728912
10,Gen23_Ind483,1000001011101011001010000010101100,15,24,28,16,1,5,131072,4,2.9051547247208367
11,Gen23_Ind473,0010010111100100010000110101101100,-32,25,14,22,5,4,131072,4,2.471551647620699
12,Gen23_Ind471,1001100011101111100000100100001000,-47,24,30,6,10,3,8192,0,2.4442912530812886
13,Gen23_Ind486,1010001011001100011110110011000101,-16,22,30,8,1,6,4096,5,2.2222633176100146
14,Gen23_Ind481,0010010111010100011011110110101101,-32,19,14,15,8,5,131072,5,2.1149707149146106
15,Gen23_Ind470,0010010011101010100001100110001000,-32,24,27,7,10,5,8192,0,0.9999771079293781
