Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen34_Ind707,1000100101001011110100011000001000,18,30,29,26,7,3,8192,0,4.228436753564008
2,Gen29_Ind621,1000100101001011110000011000001000,18,30,29,22,7,3,8192,0,4.228432695484785
3,Gen34_Ind711,1001100010011011110000100000110000,0,19,29,22,9,3,131072,0,3.482360156864374
4,Gen34_Ind710,0000100101011011110001111110001101,-46,28,29,23,2,5,8192,5,3.3738975525516235
5,Gen34_Ind715,1000001100011111110001010000101000,15,27,23,23,5,3,131072,0,3.328624862812618
6,Gen34_Ind718,1000100110110011110011111100001100,18,12,13,25,1,3,8192,4,3.229816074202216
7,Gen34_Ind708,1000100101001011110000110000001000,18,30,29,22,10,3,8192,0,3.195374389239917
8,Gen34_Ind725,1010101100011010110011111100001010,0,27,27,25,9,3,8192,2,2.9826000460889297
9,Gen34_Ind706,0000100101011011110000000100110101,-46,23,29,22,2,3,131072,5,2.97843099269789
10,Gen34_Ind714,1000100100011010110001111101001010,18,27,27,23,1,4,8192,2,2.976396283505339
11,Gen34_Ind724,1000100100001111110001011001101000,18,26,6,23,7,4,131072,0,2.873045013807424
12,Gen34_Ind720,1000100100011111100000011010001111,18,27,26,6,7,5,8192,3,1.94447087408215
13,Gen34_Ind719,1000101101001011111010011000001001,19,30,29,25,7,3,8192,1,1.2447747323041638
14,Gen34_Ind704,1000101100011010110000100010001111,19,27,27,22,9,5,8192,2,1.0796640677330491
15,Gen34_Ind722,1000101111000010101010010110000001,19,18,11,16,6,5,4096,1,0.9999863252211807
