Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen15_Ind1221,1000111101001011100101100010001000,21,30,29,11,9,5,8192,0,3.966597294742244
2,Gen18_Ind1504,1000111101001011100101110010001000,21,30,29,11,6,5,8192,0,3.9665374340544957
3,Gen17_Ind1387,1000111101001011100101110010001000,21,30,29,11,8,5,8192,0,3.9664353229334015
4,Gen17_Ind1393,1000111100011010001111111011111000,21,27,26,21,5,6,16384,0,3.932281787867211
5,Gen18_Ind1445,1000010100101011111000111001010000,16,28,29,30,1,4,16384,0,3.799258780515602
6,Gen16_Ind1300,1000011100101011111000111000011000,17,28,29,30,4,3,32768,0,3.7969605641036086
7,Gen17_Ind1398,1000011100101011110000101000011000,17,28,29,22,5,3,32768,0,3.7931797318517826
8,Gen18_Ind1433,1000011100011010001111111010111000,17,27,26,21,10,5,16384,0,3.789193411154183
9,Gen18_Ind1498,1000011111111001010101011011011000,17,19,24,27,7,6,32768,0,3.740830832062453
10,Gen14_Ind1109,1000011011111001000101100010011000,17,25,24,11,9,5,32768,0,3.7403131438289847
11,Gen14_Ind1109,1000011011111001000101100010011000,17,25,24,11,9,5,32768,0,3.7403131438289847
12,Gen18_Ind1497,1000011110111001000001100010000000,17,17,24,7,9,5,4096,0,3.7298297037471855
13,Gen18_Ind1479,1000011100111000000111111000011000,17,29,22,13,7,3,32768,0,3.6428057540864827
14,Gen18_Ind1493,1000011010111001000100100000111000,17,21,24,10,9,3,131072,0,3.6232193788092455
15,Gen18_Ind1494,1000001011011001000101100110011000,15,23,24,11,10,5,32768,0,3.5331557815073302
16,Gen18_Ind1437,1000010011111111011000100010010100,16,25,13,30,9,5,16384,4,3.3201118167779673
17,Gen18_Ind1440,1000001011111000110000110010010101,15,25,23,22,2,5,16384,5,3.2646834297166567
18,Gen18_Ind1430,1010011011110000011000100101011101,-12,25,6,30,10,4,32768,5,3.2643969618010438
19,Gen18_Ind1465,1000011110111001010000100000001101,17,10,24,22,9,3,8192,5,3.2582558512009707
20,Gen18_Ind1505,1000011010111001011000100000010101,17,21,24,30,9,3,16384,5,3.252395574452651
21,Gen18_Ind1435,0111110010111001010100100000001101,12,21,24,26,9,3,8192,5,3.252114471170877
22,Gen18_Ind1455,1001011011101111011000100001011100,-31,24,24,30,9,4,32768,4,3.2111503764946696
