Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen28_Ind3835,1000111101001011001101011011101000,21,30,28,19,7,6,131072,0,4.074172044395907
2,Gen29_Ind3900,1000110101001011001101011011101000,20,30,28,19,7,6,131072,0,4.074172044395907
3,Gen31_Ind4212,1000110101001011001101011011001000,20,30,28,19,7,6,8192,0,4.074172044395907
4,Gen29_Ind3900,1000110101001011001101011011101000,20,30,28,19,7,6,131072,0,4.074172044395907
5,Gen28_Ind3835,1000111101001011001101011011101000,21,30,28,19,7,6,131072,0,4.074172044395907
6,Gen37_Ind5013,1000110101001011001101011011100000,20,30,28,19,7,6,65536,0,4.074172044395907
7,Gen37_Ind5050,1000111101001011001101011011101000,21,30,28,19,7,6,131072,0,4.074172044395907
8,Gen37_Ind5070,1000110101001011001101011011001000,20,30,28,19,7,6,8192,0,4.074172044395907
9,Gen37_Ind5078,1000110101001011001101011011001000,20,30,28,19,7,6,8192,0,4.074172044395907
10,Gen32_Ind4345,1000110101001100001101011011000000,20,30,30,19,7,6,4096,0,4.074171922398644
11,Gen38_Ind5236,1000100101001100001101011111000000,18,30,30,19,8,6,4096,0,4.074091283806215
12,Gen37_Ind5038,1000111100011100010101011011011000,21,27,30,27,7,6,32768,0,4.0740889659513595
13,Gen38_Ind5226,1000110101001100001001111011101000,20,30,30,15,4,6,131072,0,4.074015039964203
14,Gen38_Ind5165,1000111101001011000101011011100000,21,30,28,11,7,6,65536,0,4.073572150181259
15,Gen38_Ind5221,1000111100011100001101010011000000,21,27,30,19,5,6,4096,0,4.0732804395401345
16,Gen38_Ind5229,1000110100011011011000111001110000,20,27,28,30,7,4,16384,0,4.072471624501321
17,Gen38_Ind5184,1000110100011011001101011001101000,20,27,28,19,7,4,131072,0,4.0724143344443275
18,Gen38_Ind5234,1000110101001011000001011010001000,20,30,28,7,7,5,8192,0,4.069600695884924
19,Gen38_Ind5250,1000110101001010001101111001010000,20,30,26,19,10,4,16384,0,4.025575620400163
20,Gen38_Ind5261,1000110101001001001101101111001000,20,30,24,19,9,6,8192,0,3.907248769747003
21,Gen38_Ind5187,1000111101001001000101011011110000,21,30,24,11,7,6,65536,0,3.9045616182665612
22,Gen38_Ind5134,1000010101101100001101111011000000,16,15,30,19,8,6,4096,0,3.8956880025730087
23,Gen38_Ind5235,1000010101001100001101111011000000,16,30,30,19,9,6,4096,0,3.8953445940169704
24,Gen38_Ind5179,1000010101001011001101111011101000,16,30,28,19,8,6,131072,0,3.8953440364037273
25,Gen38_Ind5216,1000110011111010111001001111000000,20,25,27,28,4,6,4096,0,3.888064642620307
26,Gen38_Ind5201,1000011101001010000101011011011000,17,30,26,11,7,6,32768,0,3.87721757993632
27,Gen38_Ind5233,1000010100001011001011011011101000,16,26,28,17,7,6,131072,0,3.8531747847808977
28,Gen38_Ind5241,1000010100001011110010011011000000,16,26,29,24,7,6,4096,0,3.853167801042257
29,Gen38_Ind5212,1010110100001100001101111011101000,-27,26,30,19,9,6,131072,0,3.853157107241525
30,Gen38_Ind5186,1100110101001100010010011111010000,-37,30,30,24,8,6,16384,0,3.7665140095342537
31,Gen38_Ind5213,1001111101001011001101011011101000,-35,30,28,19,7,6,131072,0,3.7642875388911397
32,Gen38_Ind5253,1000000101001100001101011011000000,14,30,30,19,7,6,4096,0,3.7642875388911397
33,Gen38_Ind5154,1000110101011110011101011010010000,20,27,13,24,7,5,16384,0,3.7593934878441573
34,Gen38_Ind5171,1000111101001011011101001011101000,21,30,28,13,3,6,131072,0,3.7516612531688036
35,Gen38_Ind5138,1000010100001101101101011011000000,16,26,27,19,7,6,4096,0,3.7294650089125434
36,Gen38_Ind5135,1000110101000101101011011011010000,20,30,17,17,7,6,16384,0,3.38778429926388
37,Gen38_Ind5246,1000101100111011101111011011001101,19,29,29,21,7,6,8192,5,3.376840573286015
38,Gen38_Ind5193,1000111111001010001100111011110000,21,28,26,18,7,6,65536,0,3.3728726778555815
39,Gen36_Ind4863,1000010101001101101011011011010000,16,30,12,17,7,6,16384,0,3.3484137444131137
40,Gen38_Ind5182,1000111100010100101101100111000000,21,27,15,19,10,6,4096,0,3.3336786594095758
41,Gen38_Ind5175,1000110100011110010010001101010000,20,27,25,24,4,4,16384,0,3.322598960314677
42,Gen38_Ind5177,1000111100111110001001011011001000,21,29,26,15,7,6,8192,0,3.3183473925912788
43,Gen38_Ind5153,1001110100011011010010011000010101,-3,27,28,24,7,3,16384,5,3.299695760263453
44,Gen37_Ind5108,1000110100011011010010011001010101,20,27,28,24,7,4,16384,5,3.299695760263453
