Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen19_Ind2548,1000111100111011010010100111101000,21,29,28,24,10,6,131072,0,4.0741203182115235
2,Gen19_Ind2549,1000110101001100001101011111000000,20,30,30,19,8,6,4096,0,4.074117268359582
3,Gen15_Ind2041,1000110100011100001101011111000000,20,27,30,19,8,6,4096,0,4.074111900631253
4,Gen19_Ind2534,1000111100011011010001111100111000,21,27,28,23,1,3,8192,0,4.072652891107888
5,Gen19_Ind2514,1000110101001011001111011000101111,20,30,28,21,7,3,131072,2,4.072645698648625
6,Gen17_Ind2326,1000111101001011100110100100111000,21,30,29,12,10,3,8192,0,4.072601569200442
7,Gen19_Ind2556,1000111100111011001001100100111000,21,29,28,15,10,3,16384,0,4.072601569200442
8,Gen17_Ind2287,1000111100011011010001111101101000,21,27,28,23,7,4,131072,0,4.072471624501321
9,Gen18_Ind2366,1000111100111011010010100101101000,21,29,28,24,10,4,131072,0,4.072469674175006
10,Gen19_Ind2496,1000110100011011010001111101101000,20,27,28,23,7,4,131072,0,4.07242518286332
11,Gen12_Ind1614,1000111100111011001101100101101000,21,29,28,19,10,4,131072,0,4.0724156752570275
12,Gen16_Ind2093,1000111101001011110100011101100000,21,30,29,26,8,4,65536,0,4.0724140906602955
13,Gen15_Ind2012,1000111100111011010110011101001000,21,29,28,28,8,4,8192,0,4.072412140389086
14,Gen17_Ind2211,1000111101001011010100011101000000,21,30,28,26,8,4,4096,0,4.072412140389086
15,Gen15_Ind2012,1000111100111011010110011101001000,21,29,28,28,8,4,8192,0,4.072412140389086
16,Gen15_Ind1924,1000110100011011010110011101101000,20,27,28,28,8,4,131072,0,4.072404704997238
17,Gen18_Ind2351,1000110100011100010010011101010000,20,27,30,24,8,4,16384,0,4.072404704997238
18,Gen19_Ind2603,1000101100111011001001100101111000,19,29,28,15,10,4,8192,0,4.072399829345192
19,Gen19_Ind2501,1000111100111011011100100101101000,21,29,28,25,10,4,131072,0,4.071902208571879
20,Gen19_Ind2581,1000111100111010001001100101101000,21,29,26,15,10,4,131072,0,4.025494869321457
21,Gen19_Ind2479,1000110100001100010011011111010000,20,26,30,25,8,6,16384,0,4.018828851130825
22,Gen19_Ind2587,1000110101001100111101011111100000,20,30,6,12,8,6,65536,0,3.9745890470483674
23,Gen19_Ind2561,1000110011111010101110100111101000,20,25,27,20,10,6,131072,0,3.9577547596522096
24,Gen18_Ind2420,1000111100011001010001111101101000,21,27,24,23,4,4,131072,0,3.9013544403829457
25,Gen19_Ind2553,1000010101001011001001100101101000,16,30,28,15,10,4,131072,0,3.893147387784616
26,Gen19_Ind2490,1000110011101100010111100111001000,20,24,30,29,10,6,8192,0,3.8865043379153583
27,Gen19_Ind2518,1000101100001000111110100000011111,19,26,23,17,9,3,32768,4,3.780421750259325
28,Gen19_Ind2555,1000110100011000001101011111001000,20,27,22,19,8,6,8192,0,3.7620018070735775
29,Gen19_Ind2484,1000110111001000010100101101100000,20,15,22,26,2,4,65536,0,3.749638710611575
30,Gen19_Ind2565,1000110100011010010110111111010000,20,27,26,28,7,6,16384,0,3.745122704347873
31,Gen19_Ind2600,1000110010111100011111011111001000,20,21,30,24,8,6,8192,0,3.630252108015159
