Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen28_Ind3835,1000111101001011001101011011101000,21,30,28,19,7,6,131072,0,4.074172044395907
2,Gen29_Ind3900,1000110101001011001101011011101000,20,30,28,19,7,6,131072,0,4.074172044395907
3,Gen31_Ind4212,1000110101001011001101011011001000,20,30,28,19,7,6,8192,0,4.074172044395907
4,Gen29_Ind3900,1000110101001011001101011011101000,20,30,28,19,7,6,131072,0,4.074172044395907
5,Gen28_Ind3835,1000111101001011001101011011101000,21,30,28,19,7,6,131072,0,4.074172044395907
6,Gen37_Ind5013,1000110101001011001101011011100000,20,30,28,19,7,6,65536,0,4.074172044395907
7,Gen37_Ind5050,1000111101001011001101011011101000,21,30,28,19,7,6,131072,0,4.074172044395907
8,Gen37_Ind5070,1000110101001011001101011011001000,20,30,28,19,7,6,8192,0,4.074172044395907
9,Gen37_Ind5078,1000110101001011001101011011001000,20,30,28,19,7,6,8192,0,4.074172044395907
10,Gen39_Ind5287,1000111101001011001101011011100000,21,30,28,19,7,6,65536,0,4.074172044395907
11,Gen37_Ind5070,1000110101001011001101011011001000,20,30,28,19,7,6,8192,0,4.074172044395907
12,Gen49_Ind6675,1000111101001011001101011011101000,21,30,28,19,7,6,131072,0,4.074172044395907
13,Gen49_Ind6682,1000110101001011001101011011100000,20,30,28,19,7,6,65536,0,4.074172044395907
14,Gen49_Ind6736,1000110101001011001101011011101000,20,30,28,19,7,6,131072,0,4.074172044395907
15,Gen49_Ind6737,1000110101001011001101011111100000,20,30,28,19,8,6,65536,0,4.074117146365599
16,Gen48_Ind6581,1000111101001011001101011111011000,21,30,28,19,8,6,32768,0,4.074117146365599
17,Gen49_Ind6673,1000110101001011011101011011001000,20,30,28,19,7,6,8192,0,4.074026140890098
18,Gen49_Ind6677,1000111101001011001101011010001000,21,30,28,19,7,5,8192,0,4.0735389769661445
19,Gen49_Ind6755,1000100101001011001101010011001000,18,30,28,19,5,6,8192,0,4.073296780085081
20,Gen49_Ind6685,1000110101001011010010011001101000,20,30,28,24,7,4,131072,0,4.0724039736486874
21,Gen49_Ind6752,1000111100001011010001011111101000,21,26,28,23,8,6,131072,0,4.018828851130825
22,Gen49_Ind6757,1000101101101011000001011111100000,19,25,28,7,8,6,65536,0,3.8852915221729125
23,Gen49_Ind6722,1000110110001011001101010001101000,20,22,28,19,5,4,131072,0,3.8163760531402464
24,Gen49_Ind6634,1000111101001011001101001011000000,21,30,28,19,3,6,4096,0,3.7353849357102553
25,Gen49_Ind6653,1000111101011011100100011011110000,21,27,29,10,7,6,4096,0,3.554182614863918
26,Gen49_Ind6709,1001011101001011011000011011001100,-29,30,28,30,7,6,8192,4,3.4750739394964745
27,Gen49_Ind6696,1000111101010101011101011011000000,21,20,16,30,7,6,4096,0,3.416010733841097
28,Gen49_Ind6650,1000111111001011111000011010101100,21,11,29,30,7,5,131072,4,3.3431074224129693
29,Gen49_Ind6704,1100010101001101010001011011001000,14,30,28,23,7,6,8192,0,3.2663750971622267
30,Gen49_Ind6638,1000111101101101001001011011011000,21,28,17,15,7,6,32768,0,3.255637048387619
31,Gen49_Ind6689,0000111101001100110001011010101011,-43,30,29,23,7,5,131072,3,3.2270409626271213
32,Gen49_Ind6713,0010110101001101001101011011000100,-28,30,27,19,7,6,4096,4,3.223064867191091
33,Gen49_Ind6745,1000111101010100001101011111100000,21,20,14,19,8,6,65536,0,3.216364067288531
34,Gen49_Ind6666,1010110101001011101101010011101100,-37,30,29,19,5,6,131072,4,3.2127988094411912
35,Gen49_Ind6772,1000111100000011001101000011101000,21,26,12,19,1,6,131072,0,3.205122111170058
36,Gen49_Ind6741,1000100111001011001101011000010100,18,19,28,19,7,3,16384,4,3.148454322447378
37,Gen49_Ind6771,1001100101001011001101010101001100,-6,30,28,19,6,4,8192,4,3.148454322447378
38,Gen49_Ind6760,1000110101001011111111010011100010,20,30,29,6,5,6,65536,2,3.0695604461525505
39,Gen49_Ind6703,0001101101001010111111011010011010,-37,30,27,27,7,5,32768,2,3.060760170878694
40,Gen49_Ind6720,1000111101001011010001011010001010,21,30,28,23,7,5,8192,2,3.060740478725143
41,Gen49_Ind6683,1000011101001011001101011011100010,17,30,28,19,7,6,65536,2,2.993408050194073
42,Gen49_Ind6719,1001011101001011001101011011001010,-4,30,28,19,7,6,8192,2,2.993408050194073
43,Gen49_Ind6658,1000010101001011101101011011100010,16,30,29,19,7,6,65536,2,2.9932439430662616
44,Gen49_Ind6730,1000111100001001001101011111011010,21,26,24,19,8,6,32768,2,2.977275236759592
