Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,8192,0,3.5887761108049894
2,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,32768,0,3.5887761108049894
3,Gen20_Ind2648,1000101011111010000101100101111000,19,25,26,11,10,4,65536,0,3.5887761108049894
4,Gen20_Ind2647,1000101011111010000101100101110000,19,25,26,11,10,4,131072,0,3.5887761108049894
5,Gen21_Ind2840,1000101011111010000101100001111000,19,25,26,11,9,4,32768,0,3.5887761108049894
6,Gen22_Ind2904,1000101011111010000101100101101000,19,25,26,11,10,4,131072,0,3.5887761108049894
7,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
8,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,25,9,4,16384,0,3.5887761108049894
9,Gen23_Ind3026,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
10,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
11,Gen43_Ind5749,1000101011111010000101100101101000,19,25,26,11,10,4,131072,0,3.5887761108049894
12,Gen43_Ind5849,1000101011111010000101100101110000,19,25,26,11,10,4,8192,0,3.5887761108049894
13,Gen43_Ind5862,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
14,Gen42_Ind5669,1000101011111011000101100001010000,19,25,28,11,9,4,16384,0,3.5887761108049894
15,Gen43_Ind5756,1000101011101010001011100001110000,19,24,26,17,9,4,16384,0,3.5887648751287533
16,Gen43_Ind5793,1000111111011100010011011101111000,21,30,30,25,8,4,32768,0,3.5887648751287533
17,Gen43_Ind5809,1000101011011011011100010101000000,19,23,28,11,6,4,4096,0,3.5887648751287533
18,Gen43_Ind5814,1000101011111011000111100001010000,19,25,28,13,9,4,16384,0,3.5887648751287533
19,Gen43_Ind5843,1000101011111010000111100101110000,19,25,26,13,10,4,16384,0,3.5887648751287533
20,Gen43_Ind5852,1000101011111010000001100001010000,19,25,26,7,9,4,16384,0,3.5887648751287533
