Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,32768,0,3.5887761108049894
2,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,16384,0,3.5887761108049894
3,Gen20_Ind2648,1000101011111010000101100101111000,19,25,26,11,10,4,4096,0,3.5887761108049894
4,Gen20_Ind2647,1000101011111010000101100101110000,19,25,26,11,10,4,8192,0,3.5887761108049894
5,Gen21_Ind2840,1000101011111010000101100001111000,19,25,26,11,9,4,32768,0,3.5887761108049894
6,Gen22_Ind2904,1000101011111010000101100101101000,19,25,26,11,10,4,131072,0,3.5887761108049894
7,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
8,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,15,9,4,16384,0,3.5887761108049894
9,Gen23_Ind3026,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
10,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
11,Gen39_Ind5195,1000101011111010000101100101110000,19,25,26,11,10,4,131072,0,3.5887761108049894
12,Gen40_Ind5421,1000101011011010000101100101010000,19,23,26,11,10,4,16384,0,3.5887761108049894
13,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
14,Gen40_Ind5335,1000101111111011011001100001110000,19,16,28,24,9,4,16384,0,3.5887648751287533
15,Gen40_Ind5339,1000101011111010001111100001010000,19,25,26,21,9,4,16384,0,3.5887648751287533
16,Gen39_Ind5222,1000110011111010010101100001100000,20,25,26,27,9,4,65536,0,3.5887648751287533
17,Gen40_Ind5369,1000111011011010101011100001101000,21,23,27,17,9,4,131072,0,3.5887648751287533
18,Gen39_Ind5222,1000110011111010010101100001100000,20,25,26,27,9,4,65536,0,3.5887648751287533
19,Gen40_Ind5404,1000101011111010010101100101010000,19,25,26,27,10,4,16384,0,3.5887648751287533
20,Gen40_Ind5420,1000101011011010001111100101001000,19,23,26,21,10,4,8192,0,3.5887648751287533
21,Gen40_Ind5430,1000101011111010001101100101110000,19,25,26,19,10,4,4096,0,3.5887648751287533
22,Gen40_Ind5450,1000100011101011000101100101110000,18,24,28,11,10,4,4096,0,3.588654769224604
23,Gen40_Ind5448,1000100011111010000111100101100000,18,25,26,13,10,4,65536,0,3.588650275249578
24,Gen40_Ind5333,1000101011011010100101100111101000,19,23,27,11,10,6,131072,0,3.585110275835021
25,Gen40_Ind5410,1000101011111010000001110111011000,19,25,26,7,3,6,32768,0,3.5850676678184414
26,Gen40_Ind5402,1000101011111000000101100101110000,19,25,22,11,10,4,16384,0,3.5627576998364523
27,Gen40_Ind5351,1000100011011000000101101001010000,18,23,22,11,6,4,16384,0,3.5623081771091663
28,Gen40_Ind5416,1000100011111000000101101001101000,18,25,22,11,9,4,131072,0,3.5623081771091663
29,Gen40_Ind5375,1000101011101000011100101111000000,19,24,22,11,7,6,4096,0,3.559412252401077
30,Gen40_Ind5345,1000111010111011000101100001010000,21,21,28,11,9,4,16384,0,3.5456894039829328
31,Gen40_Ind5348,1000100101011000100001100001111000,18,13,23,7,9,4,16384,0,3.5451915475847326
32,Gen40_Ind5343,1000011010111010000101101100011000,17,21,26,11,6,3,32768,0,3.513199125166422
33,Gen40_Ind5319,1000101010111010011100001100000000,19,21,26,16,4,3,4096,0,3.485350859963112
34,Gen40_Ind5352,1000001011111010011101101011110000,15,25,26,20,5,6,16384,0,3.3601309247218025
35,Gen40_Ind5342,1000001011111010010101101100011000,15,25,26,27,3,3,32768,0,3.3555217159156374
36,Gen40_Ind5432,1000001011111110000101110101010000,15,25,24,11,8,4,16384,0,3.3555217159156374
37,Gen40_Ind5332,1001101011011010100101110001010000,5,23,27,11,3,4,16384,0,3.3385675091598563
38,Gen40_Ind5429,1000010010011110000100101111010000,16,19,6,10,7,6,16384,0,3.3380541807367994
39,Gen40_Ind5440,1010001010101010001111010101110000,-15,20,26,21,6,4,65536,0,3.2689155191697528
40,Gen40_Ind5320,1000101011100110000001100101101000,19,24,18,7,10,4,131072,0,3.2369632941304043
41,Gen40_Ind5424,1000101001111000000101100101010000,19,17,22,11,10,4,16384,0,3.1862989709634917
42,Gen40_Ind5377,1100101001111010000110100010010000,15,17,26,12,9,5,16384,0,3.182228240863353
43,Gen40_Ind5346,1000101001111010010100001011110000,19,17,26,26,3,6,32768,0,3.1512870067711156
44,Gen39_Ind5274,1010111010111010010001110101011100,-48,21,26,23,7,4,32768,4,3.0985969480159294
45,Gen40_Ind5326,1000101110110101001111100101010000,19,17,16,21,10,4,16384,0,3.0448647761303453
46,Gen40_Ind5368,1000111101110000101111110011111000,21,19,7,21,4,6,65536,0,2.96697840698729
47,Gen40_Ind5446,1000101011111010010101100111010010,19,25,26,27,10,6,16384,2,2.964171879404106
48,Gen39_Ind5267,1000100011101011011101100111110010,18,24,28,30,10,6,16384,2,2.964110560326437
49,Gen40_Ind5385,1010111011111011010001100111111010,-41,25,28,23,10,6,131072,2,2.9625952525439447
50,Gen40_Ind5437,1100101110111001011101100011010010,20,25,24,20,9,6,16384,2,2.960336661381045
51,Gen40_Ind5331,1000101011111000001101100101110010,19,25,22,19,10,4,8192,2,2.86108027211971
52,Gen40_Ind5382,1010111011111011111001111101110000,-21,25,29,21,9,4,32768,0,2.8610631334712426
53,Gen40_Ind5443,1000101111111010011101101101010110,19,27,26,21,2,4,16384,1,2.8525535231512267
54,Gen40_Ind5378,1000100011111010001101110101011000,18,25,26,19,1,4,32768,0,2.8206732210166376
55,Gen40_Ind5388,1000100011111010111101110101111000,18,25,27,20,3,4,4096,0,2.8186964617150547
56,Gen40_Ind5391,1000101011111110011101000101110100,19,25,13,23,2,4,32768,4,2.7806818115659366
57,Gen39_Ind5257,1000101011111110001101110101010000,19,25,10,19,8,4,16384,0,2.744538141071685
58,Gen40_Ind5322,1000101011111000000101111001101000,19,25,22,11,9,4,131072,0,2.7392257509498887
59,Gen39_Ind5282,1000101011111010000101000101010000,19,25,26,11,2,4,16384,0,2.7392257509498887
60,Gen40_Ind5356,1000001001111000011001000001110000,15,17,22,7,1,4,4096,0,2.734299085930195
