Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,32768,0,3.5887761108049894
2,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,65536,0,3.5887761108049894
3,Gen20_Ind2648,1000101011111010000101100101111000,19,25,26,11,10,4,131072,0,3.5887761108049894
4,Gen20_Ind2647,1000101011111010000101100101110000,19,25,26,11,10,4,4096,0,3.5887761108049894
5,Gen21_Ind2840,1000101011111010000101100001111000,19,25,26,11,9,4,131072,0,3.5887761108049894
6,Gen22_Ind2904,1000101011111010000101100101101000,19,25,26,11,10,4,131072,0,3.5887761108049894
7,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
8,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,20,9,4,16384,0,3.5887761108049894
9,Gen23_Ind3026,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
10,Gen10_Ind1245,1110111011101110110101100001110000,17,24,19,27,9,4,8192,0,3.5887648751287533
11,Gen24_Ind3138,1000101011111010011101110001111000,19,25,26,28,5,4,8192,0,3.5887648751287533
12,Gen24_Ind3160,1000101011101010011101100001110000,19,24,26,16,9,4,65536,0,3.5887648751287533
13,Gen24_Ind3161,1000111011111010010011100001110000,21,25,26,25,9,4,16384,0,3.5887648751287533
14,Gen24_Ind3201,1000111011011010010000110001000000,21,23,26,22,10,4,4096,0,3.5887648751287533
15,Gen24_Ind3213,1000101011011010000000100001010000,19,23,26,6,9,4,16384,0,3.5887648751287533
16,Gen24_Ind3236,1000101011111010010000100101010000,19,25,26,22,10,4,16384,0,3.5887648751287533
17,Gen24_Ind3248,1000101011111010000001100001110000,19,25,26,7,9,4,65536,0,3.5887648751287533
18,Gen24_Ind3142,1000100011111010001101100001010000,18,25,26,19,9,4,16384,0,3.588650275249578
19,Gen24_Ind3206,1000111011011011010100110001000000,21,23,28,26,10,4,4096,0,3.588641287333292
20,Gen22_Ind2888,1000110011101010001011110000000000,20,24,26,17,3,3,4096,0,3.588261588999724
21,Gen24_Ind3189,1000100011111010000111100100110000,18,25,26,13,10,3,65536,0,3.5879740602993495
22,Gen24_Ind3207,1000100011101010001011100000000000,18,24,26,17,9,3,4096,0,3.5879740602993495
23,Gen24_Ind3141,1000101011011000111101110001000000,19,23,23,8,9,4,4096,0,3.587751706420548
24,Gen24_Ind3136,1000101011111011000101100110010000,19,25,28,11,10,5,16384,0,3.5866627951145853
25,Gen23_Ind3088,1000101011111011000101100110111000,19,25,28,11,10,5,131072,0,3.5866627951145853
26,Gen24_Ind3190,1000101011001010011100010101110000,19,22,26,8,6,4,32768,0,3.5850295457146983
27,Gen24_Ind3205,1000101110011100010101100011010000,19,10,30,27,9,6,16384,0,3.581140870195477
28,Gen24_Ind3194,1000101011111000010000111001010000,19,25,22,22,5,4,16384,0,3.5634222268921407
29,Gen24_Ind3169,1000101010111010010000100001000000,19,21,26,22,9,4,4096,0,3.545737661815426
30,Gen24_Ind3145,1000100010111010010111100000010000,18,21,26,29,9,3,16384,0,3.544658754902076
31,Gen24_Ind3154,1000101010111010010000100110011000,19,21,26,22,10,5,32768,0,3.5430679080612966
32,Gen24_Ind3256,1000101011111100110110101001110000,19,25,16,28,5,4,16384,0,3.513416641380008
33,Gen24_Ind3186,1000000011111010010001100001111000,14,25,26,23,9,4,4096,0,3.3555217159156374
34,Gen24_Ind3232,1000001011011010010000100001010000,15,23,26,22,9,4,16384,0,3.3555217159156374
35,Gen24_Ind3227,1000110110010110110010100101010000,20,22,19,24,10,4,16384,0,3.354677182019636
36,Gen24_Ind3167,1000110011010110110101100001110000,20,23,19,27,9,4,131072,0,3.3545986423384835
37,Gen24_Ind3204,1000111011010110110110100001110000,21,23,19,28,9,4,65536,0,3.3545966788935733
38,Gen24_Ind3184,1000111010100100010111010111000100,21,20,14,29,6,6,4096,4,3.1996488515099664
39,Gen24_Ind3253,1000111110111110010111100011010100,21,12,11,29,9,6,16384,4,3.1521206374836797
40,Gen23_Ind3079,1000101010101010010010100000111101,19,20,26,24,9,3,65536,5,3.131301823736603
41,Gen24_Ind3250,1000101010101010110010100000111101,19,20,27,24,9,3,16384,5,3.131301823736603
42,Gen24_Ind3216,0000101011101010010011100000001100,-45,24,26,25,9,3,8192,4,3.1050851736656453
43,Gen24_Ind3226,1000101101111100110011100001000100,19,13,9,25,9,4,4096,4,3.1050851736656453
44,Gen24_Ind3151,1000100011101010110010110000000110,18,24,27,24,10,3,4096,4,3.104420835743674
45,Gen24_Ind3211,1000101010101010010010100100111111,19,20,26,24,10,3,65536,3,3.0876431115736938
46,Gen24_Ind3198,0000111100111111001110100001011100,-43,29,13,20,9,4,32768,4,3.081124799816791
47,Gen24_Ind3228,1100001011011110011101110111010110,-46,23,13,6,2,6,16384,0,3.0676416104717164
48,Gen24_Ind3155,1000001010000000010011100101000101,15,18,6,25,10,4,4096,5,3.0587388627830836
49,Gen24_Ind3209,1110110011101010001101110000110000,-16,24,26,19,9,3,8192,0,3.0563704747719886
50,Gen24_Ind3222,1001110011100100110111010001001110,0,24,15,29,5,4,8192,0,3.0444458727428607
51,Gen24_Ind3199,1000111010111110111110001100101000,21,21,6,22,4,3,131072,0,3.0438460227100728
52,Gen24_Ind3170,1100111101011110011110100101010101,1,15,14,26,10,4,16384,5,2.9902395199271252
53,Gen24_Ind3185,0001110110111110010101101001011110,-36,18,15,27,3,4,32768,3,2.989737255161758
54,Gen24_Ind3179,1000100011100001010010110000110011,18,24,8,24,4,3,32768,3,2.987851370083321
55,Gen24_Ind3220,0110111101101010010000100001000000,5,23,26,22,9,4,4096,0,2.9825090272714925
56,Gen24_Ind3174,1000110011111110100011101101111000,20,25,25,9,2,4,4096,0,2.9818371477178727
57,Gen24_Ind3202,1000101010000000011011100110011101,19,18,6,16,10,5,32768,5,2.929237334696224
58,Gen24_Ind3240,1000101011110010010011000110110000,19,25,10,25,2,5,32768,0,2.9203566742672256
59,Gen24_Ind3150,1000100011111110011101100001010010,18,25,13,14,9,4,16384,2,2.9161204746451914
60,Gen24_Ind3181,1011001010111010011011000010100100,6,21,26,24,1,5,65536,4,2.903229384956485
61,Gen24_Ind3233,1000111010001010010010101101011100,21,18,26,24,9,4,32768,4,2.875129862996107
62,Gen24_Ind3217,1011100001111110001110100001011011,-47,17,23,20,9,4,32768,3,2.864555084301027
63,Gen24_Ind3191,1000001111011110110100100010011000,15,23,7,26,9,5,32768,0,2.858788373348124
64,Gen24_Ind3231,1000101011110010001001100110110101,19,25,10,15,10,5,16384,5,2.816189621692165
65,Gen24_Ind3175,1000101010101010000101000101111000,19,20,26,11,2,4,131072,0,2.739270263191602
66,Gen24_Ind3135,1100001011111010010101110101010110,-5,25,26,27,3,4,16384,3,2.712224704000606
67,Gen24_Ind3221,1000100011101010010011110000010111,18,24,26,25,3,3,16384,2,2.7121258796256207
68,Gen23_Ind3105,1000110101110110110011100001000100,20,28,19,25,9,4,4096,4,2.656623900821681
69,Gen24_Ind3252,1000101101111010011101101001010000,19,30,26,11,3,4,16384,0,2.6067580640539743
70,Gen24_Ind3258,1001101010001011000001110010101010,-33,18,28,7,6,5,131072,2,2.57721594690361
