Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,131072,0,3.5887761108049894
2,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,131072,0,3.5887761108049894
3,Gen20_Ind2648,1000101011111010000101100101111000,19,25,26,11,10,4,32768,0,3.5887761108049894
4,Gen20_Ind2647,1000101011111010000101100101110000,19,25,26,11,10,4,16384,0,3.5887761108049894
5,Gen21_Ind2840,1000101011111010000101100001111000,19,25,26,11,9,4,8192,0,3.5887761108049894
6,Gen22_Ind2904,1000101011111010000101100101101000,19,25,26,11,10,4,131072,0,3.5887761108049894
7,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
8,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,12,9,4,16384,0,3.5887761108049894
9,Gen23_Ind3026,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
10,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
11,Gen30_Ind3940,1000101011111010000101100101110000,19,25,26,11,10,4,131072,0,3.5887761108049894
12,Gen30_Ind3952,1001101011111010000101100101110000,-37,25,26,11,10,4,32768,0,3.5887761108049894
13,Gen30_Ind3972,1000101011111010100101100101110000,19,25,27,11,10,4,16384,0,3.5887761108049894
14,Gen30_Ind4052,1000101011111010000101100101110000,19,25,26,11,10,4,8192,0,3.5887761108049894
15,Gen30_Ind4067,1000101011111010000101100001110000,19,25,26,11,9,4,8192,0,3.5887761108049894
16,Gen30_Ind4084,1000101011111011000101110001111000,19,25,28,11,8,4,32768,0,3.5887761108049894
17,Gen30_Ind3937,1000101011111010010001100001010000,19,25,26,23,9,4,16384,0,3.5887648751287533
18,Gen30_Ind3953,1000101011111010000001100101110000,19,25,26,7,10,4,131072,0,3.5887648751287533
19,Gen30_Ind3958,1000101011111010010101100101101000,19,25,26,27,10,4,131072,0,3.5887648751287533
20,Gen30_Ind4005,1000111011111010111000100101110000,21,25,27,30,10,4,8192,0,3.5887648751287533
21,Gen30_Ind4013,1000101011011010001101100001010000,19,23,26,19,9,4,16384,0,3.5887648751287533
22,Gen30_Ind4031,1000101011111010100111100101111000,19,25,27,13,10,4,8192,0,3.5887648751287533
23,Gen30_Ind4061,1000101011111010000100100000110000,19,25,26,10,9,3,16384,0,3.588261588999724
24,Gen30_Ind4026,1000101011111000110101010110111000,19,25,23,27,6,5,65536,0,3.5856575424995416
25,Gen30_Ind3978,1000100011111010011100100011110000,18,25,26,13,9,6,32768,0,3.585121488639292
26,Gen30_Ind3957,1000100011001000110011010101111000,18,22,23,25,6,4,32768,0,3.58483894735657
27,Gen30_Ind3974,1000101010111010010101100101101000,19,21,26,27,10,4,131072,0,3.545737661815426
28,Gen30_Ind3948,1000111111001011000111100001000000,21,29,28,13,9,4,4096,0,3.4808147098156534
29,Gen30_Ind3945,1000001100111010100101100101101000,15,29,27,11,10,4,131072,0,3.3555217159156374
30,Gen30_Ind4043,1000001011111010010111100101110000,15,25,26,29,10,4,4096,0,3.3555217159156374
31,Gen30_Ind4018,0100101011101110010010101011000100,-13,24,14,24,9,6,4096,4,3.2506147982622307
32,Gen30_Ind4038,0110000011101010010001100111010100,-2,24,26,23,10,6,16384,4,3.248400289733176
33,Gen30_Ind3983,1110101011011010010000100011000100,17,23,26,22,9,6,4096,4,3.2426185044876235
34,Gen30_Ind3962,1000101001111010011001100101100000,19,17,26,27,10,4,65536,0,3.186307827870789
35,Gen30_Ind4078,1000100001111010000101100001010000,18,17,26,11,9,4,16384,0,3.18581014604407
36,Gen30_Ind4088,1000111111011000101101001101100000,21,20,23,19,4,4,65536,0,3.1787002168523686
37,Gen30_Ind4056,1000101100111010010101100101010101,19,29,26,27,10,4,16384,5,3.1530119487721153
38,Gen30_Ind4060,1000101100110110010010011001101101,19,29,18,24,7,4,131072,5,3.15175489487128
39,Gen30_Ind4089,1010101011110100010001110101111101,-23,25,14,23,4,4,16384,5,3.1500451779417324
40,Gen30_Ind4030,0100111011110010001101011011110100,-11,25,10,19,7,6,65536,4,3.1493112793258518
41,Gen30_Ind3986,1000101100110101110000100001110101,19,29,17,22,9,4,4096,5,3.147827218833516
42,Gen30_Ind4006,1101001011100100110000101000111101,5,24,15,22,2,3,8192,5,3.147827218833516
43,Gen29_Ind3887,1000001011011010110110100001110100,15,23,27,28,9,4,131072,4,3.1057279178079966
44,Gen30_Ind4074,1110111011010001010001100000000100,20,23,8,23,9,3,4096,4,3.102977091838917
45,Gen30_Ind3979,1000001011110110001101000111111000,15,25,18,19,2,6,16384,0,3.1022397713679495
46,Gen30_Ind4017,1110111011011110110000100001010100,3,23,21,22,9,4,16384,4,3.100385423682054
