Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen4_Ind341,0111111100101011101000010001011000,13,28,29,14,5,4,32768,0,3.6098511887614566
2,Gen2_Ind109,1001000010101011001111110001001000,22,20,28,21,1,4,8192,0,3.556323139842186
3,Gen5_Ind468,0110010101001100010101010011100101,0,30,30,27,5,6,65536,5,3.470217092825575
4,Gen5_Ind428,1110101100011110010101010011101101,9,27,7,27,5,6,131072,5,3.435995338018076
5,Gen3_Ind194,1110101100001110010101010011101101,-36,26,6,27,5,6,131072,5,3.4215320530403686
6,Gen5_Ind407,0111010100001110011011010011100101,8,26,9,13,5,6,65536,5,3.419918102606413
7,Gen5_Ind481,1110101100001110010100010011101101,-30,26,28,26,5,6,131072,5,3.419918102606413
8,Gen4_Ind306,0111010100001110010101010111100100,8,26,6,27,6,6,65536,4,3.410825953034426
9,Gen2_Ind167,0111001100110010110011011110000101,7,29,11,25,8,5,4096,5,3.4105785126147126
10,Gen2_Ind153,1000110011001001010101100011010101,20,22,24,27,9,6,16384,5,3.377139291281702
11,Gen4_Ind308,1000110011001001110101100011010101,20,22,25,27,9,6,16384,5,3.377139291281702
12,Gen3_Ind261,0010001100010001110010011010000101,-33,27,9,24,7,5,4096,5,3.3769614383950213
13,Gen5_Ind494,1010001100010001110010101010000101,-32,27,9,24,6,5,4096,5,3.3769614383950213
14,Gen5_Ind398,0111111101000101111000100110001100,13,30,17,30,10,5,8192,4,3.3593378781616656
15,Gen5_Ind396,1000110011001110010001001111000101,20,22,16,23,4,6,4096,5,3.3193453467498073
16,Gen3_Ind208,0001101011001100010001001111010101,-37,22,30,23,4,6,16384,5,3.3193453467498073
17,Gen5_Ind458,1000010011001001101110100011010101,16,22,25,20,9,6,16384,5,3.306753483572766
18,Gen5_Ind437,0110100010110010111000110111011100,2,21,11,30,1,6,32768,4,3.306564473335198
19,Gen5_Ind406,0001000011011010110101101111100100,-42,23,27,27,4,6,65536,4,3.298405891786289
20,Gen5_Ind475,0000110011001010110101001111010100,-44,22,27,27,4,6,16384,4,3.2834854761431274
21,Gen5_Ind414,0011100011001001001110100110101101,-22,22,24,20,10,5,131072,5,3.2810203444519175
22,Gen5_Ind423,1010001100000001110010001110000101,15,26,9,24,4,5,4096,5,3.2638428935711112
23,Gen5_Ind454,0010110100010000110010011100000101,-28,27,7,24,8,3,4096,5,3.2617667590154227
24,Gen5_Ind442,1001010010100011010100010011010100,-8,20,12,26,5,6,16384,4,3.253922424382607
25,Gen5_Ind429,0111011010010001110011111011110101,9,19,9,25,10,6,16384,5,3.25371018259788
26,Gen5_Ind421,0111101010011000010010111111010101,11,19,22,24,5,6,16384,5,3.253604656947832
27,Gen5_Ind474,0001000010011001111011100010100101,-42,19,25,16,9,5,65536,5,3.2382116797384555
28,Gen5_Ind464,1011110011001000110101100001000101,-36,22,23,27,9,4,4096,5,3.237650219345054
29,Gen5_Ind416,0110100010111110010101100111100011,2,21,16,27,10,6,65536,3,3.2302035654243637
30,Gen5_Ind399,0111001010010000010010111011010100,7,19,6,24,9,6,16384,4,3.2256294973324002
31,Gen5_Ind488,0101100010010100011011101011101101,-6,19,14,24,9,6,131072,5,3.2218671041075546
32,Gen5_Ind453,0110010100001110010101110111000100,0,26,30,27,1,6,4096,4,3.2196698278697813
33,Gen5_Ind436,0110010101000000111101010010001100,0,30,7,9,5,5,8192,4,3.210716298337087
34,Gen5_Ind471,0110101010011111010010111111010101,3,19,14,24,4,6,16384,5,3.2020090422441583
35,Gen5_Ind487,1001000010011011110101111111100100,22,19,29,27,5,6,65536,4,3.194570625487604
36,Gen5_Ind477,0111101010011000010010111101010101,11,19,22,24,3,4,16384,5,3.1894397963352192
37,Gen5_Ind438,0101000010000000101101011110100100,-10,18,7,19,8,5,65536,4,3.1477561322841505
38,Gen5_Ind445,0011011010010001110010110001010100,-23,19,9,24,4,4,16384,4,3.1471555955536554
