Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen1_Ind11,011000110000011000001011,16777216,3,0,1,1,bt2,32,100,3.6011781042260953
2,Gen1_Ind75,011000100100111000001110,16777216,2,2,3,1,bt2,32,1000,3.5981576720347346
3,Gen1_Ind33,100010000100001010011101,536870912,0,2,0,1,bt4,128,500,3.5948085752276775
4,Gen1_Ind26,011010000110111010100000,33554432,0,3,3,1,bt4,273,0,3.5913396829375275
5,Gen1_Ind50,011110100000101100100110,134217728,2,0,2,1,hc4,273,1000,3.5429167861770203
6,Gen1_Ind24,010010001001001010100000,2097152,0,4,4,1,bt4,273,0,3.5416995207221547
7,Gen1_Ind86,011000010010101100010110,16777216,1,1,2,1,hc4,64,1000,3.538454652317145
8,Gen1_Ind6,011100010011001100011110,67108864,1,1,4,1,hc4,128,1000,3.536803891125499
9,Gen1_Ind48,010100010101001000000011,4194304,1,2,4,1,bt2,16,100,3.49371104836586
10,Gen1_Ind41,011100001000011100000110,67108864,0,4,1,1,hc4,16,1000,3.4547598782875384
11,Gen1_Ind25,010110000100011000000000,8388608,0,2,1,1,bt2,16,0,3.453760593731018
12,Gen1_Ind57,010000100001001011000101,1048576,2,0,4,1,hc3,16,500,3.3384858327139537
13,Gen1_Ind22,001110010001001100100011,524288,1,0,4,1,hc4,273,100,3.2972313565581977
14,Gen1_Ind18,011110100100111011010100,134217728,2,2,3,1,hc3,64,200,3.2960936295900973
15,Gen1_Ind34,011000100010000010001110,16777216,2,1,0,0,bt4,32,1000,3.2918757323040873
16,Gen1_Ind58,100010100011000000010000,536870912,2,1,4,0,bt2,64,0,3.291157419636397
17,Gen1_Ind68,011000110010010001001000,16777216,3,1,1,0,bt3,32,0,3.2911347411844694
18,Gen1_Ind20,100010100100110000100100,536870912,2,2,3,0,bt2,273,200,3.290462089253359
19,Gen1_Ind89,011110110000000010000010,134217728,3,0,0,0,bt4,16,50,3.289608444107721
20,Gen1_Ind100,010110100010000010000011,8388608,2,1,0,0,bt4,16,100,3.2889666134900324
21,Gen1_Ind99,100000010001000001011101,268435456,1,0,4,0,bt3,128,500,3.287864759374118
