Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen1_Ind11,011000110000011000001011,16777216,3,0,1,1,bt2,32,100,3.6011781042260953
2,Gen3_Ind240,011100101110011001010110,67108864,2,1,1,1,bt3,64,1000,3.60101519717117
3,Gen3_Ind302,010111000000101001010111,8388608,4,0,2,1,bt3,64,0,3.6009156501153514
4,Gen2_Ind225,010111000001001001010011,8388608,4,0,4,1,bt3,64,100,3.5998209956410867
5,Gen3_Ind298,100000110001001101010101,268435456,3,0,4,1,bt2,64,500,3.598943943214813
6,Gen2_Ind147,100000110001001001010101,268435456,3,0,4,1,bt3,64,500,3.598916824695141
7,Gen1_Ind75,011000100100111000001110,16777216,2,2,3,1,bt2,32,1000,3.5981576720347346
8,Gen3_Ind233,011000100100111000001110,16777216,2,2,3,1,bt2,32,1000,3.5981576720347346
9,Gen2_Ind211,011110100100111111010100,134217728,2,2,3,1,hc3,64,200,3.5976246491144375
10,Gen3_Ind322,011001100000001001001010,16777216,3,0,0,1,bt3,32,50,3.596902158360068
11,Gen1_Ind33,100010000100001010011101,536870912,0,2,0,1,bt4,128,500,3.5948085752276775
12,Gen3_Ind308,100010000100001010011101,536870912,0,2,0,1,bt4,128,500,3.5948085752276775
13,Gen3_Ind284,100010000100011010001101,536870912,0,2,1,1,bt4,32,500,3.5947454446470997
14,Gen3_Ind314,011100000100111000001101,67108864,0,2,3,1,bt2,32,500,3.594736426173739
15,Gen3_Ind244,100000000111111001001000,268435456,0,3,4,1,bt3,32,0,3.5929786881916184
16,Gen3_Ind269,011001100100111000001000,16777216,4,2,3,1,bt2,32,0,3.5927354445614563
17,Gen1_Ind26,011010000110111010100000,33554432,0,3,3,1,bt4,273,0,3.5913396829375275
18,Gen2_Ind208,011000001000011010001000,16777216,0,4,1,1,bt4,32,0,3.589684186001067
19,Gen3_Ind343,010011000001001010001000,2097152,4,0,4,1,bt4,32,0,3.5560090981513333
20,Gen2_Ind103,101010100011001000010000,2097152,2,1,4,1,bt2,64,0,3.5532049040686213
21,Gen1_Ind50,011110100000101100100110,134217728,2,0,2,1,hc4,273,1000,3.5429167861770203
22,Gen3_Ind282,011110100000101100101110,134217728,2,0,2,1,hc4,32,1000,3.5419008809919315
23,Gen3_Ind300,011110100001001100100110,134217728,2,0,4,1,hc4,273,1000,3.5407455594104915
24,Gen3_Ind339,011100010000011100000111,67108864,1,0,1,1,hc4,16,200,3.460291365299395
25,Gen3_Ind236,010110000110011000000000,8388608,0,3,1,1,bt2,16,0,3.451730496829771
26,Gen2_Ind200,010110000110011000000000,8388608,0,3,1,1,bt2,16,0,3.451730496829771
27,Gen2_Ind200,010110000110011000000000,8388608,0,3,1,1,bt2,16,0,3.451730496829771
28,Gen3_Ind283,011101010011001100101100,67108864,0,1,4,1,hc4,273,200,3.443807728082256
29,Gen3_Ind281,001110100011011000010000,524288,2,1,4,1,bt2,64,0,3.4067165243689326
30,Gen3_Ind288,110110000111011000100000,1073741824,0,3,0,1,bt2,273,0,3.398402256976562
31,Gen1_Ind57,010000100001001011000101,1048576,2,0,4,1,hc3,16,500,3.3384858327139537
32,Gen3_Ind327,101000100100001001010011,524288,2,2,0,1,bt3,64,100,3.3090493082161885
33,Gen2_Ind110,011110101100011011010100,134217728,2,0,1,1,hc3,64,200,3.2974514077149313
34,Gen3_Ind271,011010110000110001001110,33554432,3,0,3,0,bt3,32,1000,3.2918757323040873
35,Gen3_Ind235,011000100010010010001110,16777216,2,1,1,0,bt4,32,1000,3.2916186159557457
36,Gen1_Ind100,010110100010000010000011,8388608,2,1,0,0,bt4,16,100,3.2889666134900324
37,Gen3_Ind342,011000110010000010110110,16777216,3,1,0,0,bt4,64,1000,3.2889666134900324
38,Gen3_Ind352,011100010011010000111000,67108864,1,1,1,0,bt2,128,0,3.288377859836184
39,Gen3_Ind355,011000010010110001001111,16777216,1,1,3,0,bt3,32,200,3.287653529251151
40,Gen3_Ind230,011000000000110001001111,16777216,0,0,3,0,bt3,32,1000,3.28762335573488
41,Gen3_Ind305,101110000100010010001101,131072,0,2,1,0,bt4,32,500,3.287427241378519
42,Gen3_Ind252,100010000101000010001110,536870912,0,2,4,0,bt4,32,1000,3.2868691977895685
43,Gen2_Ind159,100010000110010010100100,536870912,0,3,1,0,bt4,273,200,3.2864620963469093
44,Gen3_Ind276,011000001100110000001100,16777216,0,1,3,0,bt2,32,200,3.28618321468543
45,Gen3_Ind270,011000010111110000100000,16777216,1,3,0,0,bt2,273,0,3.285994807922963
46,Gen2_Ind158,100100001001110001001100,1073741824,0,4,3,0,bt3,32,200,3.284450686985105
47,Gen3_Ind257,100000001001110001001100,268435456,0,4,4,0,bt3,32,200,3.284450686985105
48,Gen3_Ind335,011110010101000000000101,134217728,1,2,4,0,bt2,16,500,3.284059238241051
49,Gen3_Ind249,010011000001000001011011,2097152,4,0,4,0,bt3,128,100,3.2583838551520885
