Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen17_Ind2050,011011000000011010001111,33554432,4,0,1,1,bt4,32,100,3.6024366052707
2,Gen19_Ind2265,011011000000011010001111,33554432,4,0,1,1,bt4,32,100,3.6024366052707
3,Gen20_Ind2472,011011000000011010001111,33554432,4,0,1,1,bt4,32,50,3.6024366052707
4,Gen20_Ind2484,011011000000011010001111,33554432,4,0,1,1,bt4,32,1000,3.6024366052707
5,Gen21_Ind2554,011011000000011010001100,33554432,4,0,1,1,bt4,32,200,3.6024366052707
6,Gen21_Ind2598,010111000000011010001101,8388608,4,0,1,1,bt4,32,500,3.6024366052707
7,Gen22_Ind2652,011001000000011010001101,16777216,4,0,1,1,bt4,32,500,3.6024366052707
8,Gen22_Ind2658,011001000000011010001111,16777216,4,0,1,1,bt4,32,0,3.6024366052707
9,Gen22_Ind2687,011011000000011010001101,33554432,4,0,1,1,bt4,32,500,3.6024366052707
10,Gen20_Ind2472,011011000000011010001111,33554432,4,0,1,1,bt4,32,200,3.6024366052707
11,Gen31_Ind3769,111011000000011010001111,1073741824,4,0,1,1,bt4,32,100,3.6024366052707
12,Gen31_Ind3771,011011000000011010001100,33554432,4,0,1,1,bt4,32,200,3.6024366052707
13,Gen31_Ind3812,011011000000011010001101,33554432,4,0,1,1,bt4,32,500,3.6024366052707
14,Gen31_Ind3839,010111100000011010001111,8388608,1,0,1,1,bt4,32,100,3.6024366052707
15,Gen31_Ind3850,011011000000011010001100,33554432,4,0,1,1,bt4,32,200,3.6024366052707
16,Gen31_Ind3874,010111000000011010001101,8388608,4,0,1,1,bt4,32,500,3.6024366052707
17,Gen31_Ind3843,011011000000011110101101,33554432,4,0,1,1,hc3,273,500,3.6023007534675346
18,Gen31_Ind3751,010111000000001010001101,8388608,4,0,0,1,bt4,32,500,3.602273584336441
19,Gen31_Ind3819,011011000001011010001101,33554432,4,0,0,1,bt4,32,500,3.601793663920848
20,Gen31_Ind3838,101111000000111010001111,4194304,4,0,3,1,bt4,32,500,3.601793663920848
21,Gen31_Ind3800,011011000000001010010111,33554432,4,0,0,1,bt4,64,10,3.601784610047811
22,Gen31_Ind3753,010111100000011010001110,8388608,0,0,1,1,bt4,32,1000,3.601458700930492
23,Gen31_Ind3845,011011100000011110001011,33554432,2,0,1,1,hc4,32,100,3.601458700930492
24,Gen31_Ind3832,011011000000011010101101,33554432,4,0,1,1,bt4,16,500,3.6012686145146087
25,Gen31_Ind3752,011110100000111010001101,134217728,2,0,3,1,bt4,32,500,3.601205256834941
