Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen12_Ind909,0110111100010100110101111011010101,5,27,15,27,10,6,16384,5,3.419241100470609
2,Gen13_Ind1026,0100111011110110010111011011010101,-11,25,18,29,7,6,16384,5,3.4074431955284754
3,Gen11_Ind858,1101100011110010010101011011010101,11,25,10,27,7,6,16384,5,3.4063589007473327
4,Gen11_Ind858,1101100011110010010101011011010101,-40,25,10,27,7,6,16384,5,3.4063589007473327
5,Gen13_Ind1068,1100100100010000110010011011101101,1,27,7,24,7,6,131072,5,3.405164369966373
6,Gen10_Ind747,1101100011110010010100011011010101,-2,25,10,26,7,6,16384,5,3.4047719211160086
7,Gen9_Ind716,1000100011110110110011011011010101,18,25,19,25,7,6,16384,5,3.4017207340635953
8,Gen11_Ind876,1000100011110110110011011011010101,18,25,19,25,7,6,16384,5,3.4017207340635953
9,Gen12_Ind913,0100011011110110110011011011010101,-15,25,19,25,7,6,16384,5,3.4017207340635953
10,Gen13_Ind1018,1010100011110110110011011011010101,-18,25,19,25,7,6,16384,5,3.4017207340635953
11,Gen13_Ind1041,0001000011110100110011011011010101,-42,25,15,25,7,6,16384,5,3.4017207340635953
12,Gen13_Ind1007,0000100011110110110010011011010101,-46,25,19,24,7,6,16384,5,3.3953479229418693
13,Gen8_Ind656,0001000011110100110010011011010101,-42,25,15,24,7,6,16384,5,3.3953479229418693
14,Gen13_Ind1058,0001100011110101010010011011101101,-38,25,16,24,7,6,131072,5,3.3953479229418693
15,Gen13_Ind1067,0101000111110100110011010111010101,-10,12,15,25,6,6,16384,5,3.3938248918153238
16,Gen13_Ind1043,0000100011100010110010011111011101,-46,24,11,24,8,6,32768,5,3.3893408404134258
17,Gen13_Ind1062,0110111011011100110011011011101101,5,23,23,25,7,6,131072,5,3.3736422410178903
18,Gen13_Ind1011,0101100011001110110011011111001101,-6,22,12,25,8,6,8192,5,3.3500858712883805
19,Gen12_Ind926,1010010101000010011101011110101101,-2,30,10,25,8,5,131072,5,3.3390436124851806
20,Gen13_Ind999,1100101101010001110010011010110101,-3,11,9,24,7,5,65536,5,3.336182419042911
21,Gen13_Ind1019,1101100010110010010100011011000101,-14,21,10,26,7,6,4096,5,3.3187263123319175
22,Gen13_Ind1024,0101100011010100110011011110111101,-6,23,15,25,8,5,65536,5,3.3175805412494728
23,Gen13_Ind1046,0000100100010001010011010010000101,-46,27,8,25,5,5,4096,5,3.295309336639127
24,Gen13_Ind1074,0111101100011010010011010010100101,11,27,26,25,5,5,65536,5,3.295309336639127
25,Gen13_Ind1047,0111111101011100011111001011011101,13,12,30,8,3,6,32768,5,3.2948484610901065
26,Gen13_Ind1048,0110000011010001010000010010101101,-2,23,8,22,5,5,131072,5,3.26795207721199
27,Gen12_Ind921,1111010011000101010001010010101101,-12,22,16,23,5,5,131072,5,3.266682188621083
28,Gen13_Ind1057,1111010011000100110001010010110101,20,22,15,23,5,5,65536,5,3.266682188621083
29,Gen13_Ind1038,0110010011010110110000100010001100,0,23,19,22,9,5,8192,4,3.256254092283454
30,Gen13_Ind1004,0101101010110001011010010010101101,-5,21,8,7,5,5,131072,5,3.2533397493183016
31,Gen13_Ind1064,0000000011110110010011001110100101,-50,25,18,25,4,5,65536,5,3.235845425509331
32,Gen13_Ind1025,0111101011001100101110010010101101,11,22,30,20,5,5,131072,5,3.2355797808306375
33,Gen13_Ind1014,1111111101110010010010111110000101,-27,27,10,24,1,5,4096,5,3.234919985245946
34,Gen13_Ind1037,0100010011110010010010001110100101,-16,25,10,24,4,5,65536,5,3.234919985245946
35,Gen13_Ind1010,0110011010011100010011011010010101,1,19,30,25,7,5,16384,5,3.2219513640218813
36,Gen13_Ind1071,0111100011010010010010011100100101,10,23,10,24,8,3,65536,5,3.219199230116723
37,Gen12_Ind909,0110111100010100110101111011010101,5,27,15,27,10,6,16384,5,3.1743202611490786
