Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,11,7,5,32768,0,3.747940874880945
2,Gen19_Ind2440,1001000011111010111000011010001000,22,25,27,30,7,5,8192,0,3.747940874880945
3,Gen19_Ind2471,1001000011111011010110011010011000,22,25,28,28,7,5,32768,0,3.747940874880945
4,Gen20_Ind2617,1001000011111010111110011010010000,22,25,27,26,7,5,16384,0,3.747940874880945
5,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
6,Gen15_Ind1946,1000110011111011110110010110001000,20,25,29,28,6,5,8192,0,3.7478952991109096
7,Gen16_Ind2103,1000111011111011110110010110001110,21,25,29,28,6,5,8192,0,3.7478952991109096
8,Gen19_Ind2520,1001000011111011110110010110001000,22,25,29,28,6,5,8192,0,3.7478952991109096
9,Gen21_Ind2707,1000110011111011110110010110101000,20,25,29,28,6,5,131072,0,3.7478952991109096
10,Gen21_Ind2731,1000111011111111110110010110001000,21,25,28,28,6,5,8192,0,3.7478952991109096
11,Gen21_Ind2765,1001000011111011111111010110001000,22,25,29,19,6,5,8192,0,3.7478952991109096
12,Gen21_Ind2745,1000110011111010110111011110001000,20,25,27,29,8,5,8192,0,3.7478912777726516
13,Gen20_Ind2706,1000110011111010100111011110001000,20,25,27,13,8,5,8192,0,3.7478101826262002
14,Gen17_Ind2170,1001000011111001111111011010111000,22,25,25,9,7,5,32768,0,3.747584341087212
15,Gen17_Ind2219,1001000011111001111111011110101000,22,25,25,9,8,5,131072,0,3.7475796503052226
16,Gen21_Ind2714,1000110011101111101111110010001000,20,24,13,21,8,5,8192,0,3.74663905077709
17,Gen21_Ind2791,1000111011101011110111010110001000,21,24,29,29,6,5,8192,0,3.74663905077709
18,Gen19_Ind2425,1001000011111011100110011011001000,22,25,29,12,7,6,8192,0,3.7460182726556477
19,Gen21_Ind2785,1001000011101001101100011000010000,22,24,25,18,7,3,16384,0,3.743234334749844
20,Gen21_Ind2748,1000110011111000110110010110001000,20,25,23,28,6,5,8192,0,3.6901503157313518
21,Gen21_Ind2800,1000010011111011110110011110001000,16,25,29,28,8,5,8192,0,3.671783356535005
22,Gen21_Ind2715,1000010011111001100110011100100000,16,25,25,12,8,3,65536,0,3.6699040159556073
23,Gen21_Ind2728,1000010011111001001111011011001000,16,25,24,21,7,6,8192,0,3.661111596349763
24,Gen21_Ind2777,1000010011111000101111011010000000,16,25,23,21,7,5,4096,0,3.6363349767027873
25,Gen21_Ind2784,1001000011111000011010010110011000,22,25,22,6,6,5,32768,0,3.631733215869779
26,Gen21_Ind2764,1000010110011000011110001111011000,16,25,22,13,4,6,32768,0,3.575953021437373
27,Gen21_Ind2726,1000010110011000011010001110001000,16,24,22,29,4,5,8192,0,3.48963860581313
28,Gen20_Ind2694,1110110011111001110010011110000000,-12,25,25,24,8,5,4096,0,3.4893829670618746
29,Gen21_Ind2818,1000000011111001111111011010111000,14,25,25,7,7,5,4096,0,3.4890588245086858
30,Gen21_Ind2747,1000000011101011111111011001000000,14,24,29,18,7,4,4096,0,3.484233443815128
31,Gen21_Ind2746,1100111011111001111010001010111000,-40,25,25,17,3,5,131072,0,3.4814466284295773
32,Gen21_Ind2815,1000000011111001010100011111011000,14,25,24,26,8,6,32768,0,3.4758650210435067
33,Gen21_Ind2708,1011100011011010111010011010010000,-6,23,27,20,7,5,16384,0,3.46944473827926
34,Gen21_Ind2720,1000010111011000111010001110011000,16,12,23,17,4,5,32768,0,3.4676789846266103
35,Gen20_Ind2647,1000000011001000101000011000110000,14,22,23,14,7,3,8192,0,3.424745884243091
36,Gen21_Ind2719,1000000110011100000100011010011000,14,16,30,10,7,5,32768,0,3.376131243222206
37,Gen21_Ind2805,1000111011111001110111111111111101,21,25,25,29,1,6,65536,5,3.37444558921105
38,Gen20_Ind2603,1100101011111001110110011011111101,-22,25,25,28,7,6,16384,5,3.3742945550671686
39,Gen21_Ind2737,1100101011111011111110011011111101,-24,25,29,13,7,6,16384,5,3.3716693744694126
40,Gen21_Ind2721,1100101011111001110010011011111101,8,25,25,24,7,6,8192,5,3.3688468212296834
41,Gen21_Ind2769,1100111011111000011110011011000101,-43,25,22,14,7,6,4096,5,3.3688468212296834
42,Gen21_Ind2722,1001000110111011011111111000010000,22,26,28,12,8,3,16384,0,3.334741965561464
43,Gen21_Ind2781,1001111011110011010010100111011100,-26,25,12,24,10,6,32768,4,3.327913326037567
44,Gen21_Ind2750,1001000011111101111100001010100000,22,25,13,18,3,5,65536,0,3.323991704553709
45,Gen21_Ind2816,1111010011111001111111101111101101,-28,25,25,22,4,6,131072,5,3.3229956194954333
46,Gen21_Ind2733,1001000011111001100110001010001000,22,25,25,12,3,5,8192,0,3.2737203622386115
47,Gen21_Ind2736,1000111011110010111000011110011100,21,25,11,30,8,5,32768,4,3.2695529636849687
48,Gen21_Ind2794,1000111101111010110110010110001111,21,19,27,28,6,5,8192,4,3.2693780223013253
49,Gen21_Ind2716,1101000011110011010010100110011100,9,25,12,24,10,5,32768,4,3.265753862239456
50,Gen21_Ind2732,1001100011111001110010011010011100,-27,25,25,24,7,5,32768,4,3.265753862239456
51,Gen21_Ind2713,1000011011011001111011011010001100,17,23,25,12,7,5,8192,4,3.2648422113236224
52,Gen21_Ind2786,1001000001111001111111010110101000,22,17,25,12,6,5,131072,0,3.2640154505456547
