Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,24,7,5,32768,0,3.747940874880945
2,Gen19_Ind2440,1001000011111010111000011010001000,22,25,27,30,7,5,8192,0,3.747940874880945
3,Gen19_Ind2471,1001000011111011010110011010011000,22,25,28,28,7,5,32768,0,3.747940874880945
4,Gen20_Ind2617,1001000011111010111110011010010000,22,25,27,30,7,5,16384,0,3.747940874880945
5,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,13,7,5,32768,0,3.747940874880945
6,Gen22_Ind2929,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
7,Gen23_Ind3029,1000110011111011011111011010101000,20,25,28,26,7,5,131072,0,3.747940874880945
8,Gen23_Ind3087,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
9,Gen24_Ind3211,1000110011111010011000011010101000,20,25,26,30,7,5,131072,0,3.747940874880945
10,Gen26_Ind3422,1000110011111010011000011010111000,20,25,26,30,7,5,32768,0,3.747940874880945
11,Gen37_Ind4906,1000110011111010010000011010101000,20,25,26,22,7,5,131072,0,3.747940874880945
12,Gen37_Ind4916,1000110011111011010110011010111000,20,25,28,28,7,5,32768,0,3.747940874880945
13,Gen37_Ind4933,1001000011111010111100011010000000,22,25,27,10,7,5,4096,0,3.747940874880945
14,Gen37_Ind4979,1001000011111011111000011010101000,22,25,29,30,7,5,131072,0,3.747940874880945
15,Gen37_Ind5013,1001000011111011010110011010011000,22,25,28,28,7,5,32768,0,3.747940874880945
16,Gen37_Ind4983,1001000111101011010111011110011000,22,20,28,29,8,5,32768,0,3.747893288440702
17,Gen37_Ind4931,1000100011111011111010011110111000,18,25,29,10,8,5,32768,0,3.7478631286464688
18,Gen37_Ind4945,1001000011111010101101011110001000,22,25,27,19,8,5,8192,0,3.7478269375341107
19,Gen37_Ind5003,1001000011101010010011010010011000,22,24,26,25,5,5,32768,0,3.746204417529265
20,Gen37_Ind4886,1000110011111010010101011011110000,20,25,26,27,7,6,8192,0,3.7459037826594166
21,Gen37_Ind5016,1001000011111010111110011011010000,22,25,27,25,7,6,16384,0,3.7459037826594166
22,Gen37_Ind5012,1001000011111011110010011111100000,22,25,29,24,8,6,65536,0,3.7459017741254574
23,Gen37_Ind4941,1001010011101001110110011011001000,-26,24,25,28,7,6,8192,0,3.744753245574444
24,Gen37_Ind4889,1000110011111010011010011100001000,20,25,26,15,8,3,8192,0,3.7445424907892835
25,Gen37_Ind4887,1001000011111000010000010011111000,22,25,22,22,5,6,4096,0,3.636199965335243
26,Gen36_Ind4769,1000100010111110001000011010000000,18,21,6,14,7,5,4096,0,3.6008052662730536
27,Gen36_Ind4809,1000110010111010111010011110011000,20,21,27,17,8,5,32768,0,3.6005268958242604
28,Gen37_Ind5004,1000110010111010011000011011101000,20,21,26,30,7,6,131072,0,3.5971459691100236
29,Gen37_Ind4986,1000000011111010111010011011011000,14,25,27,28,7,6,32768,0,3.4886557634867095
30,Gen37_Ind4905,1000000011111010111010010110011000,14,25,27,8,6,5,32768,0,3.488302145434712
31,Gen37_Ind5014,1000000011111011111011011010101000,14,25,29,30,7,5,131072,0,3.449791554976665
32,Gen37_Ind4910,1000000011111000110110010101100000,14,25,23,28,6,4,65536,0,3.434463949543257
33,Gen37_Ind4932,1000000011111000010000011010110000,14,25,22,22,7,5,16384,0,3.396023987390886
34,Gen37_Ind5025,1101110011111000010110101011001100,-40,25,22,28,8,6,8192,4,3.3336280722515954
35,Gen37_Ind4977,0101110011100001010100011111000100,-4,24,8,26,8,6,4096,4,3.3327984403238617
36,Gen37_Ind5017,1101110011110001010000011110000000,-20,25,8,22,8,5,4096,0,3.301395601752343
37,Gen37_Ind4962,1001001110110001010000010011001101,-16,26,8,22,5,6,8192,5,3.294128935975248
38,Gen37_Ind4995,1000110011110001011000111010000100,20,25,8,30,8,5,4096,4,3.2695529636849687
39,Gen37_Ind4934,1001000011111010010010110110001100,22,25,26,24,7,5,8192,4,3.265753862239456
40,Gen37_Ind4925,1000110001111011011111011010110000,20,17,28,10,7,5,16384,0,3.264022567240031
41,Gen37_Ind4924,1000110001111010011001011011101000,20,17,26,14,7,6,131072,0,3.2457445609114117
42,Gen37_Ind4914,1000010001111011111000011000111000,16,17,29,30,7,3,16384,0,3.236359483887346
43,Gen37_Ind4919,1101010011111110010000010010101100,-49,25,13,22,5,5,131072,4,3.2170997270456305
44,Gen37_Ind4996,1001000111010011111001011010010100,22,22,13,24,7,5,16384,4,3.2159973913877433
45,Gen37_Ind4991,0011011010111110010000100011000111,-23,21,9,22,9,6,4096,0,3.199214570095658
46,Gen37_Ind4980,1101010011111001010010011010101111,-13,25,24,24,7,5,131072,4,3.1574913508259277
47,Gen37_Ind4921,1000100010111110011100001010001101,18,21,30,8,3,5,8192,5,3.156372435403053
48,Gen37_Ind4896,1001100011110011111001011010111100,-41,25,13,29,7,5,8192,4,3.132701598902148
49,Gen37_Ind4998,1001000001101010111110011010010000,22,16,27,28,7,5,16384,0,3.131612814922542
50,Gen37_Ind5001,1101001001110100010110011010010000,-49,17,14,28,7,5,16384,0,3.066352115037585
51,Gen37_Ind4961,1001000001111000011010010010001100,22,17,22,15,5,5,8192,4,3.0541002600719027
52,Gen37_Ind4949,1001000011111101010110011010101111,22,25,16,28,7,5,131072,4,2.995301443767031
53,Gen37_Ind5008,1001000011110001110000001010000110,22,25,9,22,3,5,4096,5,2.9846192427720197
54,Gen37_Ind5024,1001100011110001011100011100000111,19,25,8,20,8,3,4096,2,2.9827850775446443
55,Gen37_Ind4885,1011010001101011011000111010111111,-4,16,28,30,2,5,4096,0,2.9712829072910814
