Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,8,7,5,32768,0,3.747940874880945
2,Gen19_Ind2440,1001000011111010111000011010001000,22,25,27,30,7,5,8192,0,3.747940874880945
3,Gen19_Ind2471,1001000011111011010110011010011000,22,25,28,28,7,5,32768,0,3.747940874880945
4,Gen20_Ind2617,1001000011111010111110011010010000,22,25,27,10,7,5,16384,0,3.747940874880945
5,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,25,7,5,32768,0,3.747940874880945
6,Gen22_Ind2929,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
7,Gen23_Ind3029,1000110011111011011111011010101000,20,25,28,7,7,5,131072,0,3.747940874880945
8,Gen23_Ind3087,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
9,Gen24_Ind3211,1000110011111010011000011010101000,20,25,26,30,7,5,131072,0,3.747940874880945
10,Gen26_Ind3422,1000110011111010011000011010111000,20,25,26,30,7,5,16384,0,3.747940874880945
11,Gen31_Ind4194,1001000011111010110000011010111000,22,25,27,22,7,5,131072,0,3.747940874880945
12,Gen32_Ind4230,1000110011111010011111011010101000,20,25,26,10,7,5,131072,0,3.747940874880945
13,Gen32_Ind4255,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
14,Gen26_Ind3422,1000110011111010011000011010111000,20,25,26,30,7,5,32768,0,3.747940874880945
15,Gen32_Ind4282,1001000011111010110000011010011000,22,25,27,22,7,5,32768,0,3.747940874880945
16,Gen32_Ind4220,1000110011111011011111011110011000,20,25,28,28,8,5,32768,0,3.7478912777726516
17,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,22,7,5,32768,0,3.747796778807733
18,Gen32_Ind4273,1000110011111011011111011010101000,20,25,28,12,7,5,131072,0,3.7477458451719343
19,Gen32_Ind4320,1000110011111010011100011010101000,20,25,26,29,7,5,131072,0,3.747614496394677
20,Gen32_Ind4322,1001000011111001111010011010011000,22,25,25,6,7,5,32768,0,3.747169587324643
21,Gen32_Ind4307,1000110011111011011010011011111000,20,25,28,19,7,6,8192,0,3.7459037826594166
22,Gen32_Ind4266,1001000011111011111100011011001000,22,25,29,16,7,6,8192,0,3.745851561476496
23,Gen32_Ind4293,1001000011111011011110011000001000,22,25,28,13,7,3,8192,0,3.7446428472521123
24,Gen32_Ind4328,1000111011111110010101011010010000,21,25,26,27,7,5,16384,0,3.7317530819353673
25,Gen32_Ind4280,1000110011111001011010011110111000,20,25,24,17,8,5,131072,0,3.7313856701422248
26,Gen32_Ind4252,1000110011011010010101011010101000,20,23,26,27,7,5,131072,0,3.7200217753011855
27,Gen31_Ind4074,1000011011111010011101011010110000,17,25,26,29,7,5,8192,0,3.672089582625924
28,Gen32_Ind4332,1000101110011111011111010011101000,19,27,17,20,5,6,131072,0,3.626158443113358
