Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,27,7,5,32768,0,3.747940874880945
2,Gen19_Ind2440,1001000011111010111000011010001000,22,25,27,30,7,5,8192,0,3.747940874880945
3,Gen19_Ind2471,1001000011111011010110011010011000,22,25,28,28,7,5,32768,0,3.747940874880945
4,Gen20_Ind2617,1001000011111010111110011010010000,22,25,27,10,7,5,16384,0,3.747940874880945
5,Gen18_Ind2397,1001000011111011111010011010011000,22,25,29,16,7,5,32768,0,3.747940874880945
6,Gen22_Ind2929,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
7,Gen23_Ind3029,1000110011111011011111011010101000,20,25,28,23,7,5,131072,0,3.747940874880945
8,Gen23_Ind3087,1001000011111011110110011010011000,22,25,29,28,7,5,32768,0,3.747940874880945
9,Gen24_Ind3211,1000110011111010011000011010101000,20,25,26,30,7,5,131072,0,3.747940874880945
10,Gen26_Ind3422,1000110011111010011000011010111000,20,25,26,30,7,5,65536,0,3.747940874880945
11,Gen28_Ind3675,1001000011111011010110011010111000,22,25,28,28,7,5,32768,0,3.747940874880945
12,Gen28_Ind3694,1001000011111011110110011010001000,22,25,29,28,7,5,8192,0,3.747940874880945
13,Gen28_Ind3748,1001000011111010111001011010001000,22,25,27,10,7,5,8192,0,3.7478973097832746
14,Gen28_Ind3721,1001000011111011011101011010001000,22,25,28,11,7,5,8192,0,3.747822246144795
15,Gen28_Ind3731,1001000011111010111000010010101000,22,25,27,30,5,5,131072,0,3.7474650648494237
16,Gen28_Ind3743,1000110011111010011000010010101000,20,25,26,30,5,5,131072,0,3.7474650648494237
17,Gen28_Ind3755,1000110011111001111111011110101000,20,25,25,23,8,5,131072,0,3.747412130075364
18,Gen28_Ind3681,1001000111001111111011110010001000,22,15,8,24,1,5,8192,0,3.690176305121321
19,Gen28_Ind3717,1000110011111000111010011010101000,20,25,23,26,7,5,131072,0,3.6901490162714627
20,Gen28_Ind3764,1000010011101010011111010100100000,16,24,26,20,6,3,65536,0,3.669075223187127
21,Gen28_Ind3719,1001000011111000010110011110011000,22,25,22,28,8,5,32768,0,3.6321486157864675
22,Gen28_Ind3781,1000110010111010011111011010101000,20,21,26,27,7,5,131072,0,3.6005640093972935
23,Gen28_Ind3744,1000100011111010011100001010011000,18,25,26,23,3,5,32768,0,3.481383593243493
24,Gen28_Ind3775,1001000010111100111001011010000000,22,21,21,10,7,5,4096,0,3.4355606561418717
25,Gen28_Ind3666,1000001111111011010000011010101101,15,30,28,22,7,5,131072,5,3.301395601752343
26,Gen28_Ind3693,1000000111011110111000011010011000,14,14,25,30,7,5,32768,0,3.30030335087448
27,Gen28_Ind3788,1010110010111001110100011110101101,12,21,25,26,8,5,131072,5,3.2830243623532915
28,Gen28_Ind3735,1001000111011010111000011010000100,22,10,27,30,7,5,4096,4,3.2695529636849687
29,Gen28_Ind3689,1000110011111010010100100110111100,20,25,26,26,10,5,65536,4,3.2686636601604024
30,Gen28_Ind3706,1000001011111111111101111010001100,15,25,30,19,1,5,8192,4,3.2619574870499144
31,Gen28_Ind3716,1001010011111110101111011010001100,-41,25,22,21,7,5,8192,4,3.238898738269604
32,Gen28_Ind3760,1001000001111000111000101110101000,22,17,23,30,7,5,131072,0,3.2263032442136446
33,Gen27_Ind3598,1001000111111011010000011110101101,22,17,28,22,8,5,131072,5,3.2197047917533044
34,Gen27_Ind3566,1001100011111010110000010010001000,-43,25,27,22,5,5,8192,0,3.2170997270456305
35,Gen28_Ind3663,1001000011111010111110011010010100,22,25,27,16,7,5,16384,4,3.21501811666457
36,Gen28_Ind3727,1001000011111111101110001011001000,22,25,6,20,3,6,8192,0,3.2026249349412583
37,Gen28_Ind3662,1000000011110010101110010010101100,14,25,11,20,5,5,131072,4,3.1878928158132664
38,Gen28_Ind3772,1000001011111111101110010010000100,15,25,12,20,5,5,4096,4,3.1878928158132664
39,Gen28_Ind3742,1001000010011001110111011010011100,22,19,25,29,7,5,32768,4,3.1844793831076332
40,Gen28_Ind3677,1100000011011101111000010100101100,-25,23,9,30,6,3,131072,4,3.1671713759348354
41,Gen28_Ind3769,1100000011011100111000011000011100,16,23,25,30,7,3,32768,4,3.1671713759348354
42,Gen28_Ind3750,1001000011010010101110011011101000,22,23,11,20,7,6,131072,0,3.1536827732571893
43,Gen28_Ind3701,1000111011111100111111011010101000,21,25,14,21,7,5,131072,0,3.1472392536697074
44,Gen28_Ind3765,1101101110010011101100010010001100,-27,15,13,18,5,5,8192,4,3.116499896727596
45,Gen28_Ind3697,1000110011110000111110011011000000,20,25,7,27,7,6,4096,0,3.1026290459301396
46,Gen28_Ind3673,1001001001111010011110011010010000,9,17,26,8,7,5,16384,0,3.095182278013661
47,Gen28_Ind3699,1001000001111000011000011110000101,22,17,22,30,8,5,4096,5,3.095182278013661
48,Gen28_Ind3671,1001010101111110111000001100011101,-20,13,11,30,4,3,32768,5,3.089120598796941
49,Gen28_Ind3698,1110011011101011011000011100101011,-11,24,28,30,8,3,131072,3,3.044077736771937
50,Gen27_Ind3644,1000001001111111101110001011001100,15,17,30,20,3,6,8192,4,3.0339288397526447
51,Gen28_Ind3688,1010000011111011101111011100010011,21,25,29,21,8,3,16384,3,3.02980909888771
52,Gen28_Ind3667,1001000001111111111010000110010000,22,17,22,17,2,5,16384,0,3.009355049784137
53,Gen28_Ind3661,1001001011111011110110011010011000,-16,25,29,28,7,5,32768,0,2.993856939134643
54,Gen28_Ind3747,1001000011111111011110011110010010,22,25,14,19,8,5,16384,2,2.993756012830228
55,Gen28_Ind3774,1010111010011101111101011010001000,20,19,25,17,7,5,8192,0,2.9865744000453724
56,Gen28_Ind3784,1001010111111001101010011110111100,-30,13,25,16,8,5,65536,4,2.978354256737063
57,Gen28_Ind3685,1001000011111001111001001110000010,22,25,25,6,4,5,4096,2,2.9766330451420737
58,Gen27_Ind3601,1000110011011011110110011010100010,20,23,29,28,7,5,65536,2,2.9760252381160646
59,Gen28_Ind3690,1011000001101111101010010011001000,-13,16,20,16,5,6,8192,0,2.9470703664669684
60,Gen28_Ind3734,1001000001011001110110010110011100,22,15,25,28,6,5,32768,4,2.8545707857724834
61,Gen28_Ind3682,1001000101101011101000001010100010,22,11,29,14,3,5,65536,2,2.729285328634126
62,Gen28_Ind3752,1100110011110111101000011011111100,-44,25,21,14,7,6,65536,4,2.6956625027042476
63,Gen28_Ind3723,1000011000111010111110010110010000,17,13,27,7,6,5,16384,0,2.6283246657855526
64,Gen28_Ind3773,1000110011101011011111011010101110,20,24,28,19,7,5,131072,1,2.6165181727090885
