Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen10_Ind1035,1000110111001011011000101111000000,20,29,28,30,9,6,4096,0,3.934611079546091
2,Gen10_Ind1062,1000111101001001010100110011010000,21,30,24,26,5,6,16384,0,3.892990169774588
3,Gen9_Ind939,1100011100101011101111011101011000,7,28,29,21,8,4,32768,0,3.890078782024946
4,Gen10_Ind1026,1000011100101011101111010111100000,17,28,29,21,6,6,65536,0,3.889046550130234
5,Gen9_Ind905,1000011100101100010101011111100000,17,28,30,27,8,6,65536,0,3.8884109082656324
6,Gen11_Ind1082,1000111111001001000000110110111000,21,18,24,6,6,5,131072,0,3.883397142287588
7,Gen11_Ind1070,1000100101001001010010001111100000,18,30,24,24,4,6,65536,0,3.854767246413857
8,Gen10_Ind1031,1000110111011001010000101110000000,20,22,24,22,1,5,4096,0,3.8453414590863093
9,Gen6_Ind559,1000110111001001010000101111000000,20,15,24,22,1,6,4096,0,3.8327135566700057
10,Gen11_Ind1090,1000110011111001010000100111111000,20,25,24,22,10,6,65536,0,3.823611116155374
11,Gen8_Ind792,1000110111001001011000001111000000,20,30,24,30,4,6,4096,0,3.8129327957892043
12,Gen11_Ind1165,1000110011011111010000110111011000,20,23,8,22,5,6,32768,0,3.784973742877865
13,Gen10_Ind1052,1000110011011001010000001111101000,20,23,24,22,4,6,131072,0,3.753423803791344
14,Gen11_Ind1157,1000110111001001010000101111000000,20,21,24,22,2,6,4096,0,3.6913867371814475
15,Gen11_Ind1092,1000011011001001010000101110000000,17,22,24,22,5,5,4096,0,3.6688795944097636
16,Gen11_Ind1073,1000011011101000010000100111111000,17,24,22,22,10,6,32768,0,3.6295745583184074
17,Gen11_Ind1148,1000110010111001010110001111100000,20,21,24,28,4,6,65536,0,3.6215552944582825
18,Gen11_Ind1085,1000011010111000000101100111100000,17,21,22,11,10,6,65536,0,3.593518013450353
19,Gen11_Ind1138,1000011010111000000000100111111000,17,21,22,6,10,6,65536,0,3.592956124297721
20,Gen11_Ind1065,1000001011011001010100100100011000,15,23,24,26,10,3,32768,0,3.5192430294841968
21,Gen11_Ind1106,0001111110001100010100100011010101,-35,16,30,26,9,6,16384,5,3.508952443673799
22,Gen11_Ind1126,1000110011010101010001100011111101,20,23,16,23,9,6,8192,5,3.3935240973184206
23,Gen10_Ind1062,1000111101001001010100110011010000,21,30,24,26,9,6,16384,0,3.3836758205948154
24,Gen11_Ind1071,0000001011011101010000100011011101,-49,23,14,22,9,6,32768,5,3.378911233187271
25,Gen11_Ind1160,0000001110001001010000100011100101,-49,15,24,22,9,6,65536,5,3.364538848444713
26,Gen11_Ind1145,1000100111000000010111001111011101,18,15,6,29,4,6,32768,5,3.341947503324041
27,Gen11_Ind1154,1000110001111001011000100111000000,20,17,24,30,10,6,4096,0,3.263957347245967
28,Gen11_Ind1149,1000100111001001010000001111000000,18,28,24,22,4,6,4096,0,3.263706175414783
29,Gen11_Ind1122,1000011001111001011110100101010000,17,17,24,16,10,4,16384,0,3.263242482865463
30,Gen11_Ind1076,1100011100101001010111000011001000,18,28,24,29,1,6,8192,0,3.2236282647941836
31,Gen11_Ind1107,1000110010101011001100011010001101,20,20,28,18,7,5,8192,5,3.192259602727712
32,Gen11_Ind1075,1000011111001000010000011111011101,17,27,22,22,8,6,32768,5,3.192039934358883
33,Gen11_Ind1102,1001010010111011011000010100001100,-10,21,28,30,6,3,8192,4,3.1807071028989826
34,Gen11_Ind1101,1000110111001001010100101111100101,20,23,24,26,4,6,65536,5,3.1506956403242135
