Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen5_Ind603,1000101100011111110001010101001111,19,27,23,23,6,4,8192,0,4.0736892912498766
2,Gen5_Ind553,1000011111011011100001010111000110,17,15,29,7,6,6,4096,0,3.867379590045919
3,Gen5_Ind553,1000011111011011100001010111000110,17,14,29,7,6,6,4096,2,3.6895246259869867
4,Gen7_Ind865,1000110010111001101111001111010111,20,21,25,21,4,6,16384,3,3.6575753930892367
5,Gen7_Ind865,1000110010111001101111001111010111,20,21,25,21,4,6,16384,3,3.6575753930892367
6,Gen9_Ind1177,1000011011010110110100100111000111,17,23,19,26,10,6,4096,4,3.501782543279164
7,Gen8_Ind992,0111010100110101110111100011001101,8,29,17,29,9,6,8192,5,3.498362189741998
8,Gen9_Ind1162,1010001101110110110100100111000101,-42,20,19,26,10,6,4096,5,3.493508755134816
9,Gen9_Ind1158,0101010101001100110010110011001101,-8,30,26,24,2,6,8192,5,3.476646533577115
10,Gen3_Ind350,0000001111001000110101110111100101,-49,25,23,27,10,6,65536,5,3.46998949533403
11,Gen8_Ind977,0101100101010011011000010111000101,-6,21,12,30,6,6,4096,5,3.462120632740398
12,Gen8_Ind939,0110011011111111110111100011000101,1,25,28,29,9,6,4096,5,3.461936122879046
13,Gen7_Ind867,0111111011111111110110100011000101,13,25,18,28,9,6,4096,5,3.461529631319572
14,Gen9_Ind1060,0011101011110111110110110011000101,-21,25,21,28,4,6,4096,5,3.461529631319572
15,Gen9_Ind1129,1100011101001100110110010011000101,-31,30,26,28,5,6,4096,5,3.460837962932215
16,Gen9_Ind1166,0110001011100111110111011111001101,-1,24,21,29,8,6,8192,5,3.4491737228307913
17,Gen9_Ind1113,0111101011100111110010100011000101,11,24,21,24,9,6,4096,5,3.4408750124597463
18,Gen9_Ind1095,0101111011011111110111111111100101,-3,23,24,29,10,6,65536,5,3.4292768655544363
19,Gen9_Ind1120,0110111011011111110110100011010101,5,23,27,28,9,6,16384,5,3.4291300265756233
20,Gen9_Ind1165,0011110011011111110110100011000101,-20,23,10,28,9,6,4096,5,3.4291300265756233
21,Gen9_Ind1090,0101011011010011110010110011000101,-7,23,13,24,9,6,4096,5,3.4246718825969165
22,Gen9_Ind1043,1101000011000000010101100111000101,-49,22,6,27,10,6,4096,5,3.404595557110009
23,Gen9_Ind1038,1011100011010000110100100011101100,-14,23,7,26,9,6,131072,4,3.3865767650467267
24,Gen9_Ind1098,0101011011011111110100100011000100,-7,23,27,26,9,6,4096,4,3.3865767650467267
25,Gen9_Ind1133,0111011011100110110001100011000100,9,24,19,23,9,6,4096,4,3.3858024147383707
26,Gen9_Ind1047,0111111011111111010000101011100100,13,25,12,22,10,6,65536,4,3.3654508649888335
27,Gen9_Ind1102,0111101011001001110010001111000101,11,22,25,24,4,6,4096,5,3.3528996278040504
28,Gen9_Ind1121,1010111011011000110001101011000100,-47,23,23,23,4,6,4096,4,3.35168940134037
29,Gen9_Ind1072,0110001011100111101111100010001101,-1,24,21,21,9,5,8192,5,3.3430115749569698
30,Gen9_Ind1051,0011101101001110101111100011011100,-21,30,23,21,9,6,32768,4,3.3362200176508487
31,Gen9_Ind1125,0110001010100101110111100011001101,-1,20,17,29,9,6,8192,5,3.335491588432568
32,Gen9_Ind1130,0000100011111001110100011010000100,-46,25,25,26,7,5,4096,4,3.3319703389631177
33,Gen9_Ind1087,0100011011011001010110011010100100,-15,23,24,28,7,5,65536,4,3.324289796471814
34,Gen9_Ind1187,1111011011010110110100110110101100,-46,23,19,26,6,5,131072,4,3.3236546538177265
35,Gen9_Ind1039,0111010011011001010011100010101100,8,23,24,25,9,5,131072,4,3.3227399631561165
36,Gen9_Ind1076,1001110111010011110010100011000011,17,17,13,24,9,6,4096,3,3.310711363144925
37,Gen9_Ind1173,0001110111001001101111010110110100,-36,14,25,21,6,5,32768,4,3.2936888075928046
38,Gen9_Ind1044,1010001010010110110111100011110101,18,19,19,29,9,6,16384,5,3.2898668213449653
39,Gen9_Ind1071,0101011010010101111111011011011101,-7,19,17,6,7,6,32768,5,3.2898668213449653
40,Gen9_Ind1134,0011001010010111110010110111000101,-25,19,21,24,6,6,4096,5,3.2896733348207134
41,Gen9_Ind1080,1111011010010110110001100111000101,-18,19,19,23,10,6,4096,5,3.289473222733039
42,Gen9_Ind1192,0011101110001111010100100010101101,-21,28,6,26,9,5,131072,5,3.2761252969850783
43,Gen9_Ind1085,0000101010010011101101100111010101,-45,19,13,19,10,6,16384,5,3.2760149907753027
44,Gen9_Ind1083,1110001110010101101111001110010101,-34,14,17,21,4,5,16384,5,3.271196753351267
45,Gen9_Ind1188,0111010010011001010001100011000100,8,19,24,23,9,6,4096,4,3.260638642499062
46,Gen9_Ind1181,1111010100110110010111101111100011,-26,29,18,29,2,6,65536,3,3.254930420235673
47,Gen9_Ind1103,1000111010110111101111100011010111,21,21,21,21,9,6,16384,4,3.2409748328748074
48,Gen9_Ind1149,0001001010010101110011011110110100,-41,19,17,25,8,5,4096,4,3.2384408630396435
49,Gen9_Ind1084,1000110010111001110100010011010111,20,21,25,26,5,6,16384,2,3.2360325198382003
50,Gen9_Ind1137,0000001111001010110101110111100101,-49,12,27,27,3,6,65536,5,3.2325767509599124
51,Gen9_Ind1064,1100011110000110010101010110010101,-3,10,18,27,6,5,16384,5,3.223778517417886
52,Gen9_Ind1154,1100101100011111110001010110001011,-49,27,12,23,6,5,8192,3,3.2191336791309526
53,Gen9_Ind1063,0101001111011111110000010101010110,-9,11,17,22,6,4,16384,4,3.2183556815199097
54,Gen9_Ind1135,0000100011000000110000011101010100,-46,22,7,22,8,4,16384,4,3.215950852134306
55,Gen9_Ind1141,1100101010111101010100100101011100,0,21,30,26,10,4,32768,4,3.2159099138453238
56,Gen9_Ind1040,1000011100011000101110010111100011,17,27,23,20,6,6,65536,3,3.2151738514811594
57,Gen9_Ind1138,0111111011011111110110000011000101,13,23,9,28,1,6,4096,5,3.207120861169861
58,Gen9_Ind1174,1001110010110000110010001111010111,-30,21,7,24,4,6,16384,5,3.202090757118043
59,Gen8_Ind1002,0111111010001111110001111111100101,13,18,10,23,6,6,65536,5,3.1861763282210567
60,Gen9_Ind1161,1111010011010011010101111111100011,-25,23,12,27,10,6,65536,3,3.1811901736522015
61,Gen9_Ind1150,0001100111000010110010111110100110,-38,26,11,24,9,5,65536,1,3.1694176228171695
62,Gen9_Ind1119,1000001111000111110110000111110100,15,10,21,28,2,6,4096,4,3.1658306781568157
63,Gen9_Ind1056,1111111011011111010001000011000100,-46,23,7,23,1,6,4096,4,3.157373201029648
64,Gen9_Ind1107,0000000100001100110001111101001101,-50,26,6,23,8,4,8192,5,3.077971299736608
65,Gen9_Ind1034,1000100010111111101011001101010111,18,21,29,17,4,4,16384,4,3.0714378636435185
66,Gen9_Ind1170,0100101011001001010110000010010101,-13,22,24,28,1,5,16384,5,3.068886114493297
67,Gen9_Ind1124,0110111011101111110110000010011100,5,24,9,28,1,5,32768,4,3.0191564155923345
68,Gen9_Ind1118,0111010011101001010110000110100010,8,24,24,28,2,5,65536,2,3.0056809537145956
69,Gen9_Ind1128,1101001011010001010011011111100010,-44,23,8,25,8,6,65536,2,2.9999759519172
70,Gen9_Ind1091,1111110010011101101001011111001111,15,19,11,15,8,6,8192,2,2.9012516875804146
71,Gen9_Ind1079,0011111001010111110110011111000100,-19,15,21,28,8,6,4096,4,2.871047934852063
72,Gen9_Ind1185,0111011001011000110100000111100100,9,15,23,26,2,6,65536,4,2.8432713122163307
73,Gen8_Ind912,1100101110101001011010000111010010,-42,18,24,30,2,6,16384,2,2.811694676115713
74,Gen9_Ind1182,0000001110000001010001111111001101,-49,12,8,23,10,6,8192,5,2.6761626643474417
75,Gen9_Ind1146,0111001010110001111001100011000111,7,21,9,30,9,6,4096,5,2.5851470172473716
76,Gen9_Ind1048,0101101111001111011100100101000100,-5,22,24,12,10,4,4096,4,2.5479001961842527
77,Gen9_Ind1169,0110010011011001000110100110001100,0,23,24,12,10,5,8192,4,2.5343818854605775
78,Gen9_Ind1142,0111111111001111011111000110000011,13,21,10,6,2,5,4096,3,2.509716173746265
79,Gen9_Ind1099,0111101011011101000100100010101101,11,23,20,10,9,5,131072,5,2.290755144047636
80,Gen9_Ind1052,0001101000010011010001110111001100,-37,11,12,23,7,6,8192,4,2.237893197032091
81,Gen9_Ind1108,1100101000011011110001010111000011,16,11,29,23,6,6,4096,3,2.2101183679681027
82,Gen9_Ind1075,0001101111010001100011011100100110,-37,14,9,9,8,3,65536,2,2.208435436538491
83,Gen9_Ind1112,1000000100011110100011111111011101,14,27,10,9,2,6,32768,5,2.134856415659949
84,Gen9_Ind1186,0000100011011001111100011100000011,-46,23,25,17,8,3,4096,3,2.1066301185392176
85,Gen9_Ind1094,0111111000001111110001100011000101,13,10,29,23,9,6,4096,5,2.080358254185974
86,Gen8_Ind981,0111111101101111110110110011101101,13,24,19,28,4,6,131072,5,2.078182886859015
87,Gen9_Ind1055,0101100011111111100010101011000011,-6,25,27,8,1,6,4096,3,2.045399869623626
88,Gen9_Ind1115,0111111001111101100010100011001101,13,17,12,8,9,6,8192,5,2.042064574406123
89,Gen9_Ind1067,1000011111111001000001001110000100,17,11,24,7,4,5,4096,4,2.011767838365689
90,Gen9_Ind1178,1010001101011011100001010110000110,-44,17,29,7,6,5,4096,4,2.0071035592527267
