Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen4_Ind341,0111111100101011101000010001011000,13,28,29,14,5,4,32768,0,3.6098511887614566
2,Gen2_Ind109,1001000010101011001111110001001000,22,20,28,21,3,4,8192,0,3.556323139842186
3,Gen6_Ind527,1000110111001100010101100011101101,20,27,30,27,9,6,131072,5,3.513277992946375
4,Gen7_Ind648,0010110101001000110101100011101101,-28,30,23,27,9,6,131072,5,3.513277992946375
5,Gen7_Ind664,0111010110001110010101010111100101,8,29,17,27,6,6,65536,5,3.513277992946375
6,Gen6_Ind592,1000110101001001010011100011101101,20,30,24,25,9,6,131072,5,3.499883356817653
7,Gen5_Ind468,0110010101001100010101010011100101,0,30,30,27,5,6,65536,5,3.470217092825575
8,Gen5_Ind468,0110010101001100010101010011100101,0,30,30,27,5,6,65536,5,3.470217092825575
9,Gen7_Ind628,1110001101001110010100010011101101,-36,30,19,26,5,6,131072,5,3.467577469805286
10,Gen7_Ind651,0111010101001100011111110011101000,8,30,30,13,3,6,131072,0,3.4616336931536957
11,Gen5_Ind428,1110101100011110010101010011101101,-13,27,6,27,5,6,131072,5,3.435995338018076
12,Gen7_Ind653,1110101100011110010101010011010101,-45,27,6,27,5,6,16384,5,3.435995338018076
13,Gen6_Ind583,1000110111001001110101100011010101,20,10,25,27,9,6,16384,5,3.4250326022860835
14,Gen7_Ind689,1110101100001110010101010011100101,-49,26,15,27,5,6,65536,5,3.4215320530403686
15,Gen7_Ind680,0111100101001100010001010011100101,10,30,30,23,5,6,65536,5,3.4204788553615466
16,Gen7_Ind658,1110101100001110010100010011101101,-41,26,24,26,5,6,131072,5,3.419918102606413
17,Gen7_Ind677,1000110011001001010110100011010101,20,22,24,28,9,6,16384,5,3.3772600839208486
18,Gen7_Ind659,0101010011001111010001101111000101,-8,22,26,23,9,6,4096,5,3.3718220360766344
19,Gen6_Ind533,1010001100010001111010101010000101,-35,27,9,9,2,5,4096,5,3.367571124680795
20,Gen7_Ind643,1110101011001100010100010011101101,-8,22,30,26,5,6,131072,5,3.35464799431314
21,Gen7_Ind713,1110101011001110010001010011111101,16,22,27,23,5,6,16384,5,3.3497290159125406
22,Gen7_Ind631,0110011011001100010100110111010100,1,22,30,26,6,6,16384,4,3.3392262209572587
23,Gen7_Ind650,0111010101001011001111110011100101,8,30,28,21,10,6,65536,5,3.3354278766553724
24,Gen7_Ind671,0110011011001100010101100010100101,1,22,30,27,9,5,65536,5,3.330147452802141
25,Gen7_Ind640,0111010011001110010001001111001101,8,22,27,23,4,6,8192,5,3.3193453467498073
26,Gen7_Ind656,0111101110010000010010111011010100,11,12,6,24,6,6,16384,4,3.3127522353379444
27,Gen7_Ind644,0111100100001010010001001111100100,10,26,26,23,4,6,65536,4,3.3119797802451223
28,Gen7_Ind624,0110100010111010011000100111100100,2,21,26,30,10,6,65536,4,3.306564473335198
29,Gen7_Ind694,0110010101001100001110111011010101,0,30,30,20,1,6,16384,5,3.3064341652776945
30,Gen7_Ind676,0111101101001000010110111111001101,11,30,22,28,2,6,8192,5,3.303554098591184
31,Gen7_Ind716,0111010100001110001111111111100101,8,26,9,21,8,6,65536,5,3.284678152226183
32,Gen7_Ind679,0110010011001100010101001111110100,0,22,30,27,4,6,8192,4,3.2834854761431274
33,Gen7_Ind704,0111100100101011101110100010101000,10,28,29,20,9,5,131072,0,3.281182995899189
34,Gen7_Ind681,1000110010101001101111110011010101,20,20,25,21,2,6,16384,5,3.2809968974367636
35,Gen6_Ind523,0111100011001100010001001111110100,10,22,30,23,4,6,4096,4,3.278260909302528
36,Gen7_Ind615,1001010011001011101111001011110101,-36,22,29,21,3,6,8192,5,3.273641551830553
37,Gen7_Ind712,0101010100001110010100000111000101,-8,26,26,26,2,6,4096,5,3.2667240836582656
38,Gen7_Ind714,0111101010011011010010110011101000,11,19,28,24,5,6,131072,0,3.253604656947832
39,Gen7_Ind684,1111101100100010101111110101001101,7,28,11,21,8,4,8192,5,3.2501711074204858
40,Gen7_Ind720,0110100011001111010101111111100100,2,22,16,27,8,6,65536,4,3.2463863717942067
41,Gen6_Ind535,0111101010011000010010111111101101,11,19,22,24,6,6,131072,5,3.24263414629239
42,Gen7_Ind634,0001100011001001001110100010101100,-38,22,24,20,9,5,131072,4,3.235612691179478
43,Gen7_Ind663,0001110110001100010111100001101100,-36,24,30,29,9,4,131072,4,3.228305078849659
44,Gen7_Ind667,0011111100110100110010011100000100,-19,29,15,24,8,3,4096,4,3.2248469243066453
45,Gen7_Ind672,1000110101001001010111000011110101,20,30,24,29,1,6,16384,5,3.2232232872038646
46,Gen7_Ind638,0010010011101011010111110111000100,-32,24,28,29,3,6,4096,4,3.2062208277003217
47,Gen7_Ind687,1111101100010010101101110001001101,-46,27,11,19,3,4,8192,5,3.1898685665072435
48,Gen7_Ind623,0111100101001000011101010010001100,10,30,22,29,5,5,8192,4,3.1781958520759304
49,Gen7_Ind697,0111100010001001010100010010100101,10,18,24,26,5,5,65536,5,3.1722889096312694
50,Gen7_Ind700,0111111010100110010001101001001101,13,20,18,23,7,4,8192,5,3.1629206021645753
51,Gen7_Ind641,0101010101001000111101010000000100,-8,30,23,9,5,3,4096,4,3.15886935956506
52,Gen7_Ind627,0111111100000111110010101110001101,13,26,21,24,9,5,8192,5,3.1314882850060957
