Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2424,1011110011101011010001110111001111,17,24,28,23,10,6,8192,3,3.6874965634408
2,Gen8_Ind919,0111010011111101111000110011000101,8,25,10,30,4,6,4096,5,3.551339883693191
3,Gen8_Ind940,0110110011110111011000100011100101,4,25,20,30,9,6,65536,5,3.551339883693191
4,Gen8_Ind1040,0000011011111001011000100011001101,-47,25,24,30,9,6,8192,5,3.551339883693191
5,Gen9_Ind1147,0001111011110001111000111011000111,-35,25,9,30,10,6,4096,3,3.551339883693191
6,Gen9_Ind1152,0000011011111011011000100011001101,-47,25,28,30,9,6,8192,5,3.551339883693191
7,Gen9_Ind1157,0001100011110000111111010111000111,-38,25,7,10,6,6,4096,4,3.551339883693191
8,Gen10_Ind1304,0110110011111001011000100011110101,4,25,24,30,9,6,8192,5,3.551339883693191
9,Gen11_Ind1394,0000011011111001011000011011001101,-47,25,24,30,7,6,8192,5,3.551339883693191
10,Gen11_Ind1472,0110000011110111011110100011100101,-2,25,20,18,9,6,65536,5,3.551339883693191
11,Gen27_Ind3595,0100111011110011011000100011100101,-11,25,12,30,9,6,65536,5,3.551339883693191
12,Gen8_Ind1040,0000011011111001011000100011001101,-47,25,24,30,9,6,8192,5,3.551339883693191
13,Gen27_Ind3621,0110000011110101011000100111100101,-2,25,16,30,10,6,65536,5,3.551339883693191
14,Gen27_Ind3624,0000011011110001111000100011001101,-47,25,9,30,9,6,8192,5,3.551339883693191
15,Gen27_Ind3634,0110000011111101011000100011000101,-2,25,7,30,9,6,4096,5,3.551339883693191
16,Gen27_Ind3642,1111010011111101111000100011000101,7,25,28,30,9,6,4096,5,3.551339883693191
17,Gen27_Ind3648,0000011011110111011000100011101101,-47,25,20,30,9,6,131072,5,3.551339883693191
18,Gen27_Ind3683,0100111011110111011000100011100101,-11,25,20,30,9,6,65536,5,3.551339883693191
19,Gen27_Ind3677,0000101100101011011000010111111101,-45,28,28,30,6,6,131072,5,3.5513317553773596
20,Gen27_Ind3681,0110000011110111011110100011101101,-2,25,20,25,9,6,131072,5,3.5512253517654098
21,Gen27_Ind3659,0000001011111101010110100011001101,-49,25,25,28,9,6,8192,5,3.5510195823136055
22,Gen27_Ind3628,1010100011101100011000100011001101,7,24,30,30,9,6,8192,5,3.546397355244002
23,Gen27_Ind3603,0110000011111101010010100011100101,-2,25,17,24,9,6,65536,5,3.5435732869043246
24,Gen27_Ind3582,1101000011100001010010100111001101,-20,24,8,24,10,6,8192,5,3.539647105900686
25,Gen27_Ind3609,0000010111110111011000110111111101,-48,14,20,30,4,6,8192,5,3.515878202551278
26,Gen26_Ind3471,1010100011111001011000100011000100,5,25,24,30,9,6,4096,4,3.503924939899775
27,Gen27_Ind3623,0001111011111001011000111011000100,-35,25,24,30,10,6,4096,4,3.503924939899775
28,Gen27_Ind3652,0000000011110111011000011011111100,-50,25,20,30,7,6,131072,4,3.503924939899775
29,Gen27_Ind3585,1110000111101111010100100011001100,-32,13,9,26,9,6,8192,4,3.502103081030638
30,Gen27_Ind3719,0001111011110001110100111011010100,-35,25,9,26,9,6,16384,4,3.502103081030638
31,Gen27_Ind3685,0111011011111001010001011011001100,9,25,24,23,7,6,8192,4,3.4868237887442493
32,Gen27_Ind3671,0000011100101001010001110011010111,-47,28,24,23,7,6,16384,0,3.4868163092407545
33,Gen27_Ind3674,0100000100101011010001100011100100,-18,28,28,23,9,6,65536,4,3.4868163092407545
34,Gen27_Ind3672,1110100011111011011000001111001101,-20,25,28,30,4,6,8192,5,3.47958017251397
35,Gen27_Ind3714,0000110011110111011001101011011101,-44,25,20,16,5,6,32768,5,3.474681017567904
36,Gen27_Ind3618,1000010111110000111000110111111100,16,21,7,30,2,6,131072,4,3.4711932359039217
37,Gen27_Ind3643,1010100011111001011000110011100100,-15,25,24,30,7,6,65536,4,3.4711932359039217
