Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,524288,4,0,0,1,bt3,32,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,4194304,4,0,0,1,bt3,32,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,64,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,8192,4,0,0,1,bt3,32,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,bt2,16,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,273,1000,3.898111148653308
11,Gen50_Ind6233,011001000000001001100110,16777216,4,0,0,1,bt3,273,1000,3.8973855386800325
12,Gen49_Ind6116,011010100000001111010110,33554432,2,0,0,1,bt2,64,1000,3.896848223948604
13,Gen50_Ind6305,011010100000001111011110,33554432,2,0,0,1,hc3,128,1000,3.8967542091023453
14,Gen50_Ind6235,011001000000001001111010,16777216,4,0,0,1,bt3,64,50,3.8966467691183615
15,Gen50_Ind6191,011001000000011001110110,16777216,4,0,1,1,bt3,273,1000,3.8965930513480633
16,Gen50_Ind6306,010101100000001001110100,4194304,4,0,0,1,bt3,16,200,3.8965930513480633
17,Gen50_Ind6223,011010100000001001010110,33554432,2,0,0,1,bt3,64,1000,3.8964453351162085
18,Gen50_Ind6218,011011000000011001110110,33554432,4,0,1,1,bt3,64,1000,3.895425056159645
19,Gen49_Ind6092,100101000000101001110000,1073741824,4,0,2,1,bt3,128,0,3.8953982139288743
20,Gen50_Ind6204,011011000000101001011101,33554432,4,0,2,1,bt3,128,500,3.8951163928383177
21,Gen50_Ind6295,011001100000001010111010,16777216,0,0,0,1,bt4,64,50,3.8950895548611806
22,Gen50_Ind6181,011101100000011001010010,67108864,3,0,1,1,bt3,64,50,3.8949956248535877
23,Gen50_Ind6215,011000110010111001010110,16777216,3,1,3,1,bt3,64,1000,3.8923942231555753
24,Gen50_Ind6304,011001100000001001101110,16777216,3,0,0,1,bt3,16,1000,3.8917779055198336
25,Gen50_Ind6192,011010111010111001101110,33554432,3,3,3,1,bt3,32,1000,3.8913492779162135
26,Gen50_Ind6251,011000110000001010110010,16777216,3,0,0,1,bt4,16,50,3.8901978089280678
27,Gen50_Ind6225,011001000001001111100110,16777216,4,0,4,1,bt2,273,1000,3.8901442688155026
28,Gen50_Ind6247,111101010000011001110010,2097152,0,0,1,1,bt3,32,50,3.888578872246393
29,Gen50_Ind6242,011000100000111001001110,16777216,2,0,3,1,bt3,32,1000,3.8877899619688185
30,Gen49_Ind6109,011010110010101001111110,33554432,3,1,2,1,bt3,16,1000,3.887763224856954
31,Gen50_Ind6201,100101100001001010011111,1073741824,4,0,4,1,bt4,128,10,3.8865604353296255
32,Gen50_Ind6214,011100010101111000001110,67108864,1,2,4,1,bt2,32,1000,3.8839836275631314
33,Gen50_Ind6237,011000001000011001111010,16777216,0,4,1,1,bt3,16,50,3.882076589228202
34,Gen50_Ind6260,010011000001001001110110,2097152,4,0,4,1,bt3,32,1000,3.8396122772640364
35,Gen49_Ind6065,011001100001011011101110,16777216,4,0,4,1,hc3,16,1000,3.7590474908070513
36,Gen50_Ind6219,010001000000001000111110,1048576,4,0,0,1,bt2,16,1000,3.751115590060051
37,Gen50_Ind6285,010001100000011000010010,1048576,2,0,1,1,bt2,64,50,3.7489265085249315
38,Gen50_Ind6185,111111100000001110110010,131072,0,0,0,1,hc3,16,50,3.745325067246154
39,Gen50_Ind6195,111011100101001000010000,524288,0,2,4,1,bt2,64,0,3.74254799735187
40,Gen50_Ind6281,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.741804838496161
41,Gen50_Ind6280,011001000000001001101110,16777216,4,0,0,1,bt3,16,1000,3.741804838496161
42,Gen50_Ind6308,011001000000001111111100,16777216,4,0,0,1,hc3,32,200,3.741804838496161
43,Gen50_Ind6278,111001000000001001000100,1048576,4,0,0,1,bt3,16,200,3.740591646871216
44,Gen50_Ind6263,011101100000001001111110,67108864,4,0,0,1,bt3,128,1000,3.74052977043171
45,Gen50_Ind6239,011001100000001001000110,16777216,1,0,0,1,bt3,16,1000,3.740480270754002
46,Gen50_Ind6236,100111000001001001000110,8192,4,0,4,1,bt3,16,1000,3.739601869430902
