Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
5,Gen25_Ind3092,110101000000001010010000,67108864,4,0,0,1,bt4,64,0,3.8980170728596004
6,Gen25_Ind3092,110101000000001010010000,262144,4,0,0,1,bt4,64,0,3.8980170728596004
7,Gen28_Ind3464,110101000000001010010000,32768,4,0,0,1,bt4,64,0,3.8980170728596004
8,Gen31_Ind3746,110101000000001010010000,262144,4,0,0,1,bt4,64,0,3.8980170728596004
9,Gen34_Ind4210,100101000000001010010000,1073741824,4,0,0,1,bt4,64,0,3.8980170728596004
10,Gen13_Ind1593,111001000000001001010011,1073741824,4,0,0,1,bt3,64,100,3.898003633831175
11,Gen17_Ind2119,011001000001011001010011,16777216,4,0,1,1,bt3,64,100,3.898003633831175
12,Gen20_Ind2510,101001000000001111010011,8192,4,0,0,1,bt3,64,100,3.898003633831175
13,Gen33_Ind4053,011100100001011001011011,67108864,2,0,0,1,bt3,128,100,3.8953982139288743
14,Gen34_Ind4134,111100110000101010010111,67108864,3,0,2,1,bt4,64,0,3.895156650497478
15,Gen33_Ind4005,011001000001011001110011,16777216,4,0,1,1,bt3,32,100,3.893372693244076
16,Gen34_Ind4224,111011000001001010110011,524288,4,0,4,1,bt4,64,100,3.893305659051935
17,Gen32_Ind3909,010101010000011001110000,4194304,4,0,1,1,bt3,128,0,3.892541632381851
18,Gen34_Ind4229,011001010100001110011000,16777216,0,2,0,1,bt2,128,0,3.8924344245645806
19,Gen34_Ind4220,100101010001001010010000,1073741824,0,0,4,1,bt4,64,0,3.892273623910851
20,Gen34_Ind4135,011111010000001010010000,134217728,3,0,0,1,bt4,64,0,3.8917645094779307
21,Gen34_Ind4187,011110010000001110010000,134217728,1,0,0,1,hc4,64,0,3.891523396492677
22,Gen34_Ind4189,011100000000001001010000,67108864,0,0,0,1,bt3,64,0,3.891523396492677
23,Gen34_Ind4211,100000010000001001110110,268435456,1,0,0,1,bt3,32,1000,3.8915100022028253
24,Gen34_Ind4236,010111010000001010110011,8388608,3,0,0,1,bt4,16,100,3.891335884824935
25,Gen34_Ind4213,011100000000001000100000,67108864,0,0,0,1,bt2,273,0,3.8911885669052864
26,Gen34_Ind4159,011101000000001001110110,67108864,4,0,0,1,bt3,16,1000,3.8911483912266873
