Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen7_Ind796,100000100000001010010010,268435456,2,0,0,1,bt4,64,50,3.897210895140136
2,Gen7_Ind841,100101000001011010011100,1073741824,4,0,0,1,bt4,128,200,3.897157161815142
3,Gen8_Ind964,111101000000001010011100,32768,4,0,0,1,bt4,128,200,3.897157161815142
4,Gen6_Ind663,011110100000001010011100,134217728,2,0,0,1,bt4,128,200,3.8970496996101653
5,Gen7_Ind750,011011100000001000010011,33554432,0,0,0,1,bt2,64,100,3.8969556750422223
6,Gen5_Ind532,100101000001011010011010,1073741824,4,0,0,1,bt4,128,50,3.8968750861664874
7,Gen5_Ind604,011110100000001000010101,134217728,2,0,0,1,bt2,64,500,3.896848223948604
8,Gen7_Ind855,011010100000001000010011,33554432,2,0,0,1,bt2,64,100,3.8966870584180597
9,Gen8_Ind908,100100100000001000011010,1073741824,2,0,0,1,bt2,128,50,3.8962439219389142
10,Gen3_Ind274,011010100000011001010011,33554432,2,0,1,1,bt3,64,100,3.8960693806944273
11,Gen3_Ind274,011010100000011001010011,33554432,2,0,1,1,bt3,64,100,3.8960693806944273
12,Gen5_Ind564,100001100000011000010011,268435456,0,0,1,1,bt2,64,100,3.8957069219186624
13,Gen5_Ind569,011011100000011000010011,33554432,0,0,1,1,bt2,64,100,3.8957069219186624
14,Gen8_Ind913,011011000000011001100110,33554432,4,0,1,1,bt3,273,1000,3.895425056159645
15,Gen8_Ind912,011011100000011010011010,33554432,2,0,1,1,bt4,128,50,3.895331109970336
16,Gen5_Ind518,011010100000011001100111,33554432,2,0,1,1,bt3,273,200,3.8951969089888068
17,Gen8_Ind902,011011100000101000010011,33554432,0,0,2,1,bt2,64,100,3.8951432311852963
18,Gen8_Ind961,100011100000011000010111,536870912,1,0,1,1,bt2,64,10,3.8950627172538765
19,Gen8_Ind900,100001100000101010010011,268435456,0,0,2,1,bt4,64,100,3.894700445748851
20,Gen8_Ind894,011010100000011000010011,33554432,2,0,1,1,bt2,64,100,3.8946736135032727
21,Gen8_Ind971,100001100000011000010011,268435456,4,0,1,1,bt2,64,100,3.8946736135032727
22,Gen8_Ind915,100000100001011010011011,268435456,2,0,1,1,bt4,128,100,3.89453945782095
23,Gen7_Ind733,100011100000101000010011,536870912,0,0,2,1,bt2,64,100,3.8940431621473617
24,Gen8_Ind959,011011000000111010011110,33554432,4,0,3,1,bt4,128,1000,3.893828586975613
25,Gen8_Ind929,011111100001001101010100,134217728,3,0,4,1,bt2,64,200,3.8925684352589194
26,Gen8_Ind859,011010100100011001011011,33554432,2,2,1,1,bt3,128,100,3.8920056523430375
27,Gen8_Ind897,011111000001101001011100,134217728,4,0,0,1,bt3,128,200,3.89191187101127
28,Gen8_Ind876,100100000000001010011100,1073741824,0,0,0,1,bt4,128,200,3.8918448871127085
29,Gen8_Ind875,100000100001011010011000,268435456,2,0,3,1,bt4,128,0,3.8914430321366003
30,Gen8_Ind885,100100100001001010011101,1073741824,2,0,4,1,bt4,128,500,3.8913626710996843
31,Gen7_Ind759,100011100000011000010011,536870912,4,0,1,1,bt2,64,100,3.8906663477850922
32,Gen8_Ind931,100000100100101010011000,268435456,2,2,2,1,bt4,128,0,3.8905458555855312
33,Gen8_Ind924,111011100000011001010011,262144,4,0,1,1,bt3,64,100,3.890438757673356
