Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen13_Ind1593,111001000000001001010011,16384,4,0,0,1,bt3,64,100,3.898003633831175
2,Gen17_Ind2119,011001000001011001010011,16777216,4,0,1,1,bt3,64,100,3.898003633831175
3,Gen10_Ind1177,011111010001101010010011,134217728,4,0,0,1,bt4,64,100,3.8978961249396678
4,Gen14_Ind1667,101011000000001010010010,32768,4,0,0,1,bt4,64,50,3.897842372717745
5,Gen15_Ind1753,100101000000001110010010,1073741824,4,0,0,1,bt4,64,50,3.897842372717745
6,Gen16_Ind1938,100001100000001010010111,268435456,0,0,0,1,bt4,64,500,3.897842372717745
7,Gen17_Ind2117,100001100000001010010111,268435456,1,0,0,1,bt4,64,50,3.897842372717745
8,Gen12_Ind1382,111011000000001001010010,8192,4,0,0,1,bt3,64,50,3.8977483098965426
9,Gen9_Ind1075,111011000000001001100110,524288,4,0,0,1,bt3,273,1000,3.8973855386800325
10,Gen12_Ind1363,111011000000001001100110,524288,4,0,0,1,bt3,273,1000,3.8973855386800325
11,Gen18_Ind2253,011111000000001001100000,134217728,4,0,0,1,bt3,273,0,3.8973586694243365
12,Gen18_Ind2242,100010100000001010010111,536870912,2,0,0,1,bt4,64,200,3.897210895140136
13,Gen18_Ind2263,100100100000001010010110,1073741824,2,0,0,1,bt4,64,1000,3.8970899972425204
14,Gen18_Ind2222,111000110000001001010011,4096,3,0,0,1,bt3,64,100,3.8963916228995217
15,Gen18_Ind2180,100000100001101001010100,268435456,2,0,3,1,bt3,64,200,3.895841158045987
16,Gen18_Ind2171,100001000000101001010010,268435456,4,0,2,1,bt3,64,50,3.895774038825986
17,Gen18_Ind2257,011000100000001001100011,16777216,2,0,0,1,bt3,273,100,3.895680075803256
18,Gen16_Ind1877,010110100000011001100010,8388608,2,0,1,1,bt3,273,50,3.894888281820562
19,Gen18_Ind2227,011001000001101101010011,16777216,4,0,2,1,hc4,64,100,3.894056573880818
20,Gen18_Ind2193,011000100001011001010011,16777216,2,0,3,1,bt3,64,100,3.893949282599861
21,Gen18_Ind2185,011010110010101101010010,33554432,3,1,2,1,hc4,64,50,3.8938151768125526
22,Gen17_Ind2052,011001000001011001111010,16777216,4,0,2,1,bt3,64,50,3.893801766741859
23,Gen18_Ind2231,011010100001101010010011,33554432,2,0,2,1,bt4,64,100,3.8937213082573674
24,Gen18_Ind2164,011000100000101000110011,16777216,2,0,2,1,bt2,32,100,3.8934129148673873
25,Gen18_Ind2239,011100100100001000010111,67108864,2,2,0,1,bt2,64,500,3.893305659051935
26,Gen18_Ind2235,100000111010101001010100,268435456,3,4,2,1,bt3,64,200,3.8931313809548405
27,Gen18_Ind2207,111100100001001001010110,16384,2,0,4,1,bt3,64,1000,3.892595238505104
28,Gen18_Ind2240,100001100001101000010100,268435456,1,0,3,1,bt2,64,200,3.8925684352589194
29,Gen18_Ind2183,111001000001001001010010,67108864,4,0,4,1,bt3,64,50,3.892541632381851
30,Gen18_Ind2267,111010000000001001101011,67108864,0,0,0,1,bt3,16,100,3.8918850771751554
31,Gen18_Ind2163,011110010010001010010011,134217728,1,1,0,1,bt4,64,100,3.891858283707962
32,Gen18_Ind2148,011010110001001101010010,33554432,3,0,4,1,bt2,64,50,3.8918046978803087
33,Gen18_Ind2219,110000100001001010010010,4194304,2,0,4,1,bt4,64,50,3.891657344462611
34,Gen18_Ind2238,011111010000001010111011,134217728,3,0,0,1,bt4,128,100,3.8911751749202406
35,Gen18_Ind2196,101000000010001000010100,2097152,0,1,0,1,bt2,64,200,3.8910680423582695
36,Gen18_Ind2217,011000100011001001010010,16777216,2,1,4,1,bt3,64,50,3.8906663477850922
37,Gen18_Ind2199,100100000000011001010011,1073741824,0,0,1,1,bt3,64,100,3.890438757673356
38,Gen18_Ind2246,011010100000111000111010,33554432,2,0,3,1,bt2,128,50,3.890345051836916
39,Gen18_Ind2149,101110000000011000010010,32768,0,0,1,1,bt2,64,50,3.890171038687568
40,Gen18_Ind2218,011010000100001101100011,33554432,0,2,0,1,hc4,273,100,3.8901174993118635
41,Gen18_Ind2271,011010000011101010010011,33554432,0,1,4,1,bt4,64,100,3.889595567619264
