Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,268435456,4,0,0,1,bt3,273,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,536870912,4,0,0,1,bt3,32,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,64,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,4096,4,0,0,1,bt3,128,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,hc4,128,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,273,1000,3.898111148653308
11,Gen69_Ind8645,011011000000001001101110,33554432,4,0,0,1,bt3,128,1000,3.898111148653308
12,Gen69_Ind8596,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.897439278302895
13,Gen69_Ind8662,111011000000001001110110,16384,4,0,0,1,bt3,273,1000,3.897439278302895
14,Gen69_Ind8680,011001000000001001011110,16777216,4,0,0,1,bt3,128,1000,3.897439278302895
15,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,64,1000,3.897439278302895
16,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.8973855386800325
17,Gen69_Ind8661,100011000000001001100110,536870912,4,0,0,1,bt3,273,1000,3.8973855386800325
18,Gen69_Ind8672,111101000000001001100110,131072,4,0,0,1,bt3,273,1000,3.8973855386800325
19,Gen68_Ind8565,011011000000001001111110,33554432,4,0,0,1,bt3,32,1000,3.8973855386800325
20,Gen69_Ind8659,011001000000001001110111,16777216,4,0,0,1,bt3,273,1000,3.8973586694243365
21,Gen69_Ind8610,010111000000001000110110,8388608,4,0,0,1,bt2,16,1000,3.897157161815142
22,Gen68_Ind8506,010101000000001001010110,4194304,4,0,0,1,bt3,64,1000,3.8965930513480633
23,Gen68_Ind8478,011011000000001010100101,33554432,4,0,0,1,bt4,273,500,3.8965124774695603
24,Gen69_Ind8660,011101000000001101100101,67108864,4,0,0,1,bt3,273,500,3.8965124774695603
25,Gen69_Ind8667,011011000000001101111100,33554432,4,0,0,1,hc4,16,200,3.8965124774695603
26,Gen69_Ind8648,011011010000001001111100,33554432,1,0,0,1,bt3,273,200,3.8959619784703174
27,Gen69_Ind8594,011001010000011001111100,16777216,3,0,1,1,bt3,64,200,3.895411634998019
28,Gen69_Ind8640,011001010000011001111110,16777216,1,0,1,1,bt3,32,1000,3.895250588271773
29,Gen69_Ind8619,011011000000011101011111,33554432,4,0,1,1,bt4,128,500,3.894526042761039
30,Gen69_Ind8602,011001010000101001100101,16777216,2,0,2,1,bt3,273,500,3.8936408530978692
31,Gen69_Ind8632,101000000000001010110110,536870912,0,0,0,1,bt4,128,1000,3.892045845725931
32,Gen69_Ind8653,011001000001001000101100,16777216,4,0,4,1,bt2,273,200,3.891657344462611
33,Gen69_Ind8649,011011100000001001111110,33554432,4,0,0,1,bt3,128,1000,3.8915100022028253
34,Gen69_Ind8595,011010010000001001101110,33554432,1,0,0,1,bt3,16,1000,3.891429638399956
35,Gen69_Ind8643,111010000000001001110110,4194304,0,0,0,1,bt3,32,1000,3.891429638399956
36,Gen69_Ind8603,011001000000001101111100,16777216,4,0,0,1,hc4,64,200,3.8911751749202406
37,Gen68_Ind8552,011001000000001001101110,16777216,4,0,0,1,bt3,32,1000,3.8911483912266873
38,Gen69_Ind8583,111010000000001001111011,4194304,0,0,0,1,bt3,32,100,3.8906395710957637
39,Gen69_Ind8678,011001000000001000111100,16777216,4,0,0,1,bt2,16,200,3.8906395710957637
40,Gen69_Ind8666,111011000000001001001111,268435456,4,0,0,1,bt3,32,50,3.889622329940105
41,Gen69_Ind8650,011010010000101001100010,33554432,1,0,2,1,bt3,273,50,3.888712617585857
42,Gen69_Ind8654,111000010001001001101100,131072,1,0,4,1,bt3,16,200,3.8854785608979094
43,Gen69_Ind8622,011010000000001101001010,33554432,0,0,0,1,hc4,32,50,3.885318334427266
44,Gen69_Ind8628,100000001000001010101110,268435456,0,4,0,1,bt4,32,1000,3.8847309504093896
45,Gen69_Ind8584,011001100000101001001100,16777216,1,0,2,1,bt3,32,200,3.884464016381333
46,Gen69_Ind8671,110100000001001101110000,524288,0,0,4,1,bt3,128,0,3.8837434777082755
47,Gen69_Ind8599,011110001000001001110111,134217728,0,4,0,1,bt3,32,50,3.876738855381408
48,Gen69_Ind8646,010011000000001001100110,2097152,4,0,0,1,bt3,273,1000,3.8449266466251326
