Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,8388608,4,0,0,1,bt3,32,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,262144,4,0,0,1,bt3,273,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,32,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,1048576,4,0,0,1,bt3,128,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,hc3,16,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,16,1000,3.898111148653308
11,Gen73_Ind9071,111101000000001001110110,1073741824,4,0,0,1,bt3,128,1000,3.898111148653308
12,Gen73_Ind9087,011001000000001001111100,16777216,4,0,0,1,bt3,64,200,3.898111148653308
13,Gen73_Ind9096,011101010000001001010110,67108864,2,0,0,1,bt3,64,1000,3.898111148653308
14,Gen73_Ind9088,011011000000001001111110,33554432,4,0,0,1,bt3,32,1000,3.897439278302895
15,Gen73_Ind9150,011001000001101001011110,16777216,4,0,3,1,bt3,128,1000,3.897439278302895
16,Gen73_Ind9152,011011000000001001111110,33554432,4,0,0,1,bt3,64,1000,3.897439278302895
17,Gen73_Ind9158,111001000000001001111100,1073741824,4,0,0,1,bt3,273,200,3.8973855386800325
18,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,16,200,3.8973855386800325
19,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.8973855386800325
20,Gen73_Ind9144,011000100000001001111110,16777216,2,0,0,1,bt3,16,1000,3.8964453351162085
21,Gen73_Ind9102,010111000000011101010110,8388608,4,0,1,1,bt4,64,1000,3.896055955092575
22,Gen73_Ind9170,010111000000111001111110,8388608,4,0,3,1,bt3,64,1000,3.8934933606071875
23,Gen72_Ind9027,010111000000111001111101,8388608,4,0,3,1,bt3,273,500,3.893091165148166
24,Gen73_Ind9099,011011010000001001110110,33554432,0,0,0,1,bt3,32,1000,3.8917779055198336
25,Gen73_Ind9187,011000000000001001111110,16777216,0,0,0,1,bt3,128,1000,3.8915100022028253
26,Gen73_Ind9079,011000000000001101110110,16777216,0,0,0,1,hc3,32,1000,3.8914564259654436
27,Gen73_Ind9160,011101000000001001101011,67108864,4,0,0,1,bt3,16,100,3.891295706104243
28,Gen73_Ind9124,011000010000001000111110,16777216,1,0,0,1,bt2,64,1000,3.891201958982513
29,Gen73_Ind9084,011101000000001001111100,67108864,4,0,0,1,bt3,128,200,3.8911751749202406
30,Gen73_Ind9146,011001000000001001111110,16777216,4,0,0,1,bt3,32,1000,3.8911483912266873
31,Gen73_Ind9157,111011000000001001110110,262144,4,0,0,1,bt3,32,1000,3.8911483912266873
32,Gen73_Ind9162,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.8911483912266873
33,Gen73_Ind9173,011001110000011001100110,16777216,1,0,1,1,bt3,273,1000,3.8890202667840756
34,Gen73_Ind9140,011001100000101000101110,16777216,4,0,2,1,bt2,16,1000,3.888391644226173
35,Gen73_Ind9138,010110000000111001110110,8388608,0,0,3,1,bt3,128,1000,3.887014735003713
36,Gen73_Ind9119,011101100101011001101111,67108864,1,2,2,1,bt3,273,200,3.8864268379875977
37,Gen73_Ind9100,011000001000111101110111,16777216,0,4,3,1,hc4,273,200,3.8823165329780513
38,Gen73_Ind9193,011000000001001001111110,16777216,0,0,4,1,bt3,273,1000,3.8820232724226256
39,Gen73_Ind9155,011000000111001001111110,16777216,0,3,4,1,bt3,16,1000,3.8790132499862766
40,Gen73_Ind9154,011001011000101001111110,16777216,2,4,2,1,bt3,64,1000,3.87753658478032
41,Gen73_Ind9074,011000001000001001110110,16777216,0,4,0,1,bt3,64,1000,3.876738855381408
42,Gen73_Ind9145,111001000000001001111110,2097152,4,0,0,1,bt3,273,1000,3.840029582482823
43,Gen73_Ind9167,011001000000011101110110,16777216,4,0,1,1,hc3,64,1000,3.8384390924553475
44,Gen73_Ind9123,011011000001101011111110,33554432,4,0,1,1,hc3,128,1000,3.764868019273482
45,Gen73_Ind9183,010001000000001110011110,1048576,4,0,0,1,bt2,128,1000,3.751812652229604
46,Gen73_Ind9153,010001010000101101111110,1048576,0,0,2,1,bt3,64,1000,3.7470752481482097
47,Gen73_Ind9085,010001100000111001101110,1048576,0,0,3,1,bt3,273,1000,3.7463302904289337
48,Gen73_Ind9118,100101000000001001101011,1073741824,4,0,0,1,bt3,273,100,3.7418667571279642
49,Gen72_Ind9049,011001000000001101111110,16777216,4,0,0,1,hc4,32,1000,3.741804838496161
50,Gen73_Ind9097,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.741804838496161
51,Gen73_Ind9103,011001000000001001110110,16777216,4,0,0,1,bt3,128,1000,3.741804838496161
52,Gen72_Ind8971,011101000000001111111110,67108864,4,0,0,1,bt3,128,1000,3.741804838496161
53,Gen73_Ind9169,110101000000001001110111,131072,4,0,0,1,bt3,32,0,3.741804838496161
54,Gen73_Ind9188,011001000000001001110110,16777216,4,0,0,1,bt3,16,1000,3.741804838496161
55,Gen73_Ind9128,011000000000001001101110,16777216,0,0,0,1,bt3,273,1000,3.7360059677030293
56,Gen73_Ind9112,111101010000001000110110,4194304,0,0,0,1,bt2,273,1000,3.7359442428808394
57,Gen73_Ind9161,100101100001001101100101,1073741824,4,0,4,1,hc4,273,500,3.6782127566821954
58,Gen73_Ind9185,011101000000001111111110,67108864,4,0,0,1,bt3,16,1000,3.6504116555008475
59,Gen73_Ind9115,011100000000001011110110,67108864,0,0,0,1,hc3,273,1000,3.643318521048697
60,Gen73_Ind9179,011001000000000000111110,16777216,4,0,0,0,bt2,32,1000,3.58670842506646
61,Gen73_Ind9136,011001000000010001111101,16777216,4,0,1,0,bt3,16,500,3.586162354015872
62,Gen73_Ind9109,011000000000000000111100,16777216,0,0,0,0,bt2,32,200,3.582844000937997
63,Gen73_Ind9190,111101100000000000010110,16384,0,0,0,0,bt2,64,1000,3.582832647266666
64,Gen73_Ind9076,011011000000001011111100,33554432,4,0,0,1,hc3,64,200,3.547522340198552
65,Gen72_Ind9014,011001000000001011101100,16777216,4,0,0,1,hc3,16,200,3.547522340198552
66,Gen73_Ind9075,010111000000111101111100,8388608,4,0,3,1,bt3,64,200,3.5448418085650055
67,Gen73_Ind9132,011001100000000111100110,16777216,2,0,0,0,hc3,273,1000,3.535055122689412
68,Gen73_Ind9148,010011110000001011010100,2097152,0,0,0,1,hc3,64,200,3.5274780902224205
69,Gen73_Ind9111,010001000000000111100110,1048576,4,0,0,0,bt4,273,1000,3.464133065751578
70,Gen73_Ind9104,100101000000000011110110,1073741824,4,0,0,0,hc3,16,1000,3.4524760139488584
71,Gen73_Ind9116,011001010000110101111101,16777216,4,0,3,0,bt2,273,500,3.3692032505304312
72,Gen73_Ind9130,011101000000001011101000,67108864,4,0,0,1,hc3,32,0,3.3614001575716133
73,Gen73_Ind9166,111101000000001001110100,2097152,4,0,0,1,bt3,32,200,3.3466347875763307
