Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,16,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,1,1,bt3,32,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,3,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,32,1000,3.898111148653308
7,Gen21_Ind2592,011101010000001001010101,67108864,1,0,0,1,bt3,64,500,3.898111148653308
8,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,273,200,3.898111148653308
9,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
10,Gen22_Ind2727,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
11,Gen33_Ind4117,011101110000001001010111,67108864,3,0,0,1,bt3,64,10,3.898111148653308
12,Gen33_Ind4153,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
13,Gen33_Ind4160,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
14,Gen33_Ind4088,100101110000001001110011,1073741824,4,0,0,1,bt3,128,100,3.898003633831175
15,Gen33_Ind4047,011111010000001001111101,134217728,0,0,0,1,bt3,16,500,3.897439278302895
16,Gen33_Ind4124,100101000000001001011101,1073741824,4,0,0,1,bt3,128,500,3.897439278302895
17,Gen33_Ind4133,100011010000001001011101,536870912,0,0,0,1,bt3,128,500,3.897439278302895
18,Gen32_Ind3937,100011000000001001110110,536870912,4,0,0,1,bt3,16,1000,3.8973855386800325
19,Gen33_Ind4156,100011110000001001010111,536870912,1,0,0,1,bt3,64,50,3.8964050508148644
20,Gen33_Ind4096,100101100000001001111110,1073741824,1,0,0,1,bt3,273,1000,3.895948553608656
21,Gen33_Ind4119,100010100000001101011111,536870912,2,0,0,1,hc4,128,100,3.8958143100804574
22,Gen33_Ind4077,010101000001101001011000,4194304,4,0,4,1,bt3,128,0,3.8956129621334803
23,Gen33_Ind4073,101111000000101001010111,33554432,4,0,2,1,bt3,64,500,3.8955592728625867
24,Gen33_Ind4095,100001000001011001110100,268435456,4,0,2,1,bt3,16,200,3.895411634998019
25,Gen32_Ind4032,100001110000101001010000,268435456,2,0,2,1,bt3,64,0,3.8953982139288743
26,Gen33_Ind4158,011101000000011000010100,67108864,4,0,1,1,bt2,64,200,3.8953713720680248
27,Gen33_Ind4138,100011101010001000011110,536870912,4,1,0,1,bt2,128,1000,3.895331109970336
28,Gen33_Ind4146,011111000000111001010101,134217728,4,0,3,1,bt3,64,500,3.895210328670847
29,Gen32_Ind3938,011011000001011000011101,33554432,4,0,3,1,bt2,128,500,3.894767527980351
30,Gen32_Ind3938,011011000001011000011101,33554432,4,0,3,1,bt2,128,500,3.894660197519127
31,Gen33_Ind4066,100001000000101000111010,268435456,4,0,2,1,bt2,16,50,3.893761537083976
32,Gen32_Ind3996,110001000001001001011110,16777216,4,0,4,1,bt3,128,1000,3.89191187101127
33,Gen33_Ind4061,100001000001001001011101,268435456,4,0,4,1,bt3,128,500,3.89191187101127
34,Gen33_Ind4161,011101110010001001010100,67108864,2,1,0,1,bt3,64,200,3.891858283707962
35,Gen33_Ind4087,011101100000001001010111,67108864,3,0,0,1,bt3,64,200,3.8917779055198336
36,Gen33_Ind4120,011101110000001001011110,67108864,2,0,0,1,bt3,128,1000,3.891429638399956
37,Gen33_Ind4107,111101110000111001100101,2097152,1,0,3,1,bt3,273,500,3.8913760643753483
38,Gen32_Ind3999,111011000001011001110110,32768,4,0,2,1,bt3,32,1000,3.8911483912266873
39,Gen33_Ind4091,100001000000001000111110,268435456,4,0,0,1,bt2,128,1000,3.8906529593943566
40,Gen33_Ind4157,011100110000001001001111,67108864,3,0,0,1,bt3,32,100,3.8905994067528322
41,Gen33_Ind4115,011111010000101001110111,134217728,3,0,2,1,bt3,32,50,3.890398597476421
42,Gen33_Ind4151,100011000000001001110000,536870912,4,0,0,1,bt3,273,0,3.8899970411045626
43,Gen33_Ind4147,100101000000101001111110,1073741824,4,0,2,1,bt3,64,1000,3.8897026191123296
44,Gen33_Ind4116,010100110001001001011101,4194304,3,0,4,1,bt3,128,500,3.889314585483316
45,Gen32_Ind4022,100101010001011101001101,1073741824,4,0,3,1,hc3,32,500,3.8883782714860544
46,Gen33_Ind4092,010101010000011000011000,4194304,4,0,1,1,bt2,128,0,3.8882846648806475
47,Gen33_Ind4125,010100000000011101011000,4194304,0,0,1,1,bt3,128,0,3.8882846648806475
48,Gen32_Ind4025,011111010001001001010101,134217728,4,0,4,1,bt3,64,500,3.8876562800869254
49,Gen33_Ind4106,011011000001011010001101,33554432,4,0,2,1,bt4,32,500,3.887335481076026
