Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,32,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,0,1,bt3,32,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,0,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,64,50,3.898111148653308
7,Gen21_Ind2592,011101010000001001010101,67108864,0,0,0,1,bt3,64,500,3.898111148653308
8,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,273,200,3.898111148653308
9,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
10,Gen22_Ind2727,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
11,Gen43_Ind5303,101111000000001001010111,1048576,4,0,0,1,bt3,64,500,3.898111148653308
12,Gen43_Ind5320,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
13,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
14,Gen43_Ind5349,101111000000001001010110,262144,4,0,0,1,bt3,64,1000,3.898111148653308
15,Gen43_Ind5372,011101000000001001110010,67108864,4,0,0,1,bt3,273,50,3.8977483098965426
16,Gen43_Ind5399,011111010001111001010010,134217728,2,0,3,1,bt3,64,50,3.8977483098965426
17,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,128,200,3.897439278302895
18,Gen43_Ind5354,011111000000001001110100,134217728,4,0,0,1,bt3,128,200,3.8973855386800325
19,Gen43_Ind5348,011101000000001101011010,67108864,4,0,0,1,bt3,128,50,3.8968213621010546
20,Gen41_Ind5056,011101000000001101111010,67108864,4,0,0,1,bt3,273,50,3.8966467691183615
21,Gen43_Ind5294,011001000000011001010111,16777216,4,0,1,1,bt3,64,50,3.8965930513480633
22,Gen43_Ind5352,011101000000011001010101,67108864,4,0,1,1,bt3,64,500,3.8965930513480633
