Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,32,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,2,1,bt3,273,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,3,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,16,1000,3.898111148653308
7,Gen21_Ind2592,011101010000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
8,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,32,200,3.898111148653308
9,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
10,Gen22_Ind2727,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
11,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
12,Gen46_Ind5718,100101000000001001010101,1073741824,4,0,0,1,bt3,64,500,3.898111148653308
13,Gen46_Ind5736,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
14,Gen45_Ind5578,011101000000001001010111,67108864,4,0,0,1,bt3,64,0,3.898003633831175
15,Gen46_Ind5683,011101000000001101011100,67108864,4,0,0,1,bt3,128,200,3.897439278302895
16,Gen46_Ind5710,011111000000001001110111,134217728,4,0,0,1,bt3,273,500,3.897439278302895
17,Gen46_Ind5716,011101000000001001101100,67108864,4,0,0,1,bt3,128,200,3.8973855386800325
18,Gen46_Ind5723,011001000000001001111110,16777216,4,0,0,1,bt3,64,1000,3.8973855386800325
19,Gen46_Ind5737,011101000000001001111110,67108864,4,0,0,1,bt3,128,1000,3.8973855386800325
20,Gen46_Ind5774,011101000000001101111100,67108864,4,0,0,1,hc3,64,200,3.8973855386800325
21,Gen46_Ind5778,100101000000001001111111,1073741824,4,0,0,1,bt3,273,500,3.8970899972425204
22,Gen46_Ind5676,011101000000001101101000,67108864,4,0,0,1,bt2,128,0,3.8967945006238325
23,Gen46_Ind5706,011001010000011001010101,16777216,0,0,1,1,bt3,64,500,3.8965930513480633
24,Gen46_Ind5772,011111100000001001101000,134217728,3,0,0,1,bt3,273,0,3.8961499362486647
25,Gen45_Ind5663,100000100000001001010000,268435456,2,0,0,1,bt3,64,0,3.8961499362486647
26,Gen46_Ind5752,011111000001011101010100,134217728,4,0,0,1,bt2,64,200,3.896055955092575
27,Gen46_Ind5775,011011110010001001010101,33554432,3,1,0,1,bt3,64,500,3.8956129621334803
28,Gen46_Ind5760,011011000001011000010101,33554432,4,0,0,1,bt2,64,500,3.8953847929522096
29,Gen46_Ind5756,100111000000111001110100,1073741824,4,0,3,1,bt3,16,200,3.8934799527530313
30,Gen46_Ind5730,011101000001011000010101,67108864,4,0,3,1,bt2,64,500,3.892581836835872
31,Gen46_Ind5765,011011110000001001010101,33554432,3,0,0,1,bt3,64,500,3.8917779055198336
32,Gen46_Ind5750,011111100000001000011101,134217728,0,0,0,1,bt2,128,500,3.8911483912266873
33,Gen46_Ind5719,011011110010001001111111,33554432,4,1,0,1,bt3,273,10,3.890519080554695
34,Gen46_Ind5705,100101000001011001110100,1073741824,4,0,0,1,bt3,273,200,3.889769529287911
35,Gen46_Ind5783,010111100001011001110100,8388608,3,0,0,1,bt3,16,200,3.8869612824708812
36,Gen46_Ind5685,100101010001011001110110,1073741824,4,0,4,1,bt3,32,1000,3.886947919567377
37,Gen46_Ind5703,100000000101011001011110,268435456,0,2,2,1,bt3,128,1000,3.8856120930520284
38,Gen46_Ind5674,011000000000001001001111,16777216,0,0,0,1,bt3,32,200,3.8848510826913696
39,Gen46_Ind5678,011110000001101001111100,134217728,0,0,3,1,bt3,64,200,3.8831432329768307
40,Gen46_Ind5670,011010010001101000001101,33554432,1,0,0,1,bt2,32,500,3.8814368842047444
41,Gen46_Ind5763,100011100000111100100101,536870912,0,0,3,1,hc4,273,500,3.800249905046166
42,Gen46_Ind5694,011101000000001001110101,67108864,4,0,0,1,bt3,64,500,3.741804838496161
43,Gen45_Ind5586,100001000001011000111110,268435456,4,0,4,1,bt2,128,1000,3.7417305388428876
44,Gen46_Ind5746,100101000000011001101100,1073741824,4,0,1,1,bt3,128,200,3.741693390122746
45,Gen46_Ind5785,011011000000001001110010,33554432,4,0,0,1,bt3,273,50,3.7414828946410488
46,Gen46_Ind5709,100001010000101001000110,268435456,0,0,2,1,bt3,16,1000,3.741012460956112
47,Gen46_Ind5762,011111100000001000110100,134217728,3,0,0,1,bt2,273,200,3.740863927526833
48,Gen46_Ind5757,011101000000011100111100,67108864,4,0,1,1,hc4,32,200,3.736895031349465
49,Gen46_Ind5677,011101100000001101000010,67108864,3,0,0,1,bt2,16,50,3.7360430035753702
50,Gen46_Ind5786,010011000000001011111110,2097152,4,0,0,1,hc3,64,1000,3.735845487407564
51,Gen46_Ind5688,011111010100011001000101,134217728,3,2,1,1,bt3,16,500,3.7343771159429386
52,Gen45_Ind5632,010010000000001101110010,2097152,0,0,0,1,hc4,64,50,3.6999998363735136
53,Gen46_Ind5692,011001000000001011011101,16777216,4,0,0,1,hc3,128,500,3.684902029163109
54,Gen46_Ind5788,100011100000101100110101,536870912,1,0,2,1,hc4,16,500,3.6738741563687056
55,Gen46_Ind5735,011101000000001011000110,67108864,4,0,0,1,hc3,16,1000,3.6504116555008475
56,Gen46_Ind5698,110001000001111001111100,8192,4,0,3,1,bt3,273,200,3.6328529152823386
57,Gen46_Ind5776,100011000000000001010110,536870912,4,0,0,0,bt3,64,1000,3.5865605144033577
58,Gen46_Ind5702,100101000000000001111111,1073741824,4,0,0,0,bt3,32,0,3.5865377599994925
59,Gen46_Ind5771,111111000000010101010100,536870912,4,0,1,0,hc4,64,200,3.5861509793037825
60,Gen46_Ind5731,011011000000010001010101,33554432,4,0,1,0,bt3,64,500,3.5861396046638503
61,Gen46_Ind5747,100111000000000001110101,1048576,4,0,0,0,bt3,64,500,3.5856278205384355
62,Gen46_Ind5742,011111100000100001010101,134217728,0,0,2,0,bt3,64,500,3.5819926752228004
63,Gen46_Ind5720,011000001010010101101100,16777216,0,1,1,0,bt2,64,200,3.5801211819914758
64,Gen46_Ind5667,010110000000000000111100,8388608,0,0,0,0,bt2,273,200,3.5555659508093096
65,Gen46_Ind5724,011011000000001101000010,33554432,4,0,0,1,bt3,16,50,3.496302303503341
66,Gen46_Ind5700,011011110000000101010101,33554432,3,0,0,0,hc4,64,500,3.4949189347923526
67,Gen46_Ind5773,011101000000101001101111,67108864,4,0,2,1,bt3,32,500,3.35206215979033
68,Gen46_Ind5769,011011110000011101011010,33554432,0,0,1,1,bt3,128,50,3.287298982081021
69,Gen46_Ind5759,001101010000000001010100,262144,4,0,0,0,bt3,64,200,3.2555515403508872
70,Gen46_Ind5770,011101000000001101010000,67108864,4,0,0,1,hc4,64,0,3.099000232982033
71,Gen44_Ind5541,011101000000011000010111,67108864,4,0,1,1,bt2,64,100,2.9470264486548903
72,Gen46_Ind5734,101010010010001101110000,4194304,1,1,0,1,bt3,64,0,2.8685986887841315
73,Gen46_Ind5693,000101010000011001111111,16384,2,0,1,1,bt3,64,50,2.807231585533601
74,Gen46_Ind5668,001100101001011010111000,262144,2,4,2,1,bt4,32,0,0
75,Gen46_Ind5673,100101001000010001100100,1073741824,4,4,1,0,bt3,273,200,0
76,Gen46_Ind5681,011111010100001011010101,134217728,4,2,0,1,hc3,64,500,0
77,Gen46_Ind5682,011101101010001000100110,67108864,4,1,0,1,bt2,273,1000,0
78,Gen46_Ind5689,100001001000001011101101,268435456,4,4,0,1,hc3,273,500,0
79,Gen46_Ind5695,011101000010001101100010,67108864,4,1,0,1,hc4,273,50,0
80,Gen46_Ind5699,001101111000001001010101,262144,4,4,0,1,bt3,64,500,0
81,Gen46_Ind5701,010111101001101001010110,8388608,0,4,3,1,bt3,64,1000,0
82,Gen46_Ind5711,010001000101000011110110,1048576,4,2,4,0,hc3,16,1000,0
83,Gen46_Ind5714,011101000011010000000101,67108864,4,1,1,0,bt2,16,500,0
84,Gen46_Ind5715,110001000011011101111110,33554432,4,1,3,1,hc3,32,1000,0
85,Gen46_Ind5717,100001000010001101111011,268435456,4,1,0,1,bt2,32,100,0
86,Gen46_Ind5727,011101001000000101000010,67108864,4,4,0,0,bt4,16,50,0
87,Gen46_Ind5728,011101000100001101011010,67108864,4,2,0,1,hc3,128,50,0
88,Gen45_Ind5575,100101001000001001111101,1073741824,4,4,0,1,bt3,64,500,0
89,Gen46_Ind5739,010011001000111000010011,2097152,4,4,3,1,bt2,64,100,0
90,Gen46_Ind5743,000000111010001001011111,4096,3,0,0,1,bt3,128,10,0
91,Gen46_Ind5748,011111000010001000100000,134217728,4,1,0,1,bt2,273,0,0
92,Gen46_Ind5751,100101000011011001110100,1073741824,4,1,2,1,bt3,32,200,0
93,Gen46_Ind5755,011011000010000000111110,33554432,4,1,0,0,bt2,16,1000,0
94,Gen46_Ind5766,011011001010001011111100,33554432,4,4,0,1,hc3,16,200,0
95,Gen46_Ind5779,100101011000001001111111,1073741824,2,4,0,1,bt3,32,500,0
96,Gen46_Ind5782,011011000100001000010111,33554432,4,2,0,1,bt2,64,100,0
97,Gen46_Ind5789,011111111000100000100100,134217728,0,4,2,0,bt2,273,200,0
98,Gen46_Ind5792,010101100011011000110100,4194304,4,1,3,1,bt2,16,200,0
99,Gen46_Ind5793,100101000110011001011110,1073741824,4,3,1,1,bt3,128,1000,0
100,Gen46_Ind5794,100001000100000001111110,268435456,4,2,0,0,bt3,16,1000,0
